CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,32,-2,3,-,"1,765.00",10.55,65,"1,773.35","1,789.60",65,"22,300.00","93,405",0.55,0.60,"2,32,765",-0.70,0.55,52.99,"18,144","-6,387","10,099",
,8,-,-,-,-,-,780,"1,680.80","1,747.05",780,"22,350.00","1,07,445",0.50,0.55,"18,785",-0.75,0.55,51.59,"11,895",-666,"4,322",
,216,-1,6,-,"1,656.00",2.70,65,"1,669.05","1,681.00",65,"22,400.00","3,08,425",0.55,0.60,"1,65,685",-0.75,0.60,50.18,"40,850","-3,340","12,060",
,8,-,3,-,"1,570.50",-126.55,65,"1,568.85","1,636.40",130,"22,450.00","83,005",0.60,0.65,"21,450",-0.85,0.60,49.21,"9,813",-810,"3,809",
,"3,438",-97,287,-,"1,576.00",11.10,65,"1,575.60","1,578.95",65,"22,500.00","11,21,575",0.60,0.65,"8,21,470",-0.80,0.65,48.18,"2,47,516","-44,676","81,658",
,22,-,1,-,"1,500.45",48.45,65,"1,521.35","1,539.25",65,"22,550.00","1,88,110",0.60,0.65,"1,63,995",-0.95,0.60,46.38,"44,680","2,581","10,233",
,101,-1,2,-,"1,469.50",7.55,65,"1,474.40","1,480.85",65,"22,600.00","7,45,160",0.60,0.65,"2,86,260",-1.00,0.65,44.96,"72,711","1,845","20,106",
,24,-,-,-,-,-,65,"1,420.10","1,430.70",65,"22,650.00","1,42,740",0.65,0.70,"1,35,330",-1.05,0.65,43.55,"33,964","-1,665","8,230",
,236,-23,118,-,"1,370.00",19.95,65,"1,372.95","1,379.80",65,"22,700.00","5,59,585",0.70,0.75,"3,86,620",-1.05,0.70,42.48,"1,23,894","-14,330","23,452",
,34,-,1,-,"1,240.00",-63.05,65,"1,322.25","1,328.20",65,"22,750.00","2,78,980",0.70,0.75,"2,12,485",-1.15,0.70,41.69,"45,886","2,789","13,021",
,590,-39,118,-,"1,269.40",11.35,130,"1,275.85","1,281.35",65,"22,800.00","9,13,575",0.70,0.75,"14,71,925",-1.15,0.75,40.24,"1,46,935","-11,630","36,578",
,84,-,-,50.57,-,-,65,"1,220.10","1,227.80",65,"22,850.00","4,81,130",0.75,0.80,"3,89,480",-1.20,0.80,38.79,"68,036",803,"20,838",
,487,-12,20,-,"1,161.00",11.00,65,"1,172.55","1,178.90",65,"22,900.00","11,92,425",0.75,0.80,"10,21,670",-1.25,0.80,37.61,"1,87,038","-12,094","45,411",
,281,-6,10,-,"1,066.55",-51.80,65,"1,122.60","1,128.70",130,"22,950.00","5,31,375",0.75,0.80,"4,18,665",-1.45,0.75,35.89,"79,637","5,946","23,207",
,"9,906","-1,070","2,760",-,"1,078.00",-3.95,65,"1,075.45","1,078.25",65,"23,000.00","23,89,270",0.80,0.85,"22,41,655",-1.50,0.80,34.68,"7,63,899","27,519","2,18,389",
,375,-4,27,-,"1,002.85",-11.65,65,"1,023.25","1,030.05",65,"23,050.00","5,96,050",0.85,0.90,"4,10,800",-1.55,0.90,33.67,"86,037","5,053","25,862",
,915,-607,957,-,971.70,16.25,130,974.30,977.25,65,"23,100.00","14,26,880",0.85,0.90,"14,39,360",-1.80,0.85,32.18,"2,76,563","-23,656","53,189",
,476,-5,31,35.83,930.00,15.35,65,924.45,930.15,65,"23,150.00","13,47,255",0.85,0.90,"9,08,115",-1.90,0.85,30.89,"1,51,532","6,695","47,346",
,"2,664",-223,983,-,870.80,7.60,65,875.50,879.80,130,"23,200.00","20,22,670",0.95,1.00,"21,93,035",-2.00,0.95,29.39,"4,00,435","26,076","1,12,004",
,477,-19,133,-,814.10,6.75,65,824.90,829.35,65,"23,250.00","9,10,065",1.00,1.05,"9,26,380",-2.10,1.00,28.06,"1,92,483","3,072","38,815",
,"4,676",-274,"1,090",-,773.15,13.90,65,775.85,778.90,130,"23,300.00","29,15,575",1.00,1.05,"14,15,375",-2.15,1.05,26.54,"5,34,068","43,459","1,28,766",
,"1,899",-34,346,-,716.05,7.30,195,724.00,727.25,65,"23,350.00","8,93,490",1.10,1.15,"4,50,580",-2.40,1.10,25.31,"2,71,065","22,285","66,345",
,"12,637",-683,"1,894",-,675.50,11.95,325,675.10,677.80,130,"23,400.00","10,68,470",1.15,1.20,"15,87,040",-2.75,1.20,23.77,"6,62,931","42,312","1,50,069",
,"3,248",-85,807,-,623.00,11.80,130,624.25,627.20,195,"23,450.00","11,96,910",1.15,1.20,"3,18,630",-3.25,1.15,22.34,"4,81,931","17,168","69,627",
,"30,511","-1,757","14,694",-,576.85,12.40,455,575.70,577.70,65,"23,500.00","13,20,800",1.20,1.25,"16,03,745",-3.60,1.20,21.12,"11,15,608","87,174","2,72,778",
,"2,862",-278,"2,232",-,524.40,9.10,325,525.55,528.10,65,"23,550.00","13,11,700",1.30,1.35,"9,99,700",-3.95,1.35,19.62,"4,90,402","50,741","99,891",
,"17,498","-2,635","14,313",-,472.80,14.50,520,475.10,476.20,195,"23,600.00","20,12,465",1.35,1.40,"14,41,245",-4.85,1.40,18.09,"7,73,281","48,710","1,64,760",
,"7,682",-487,"7,133",-,424.85,11.50,130,426.00,427.90,195,"23,650.00","12,37,925",1.50,1.55,"9,93,850",-5.90,1.50,16.44,"5,44,977","45,408","93,856",
,"25,520","-8,061","58,410",-,377.00,14.65,130,376.40,377.70,130,"23,700.00","14,62,500",1.65,1.70,"14,34,615",-7.50,1.65,15.16,"12,17,280","57,521","1,83,989",
,"7,636","-1,124","30,721",-,326.20,7.65,260,325.75,326.75,520,"23,750.00","11,33,340",1.95,2.00,"3,34,945",-9.80,1.95,13.94,"9,72,826","73,822","1,28,935",
,"33,220","-5,120","2,17,184",-,277.00,7.70,780,276.30,277.00,65,"23,800.00","2,30,100",2.40,2.45,"9,10,195",-13.15,2.45,12.68,"18,95,555","96,390","2,19,447",
,"10,947","1,321","2,00,305",-,228.00,3.90,455,227.85,228.45,195,"23,850.00","59,735",3.35,3.40,"74,360",-18.15,3.35,11.64,"18,28,375","1,00,605","1,62,514",
,"56,867","15,125","9,94,174",-,180.70,-3.75,130,180.55,180.80,"2,600","23,900.00","85,735",5.55,5.60,"28,730",-24.65,5.55,11.09,"36,16,597","2,32,436","3,66,223",
,"52,337","25,666","14,55,324",-,134.10,-12.60,390,134.20,134.50,650,"23,950.00","62,010",9.40,9.45,"6,630",-32.65,9.40,10.50,"37,78,781","2,59,407","3,69,642",
,"2,53,286","1,01,324","51,48,712",7.14,93.00,-22.30,975,92.75,93.00,"21,450","24,000.00","4,550",17.70,17.80,"23,725",-41.25,17.70,10.33,"68,04,767","4,53,345","6,53,018",
,"2,18,132","1,67,525","52,38,050",7.60,57.45,-29.65,130,57.25,57.35,65,"24,050.00","7,085",31.70,31.85,"4,550",-48.95,31.70,10.16,"39,16,185","3,39,183","3,81,631",
,"3,72,971","3,00,509","59,45,931",8.04,32.45,-32.35,"10,855",32.45,32.60,"11,115","24,100.00",715,57.60,57.70,65,-49.00,57.65,10.77,"26,08,673","1,73,064","2,08,905",
,"2,21,090","1,79,511","33,60,437",8.36,16.55,-30.45,"13,195",16.55,16.60,910,"24,150.00",260,91.95,92.15,"1,300",-46.65,91.95,11.53,"6,24,591","39,774","49,932",
,"3,18,358","2,00,571","39,11,666",8.86,8.25,-25.05,"60,710",8.20,8.25,"28,600","24,200.00",390,134.65,134.95,455,-39.40,135.00,12.82,"5,29,873","25,794","47,079",
,"1,37,246","97,508","19,20,806",9.35,4.10,-19.45,"50,505",4.10,4.15,"57,720","24,250.00",650,179.50,179.95,195,-34.30,179.95,14.56,"98,701","6,716","10,340",
,"1,97,112","73,900","25,59,773",10.09,2.25,-14.10,"6,75,220",2.20,2.25,"27,495","24,300.00",390,228.25,228.95,260,-28.80,228.95,16.80,"1,04,301","12,781","25,547",
,"89,363","53,037","16,01,923",10.89,1.35,-10.65,"4,34,590",1.30,1.35,"7,45,810","24,350.00",390,276.60,277.35,65,-29.00,277.50,18.90,"15,288","1,775","3,312",
,"1,67,232","21,415","10,72,606",12.21,1.00,-8.15,"29,46,645",1.00,1.05,"22,75,975","24,400.00",65,326.40,327.30,195,-24.60,327.90,20.97,"19,648","2,456","9,865",
,"46,243","7,185","3,78,700",13.28,0.85,-6.00,"18,96,310",0.80,0.85,"12,14,200","24,450.00",130,376.15,377.65,130,-18.50,381.05,22.59,"2,251",477,"1,325",
,"2,23,255","51,416","9,41,013",14.66,0.80,-4.70,"32,51,235",0.75,0.80,"38,16,085","24,500.00",195,426.00,427.60,130,-20.55,427.95,25.09,"15,256","-1,325","24,193",
,"47,825","18,647","3,43,855",16.00,0.75,-3.50,"13,83,525",0.70,0.75,"4,41,935","24,550.00",130,475.05,477.30,195,-20.45,479.20,26.79,641,193,569,
,"1,02,018","39,382","4,80,285",17.12,0.70,-2.70,"18,89,550",0.65,0.70,"33,80,650","24,600.00",130,526.10,527.70,130,-13.20,527.05,28.88,"8,494","-1,736","10,700",
,"48,397","20,740","2,45,208",18.54,0.65,-2.25,"16,15,185",0.60,0.65,"21,11,655","24,650.00",65,575.50,579.10,130,-7.95,583.20,31.82,"1,416",534,843,
,"79,886","19,016","3,52,504",19.93,0.60,-1.75,"23,65,220",0.55,0.60,"31,74,730","24,700.00",130,625.50,628.35,65,-4.90,630.65,32.73,"1,572",-521,"1,574",
,"39,271","11,085","1,99,967",21.32,0.65,-1.30,"8,88,810",0.60,0.65,"10,75,685","24,750.00",65,676.20,679.70,65,-19.95,681.60,34.35,81,10,246,
,"83,932","21,497","2,56,819",22.47,0.60,-1.15,"19,84,320",0.55,0.60,"13,87,750","24,800.00",65,726.70,729.90,130,-2.55,733.00,36.72,719,-149,"2,254",
,"20,298","3,200","98,794",23.82,0.50,-1.00,"11,75,460",0.50,0.55,"3,57,760","24,850.00",65,775.75,779.60,65,-18.90,782.05,26.31,155,1,182,
,"41,211","4,163","1,60,025",24.89,0.50,-0.90,"10,23,360",0.50,0.55,"25,58,075","24,900.00",65,826.40,829.65,65,-13.50,832.55,41.61,231,-67,886,
,"23,979","7,299","97,259",25.92,0.55,-0.70,"4,83,015",0.50,0.55,"9,10,975","24,950.00",65,871.20,881.70,65,-14.00,882.65,43.51,26,-2,81,
,"1,81,152","-6,259","4,81,058",27.21,0.55,-0.70,"21,57,090",0.50,0.55,"33,69,340","25,000.00",130,926.30,930.05,195,-19.90,928.90,45.76,"4,547","-1,115","11,955",
,"21,873","5,080","58,658",28.16,0.45,-0.65,"4,92,765",0.45,0.50,"2,81,580","25,050.00",65,974.35,982.55,65,-243.55,986.45,45.93,27,7,39,
,"32,422","-6,037","88,804",29.78,0.50,-0.55,"9,95,540",0.45,0.50,"17,05,080","25,100.00",65,"1,025.10","1,031.05",65,-26.85,"1,036.75",49.33,56,-27,686,
,"15,232","-2,923","33,918",30.68,0.45,-0.55,"3,97,540",0.40,0.45,"3,48,595","25,150.00",65,"1,064.20","1,092.90",65,-55.95,"1,098.70",58.56,4,1,9,
,"43,268","-9,613","94,784",31.93,0.45,-0.50,"13,48,555",0.40,0.45,"22,14,745","25,200.00",65,"1,127.05","1,131.35",65,-18.10,"1,133.20",58.36,75,-33,504,
,"15,016","-1,187","28,804",33.57,0.40,-0.50,"2,77,030",0.40,0.45,"2,94,450","25,250.00",65,"1,163.75","1,188.05",65,-81.10,"1,200.15",63.37,4,1,25,
,"29,927","-7,095","71,126",34.42,0.40,-0.50,"7,38,140",0.40,0.45,"5,58,155","25,300.00",65,"1,227.40","1,232.80",65,-33.50,"1,229.70",57.61,233,-91,365,
,"5,161","-1,592","9,662",35.65,0.45,-0.35,"95,485",0.40,0.45,"70,135","25,350.00",65,"1,263.75","1,292.95",65,-71.35,"1,300.00",67.25,3,-,5,
,"13,569","-3,793","15,385",36.87,0.40,-0.35,"7,66,870",0.35,0.40,"2,41,475","25,400.00",65,"1,326.80","1,332.80",325,-31.20,"1,334.30",43.26,42,-9,120,
,"6,661",-229,"5,317",38.09,0.40,-0.40,"1,79,010",0.35,0.40,"10,010","25,450.00",65,"1,376.20","1,404.55",65,-,-,64.45,-,-,7,
,"81,002","-12,665","1,06,944",38.80,0.40,-0.35,"17,37,255",0.35,0.40,"14,99,940","25,500.00",65,"1,427.45","1,432.10",65,-24.95,"1,427.90",64.91,"1,307",-97,"9,387",
,"4,094",467,"18,160",40.51,0.40,-0.30,"1,17,650",0.35,0.40,"13,975","25,550.00",65,"1,461.55","1,495.15",65,-70.00,"1,500.00",75.01,5,-1,12,
,"11,273","-2,132","17,597",41.18,0.35,-0.30,"1,90,320",0.35,0.40,"2,08,715","25,600.00",65,"1,523.85","1,529.75",65,-34.40,"1,528.00",70.03,80,-52,103,
,"1,955",-432,"2,576",43.39,0.35,-0.35,"31,525",0.35,0.40,"8,255","25,650.00",65,"1,576.75","1,595.30",65,-58.00,"1,600.00",78.80,2,-,7,
,"5,587","-1,135","8,183",43.54,0.30,-0.30,"1,57,755",0.30,0.35,"1,09,980","25,700.00",65,"1,624.20","1,630.80",65,-25.75,"1,633.75",-,52,-32,70,
,"1,398",-179,"1,377",44.71,0.40,-0.25,"43,875",0.35,0.40,"8,060","25,750.00",65,"1,631.85","1,702.55",780,-,-,119.12,-,-,11,
,"5,597","-2,930","15,775",45.88,0.40,-0.20,"1,49,500",0.35,0.40,"3,32,865","25,800.00",65,"1,724.05","1,733.05",65,-38.45,"1,729.00",65.30,59,-34,92,
,"2,915",288,"4,845",47.04,0.45,-0.25,"76,635",0.40,0.45,"44,655","25,850.00",65,"1,762.80","1,798.10",65,-,-,94.52,-,-,20,
,"4,103",-445,"8,286",47.53,0.40,-0.20,"74,165",0.35,0.40,"85,865","25,900.00",65,"1,810.90","1,835.90",65,21.85,"1,851.00",88.74,11,-4,34,
,"1,498",-140,"2,549",49.96,0.40,-0.15,"38,480",0.35,0.40,"8,840","25,950.00",780,"1,847.15","1,908.80",780,-,-,111.09,-,-,10,
,"42,766","-3,271","40,051",50.50,0.40,-0.20,"6,32,645",0.35,0.40,"7,06,030","26,000.00",65,"1,928.95","1,931.75",65,-21.15,"1,934.95",82.62,"2,639",-69,"11,814",
,"1,354",597,"1,811",51.64,0.40,-0.15,"15,730",0.35,0.40,"2,340","26,050.00",780,"1,949.85","2,007.60",780,-,-,110.28,-,-,11,
,"1,848",200,"3,937",52.78,0.40,-0.20,"64,740",0.35,0.40,"3,770","26,100.00",65,"2,027.90","2,032.90",130,-23.55,"2,026.00",68.72,17,-5,85,
,"1,560",640,"3,286",54.57,0.40,-0.15,"17,875",0.35,0.40,"5,525","26,150.00",780,"2,045.50","2,129.40",780,-,-,15.48,-,-,8,
,"4,067","-1,230","10,754",54.30,0.30,-0.25,"1,01,270",0.25,0.30,"14,625","26,200.00",65,"2,130.50","2,132.90",65,-0.10,"2,137.70",91.72,166,-5,832,
,449,70,550,56.17,0.35,-0.10,"3,055",0.35,0.45,455,"26,250.00",780,"2,148.30","2,205.45",780,-,-,13.40,-,-,4,
,"1,893",-522,"4,215",57.29,0.35,-0.15,"43,290",0.35,0.40,"28,275","26,300.00",65,"2,207.35","2,235.95",195,45.85,"2,243.70",97.37,89,-66,223,
,816,433,"7,085",59.11,0.35,-0.05,"5,265",0.35,0.40,"9,815","26,350.00",65,"2,256.65","2,297.60",65,-264.35,"2,290.00",95.69,2,-1,13,
,"1,005",-26,"2,298",59.52,0.35,-0.15,"14,560",0.30,0.35,"17,940","26,400.00",455,"2,312.90","2,363.30",65,-36.55,"2,321.00",-,6,-4,117,
,"1,057",302,"1,276",60.63,0.35,-0.10,"11,830",0.30,0.35,455,"26,450.00",780,"2,350.80","2,396.80",65,-,-,-,-,-,4,
,"11,870","-1,170","9,911",60.91,0.30,-0.10,"2,41,150",0.25,0.30,"1,26,945","26,500.00",130,"2,432.90","2,433.05",65,-18.70,"2,434.70",102.53,396,-,"3,200",
,527,180,743,62.84,0.30,-0.10,"2,860",0.30,0.40,455,"26,550.00",780,"2,328.00","2,546.65",780,-,-,-,-,-,4,
,811,-402,"2,300",63.09,0.35,-,"2,535",0.30,0.35,195,"26,600.00",65,"2,501.40","2,548.95",65,-104.00,"2,530.00",102.80,26,-2,24,
,737,10,"1,220",64.17,0.35,-,"4,680",0.30,0.35,65,"26,650.00",780,"2,444.10","2,627.60",780,-,-,-,-,-,2,
,"1,181",108,"2,268",65.25,0.30,-0.05,"44,720",0.25,0.30,"6,630","26,700.00",65,"2,624.80","2,643.10",65,-109.25,"2,626.25",-,8,-1,41,
,276,49,375,66.32,0.30,-0.05,"3,965",0.30,0.35,"7,930","26,750.00",780,"2,557.30","2,723.00",780,-,-,-,-,-,2,
,772,-110,"1,101",67.39,0.35,-,"3,770",0.30,0.35,"1,755","26,800.00",65,"2,701.05","2,740.00",65,19.15,"2,735.55",105.10,29,-19,39,
,586,-119,"1,090",67.43,0.30,-0.10,"4,160",0.30,0.35,975,"26,850.00",780,"2,636.60","2,831.50",780,-,-,-,-,-,3,
,711,-70,"1,431",70.44,0.30,-0.05,"6,825",0.25,0.35,390,"26,900.00",780,"2,791.50","2,881.80",780,-,-,50.69,-,-,2,
,680,-58,854,70.59,0.35,-0.10,325,0.35,0.40,"1,105","26,950.00",65,"2,850.10","2,937.20",780,-,-,-,-,-,1,
,"14,450",955,"14,147",70.57,0.25,-0.15,"4,39,660",0.20,0.25,"1,53,010","27,000.00",65,"2,932.70","2,934.95",65,-21.50,"2,935.00",119.64,719,-293,"4,512",
,688,-6,839,71.61,0.30,-0.10,"4,420",0.30,0.40,"2,665","27,050.00",780,"2,852.80","3,046.45",780,-,-,-,-,-,1,
,"1,270",177,"2,014",72.65,0.30,-0.10,"17,290",0.30,0.35,"3,315","27,100.00",65,"3,003.60","3,049.30",65,5.00,"3,080.00",150.16,1,-,43,
,630,49,491,73.68,0.30,-0.10,"2,470",0.30,0.40,"2,795","27,150.00",780,"3,037.10","3,135.20",780,-,-,-,-,-,1,
,"3,465",2,"4,098",74.71,0.25,-0.10,"1,82,585",0.20,0.25,"41,210","27,200.00",325,"3,118.50","3,149.65",65,-28.20,"3,130.00",108.43,34,-10,75,
,"3,485","-1,364","8,296",75.74,0.25,-0.25,"74,490",0.25,0.30,"16,900","27,250.00",780,"3,006.35","3,223.00",780,-,-,-,-,-,96,
