CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,2,-,-,38.18,-,-,780,"2,369.00","2,466.15","1,365","21,650.00","31,655",0.40,0.45,"10,725",-0.45,0.40,69.22,"2,860",309,"1,786",
,3,-,-,-,-,-,780,"2,339.25","2,411.75",780,"21,700.00","38,350",0.35,0.40,"33,930",-0.50,0.35,67.04,"7,489","-1,856","4,298",
,2,-,-,-,-,-,780,"2,288.25","2,370.35","1,040","21,750.00","19,825",0.45,0.50,"15,860",-0.50,0.45,67.18,"3,142",406,"1,249",
,41,-,-,-,-,-,780,"2,224.15","2,320.15",325,"21,800.00","1,12,840",0.35,0.45,"1,47,160",-0.45,0.40,65.79,"14,040","-3,879","8,732",
,3,-,-,23.67,-,-,780,"2,164.75","2,264.05",780,"21,850.00","25,740",0.45,0.50,"24,700",-0.50,0.45,64.41,"3,456",-158,"1,813",
,5,-,1,-,"2,125.00",23.05,65,"2,127.55","2,219.75","1,365","21,900.00","49,400",0.40,0.45,"85,670",-0.55,0.40,62.35,"6,586",-614,"4,028",
,4,-,-,-,-,-,780,"2,082.85","2,169.80",845,"21,950.00","36,400",0.45,0.50,"32,695",-0.55,0.45,62.25,"4,326",127,"2,112",
,"4,996",-445,991,-,"2,077.00",24.10,65,"2,076.40","2,080.90",130,"22,000.00","12,82,645",0.40,0.45,"6,97,645",-0.55,0.45,60.26,"87,650","-25,674","47,371",
,14,-,-,34.37,-,-,65,"1,975.50","2,064.45","1,300","22,050.00","78,325",0.45,0.50,"61,945",-0.50,0.50,59.46,"6,614",-615,"3,720",
,17,-,-,-,-,-,780,"1,924.85","2,014.60",845,"22,100.00","2,05,790",0.50,0.55,"1,61,330",-0.60,0.50,58.06,"18,933","-5,730","13,750",
,3,-,-,-,-,-,780,"1,894.20","1,965.35",780,"22,150.00","92,560",0.50,0.55,"51,220",-0.55,0.55,56.67,"11,245","-1,724","3,706",
,29,-1,5,-,"1,874.00",77.40,65,"1,828.70","1,891.20",65,"22,200.00","59,800",0.55,0.60,"1,59,445",-0.65,0.55,55.28,"43,723","-14,450","15,077",
,6,-,-,-,-,-,780,"1,771.55","1,889.45",780,"22,250.00","1,23,565",0.55,0.60,"29,055",-0.70,0.55,54.39,"8,713","-1,532","5,753",
,32,-2,3,-,"1,765.00",10.55,65,"1,749.35","1,814.50",65,"22,300.00","91,975",0.55,0.60,"2,34,975",-0.70,0.55,52.98,"18,134","-6,393","10,093",
,8,-,-,-,-,-,"1,755","1,530.50","1,771.45","1,365","22,350.00","98,540",0.50,0.55,"22,425",-0.75,0.55,51.58,"11,837",-666,"4,322",
,216,-1,6,-,"1,656.00",2.70,65,"1,668.05","1,687.25",130,"22,400.00","3,00,755",0.55,0.60,"72,410",-0.75,0.60,50.18,"40,796","-3,388","12,012",
,8,-,3,-,"1,570.50",-126.55,65,"1,568.85","1,660.65",780,"22,450.00","79,755",0.60,0.65,"15,405",-0.85,0.60,49.20,"9,796",-815,"3,804",
,"3,439",-96,279,-,"1,566.60",1.70,65,"1,576.55","1,582.15",195,"22,500.00","10,65,740",0.60,0.65,"10,29,795",-0.85,0.60,48.18,"2,46,900","-44,288","82,046",
,22,-,1,-,"1,500.45",48.45,130,"1,518.05","1,563.80","1,300","22,550.00","2,18,400",0.55,0.60,"1,31,755",-0.95,0.60,46.37,"44,462","2,302","9,954",
,101,-1,2,-,"1,469.50",7.55,65,"1,473.05","1,488.10",65,"22,600.00","5,96,505",0.60,0.65,"4,32,315",-1.05,0.60,44.95,"72,056","2,315","20,576",
,24,-,-,-,-,-,65,"1,418.60","1,431.75",65,"22,650.00","1,27,010",0.65,0.70,"1,76,215",-1.00,0.70,43.54,"33,881","-1,593","8,302",
,236,-23,118,-,"1,370.00",19.95,65,"1,374.25","1,382.30",65,"22,700.00","5,44,310",0.70,0.75,"4,66,375",-1.05,0.70,42.47,"1,23,720","-14,472","23,310",
,34,-,1,-,"1,240.00",-63.05,65,"1,322.65","1,331.05",65,"22,750.00","2,70,075",0.70,0.75,"2,13,850",-1.15,0.70,41.68,"45,859","2,803","13,035",
,590,-39,118,-,"1,269.40",11.35,65,"1,273.60","1,282.40",65,"22,800.00","7,39,375",0.70,0.75,"14,92,270",-1.20,0.70,40.23,"1,46,679","-11,628","36,580",
,84,-,-,50.57,-,-,65,"1,221.30","1,229.85",65,"22,850.00","4,94,065",0.75,0.80,"5,38,850",-1.20,0.80,38.78,"67,712","1,004","21,039",
,487,-12,20,-,"1,161.00",11.00,65,"1,173.70","1,180.55",65,"22,900.00","10,78,090",0.75,0.80,"14,09,265",-1.30,0.75,37.60,"1,86,454","-12,346","45,159",
,281,-6,10,-,"1,066.55",-51.80,65,"1,123.10","1,130.40",130,"22,950.00","6,72,165",0.75,0.80,"4,23,735",-1.45,0.75,35.88,"79,395","5,973","23,234",
,"9,905","-1,071","2,721",-,"1,077.70",-4.25,195,"1,075.85","1,079.85",65,"23,000.00","23,88,295",0.80,0.85,"23,28,105",-1.45,0.85,34.67,"7,59,838","27,187","2,18,057",
,375,-4,27,-,"1,002.85",-11.65,65,"1,023.45","1,031.25",65,"23,050.00","7,69,860",0.85,0.90,"4,12,100",-1.60,0.85,33.66,"85,057","5,251","26,060",
,924,-598,956,-,976.15,20.70,65,976.10,977.50,65,"23,100.00","25,79,135",0.85,0.90,"10,75,490",-1.80,0.85,32.17,"2,73,967","-23,287","53,558",
,476,-5,31,36.43,930.00,15.35,65,925.85,930.25,130,"23,150.00","8,57,610",0.90,0.95,"10,14,910",-1.85,0.90,30.88,"1,50,476","6,681","47,332",
,"2,667",-220,977,-,875.00,11.80,130,876.10,879.45,65,"23,200.00","20,62,255",0.95,1.00,"15,52,460",-1.95,1.00,29.38,"3,98,930","25,853","1,11,781",
,477,-19,133,-,814.10,6.75,130,825.90,829.45,65,"23,250.00","9,29,890",1.00,1.05,"9,96,125",-2.05,1.05,28.04,"1,91,567","2,952","38,695",
,"4,679",-271,"1,089",-,776.00,16.75,65,776.70,779.35,65,"23,300.00","15,85,155",1.05,1.10,"16,87,335",-2.10,1.10,26.52,"5,32,779","43,558","1,28,865",
,"1,899",-34,346,-,716.05,7.30,195,725.70,729.15,65,"23,350.00","9,39,705",1.10,1.15,"6,32,515",-2.40,1.10,25.30,"2,68,585","21,768","65,828",
,"12,638",-682,"1,892",-,675.45,11.90,130,676.50,678.85,65,"23,400.00","13,39,520",1.15,1.20,"17,10,150",-2.75,1.20,23.75,"6,56,409","40,173","1,47,930",
,"3,248",-85,765,-,627.50,16.30,130,625.55,628.35,65,"23,450.00","10,22,645",1.20,1.25,"8,23,615",-3.15,1.25,22.33,"4,79,942","17,169","69,628",
,"30,506","-1,762","14,542",-,574.45,10.00,455,576.60,578.40,65,"23,500.00","18,86,170",1.25,1.30,"17,12,685",-3.50,1.30,21.11,"10,92,710","89,792","2,75,396",
,"2,861",-279,"2,226",-,524.85,9.55,130,526.10,528.65,195,"23,550.00","10,90,505",1.35,1.40,"5,67,710",-3.95,1.35,19.61,"4,85,928","48,568","97,718",
,"17,584","-2,549","14,084",-,476.05,17.75,520,475.95,477.20,455,"23,600.00","16,15,315",1.40,1.45,"15,10,405",-4.85,1.40,18.08,"7,67,003","46,929","1,62,979",
,"7,690",-479,"7,110",-,426.60,13.25,65,426.55,427.80,130,"23,650.00","13,45,760",1.50,1.55,"9,08,245",-5.85,1.55,16.43,"5,39,949","45,410","93,858",
,"25,550","-8,031","58,220",-,376.95,14.60,195,377.10,378.30,130,"23,700.00","13,37,960",1.65,1.70,"10,95,120",-7.50,1.65,15.15,"12,13,017","56,797","1,83,265",
,"7,621","-1,139","30,509",-,326.90,8.35,195,327.10,328.00,520,"23,750.00","2,08,260",1.95,2.00,"6,01,120",-9.75,2.00,13.87,"9,66,401","74,827","1,29,940",
,"33,398","-4,942","2,15,204",-,278.55,9.25,325,277.80,278.50,65,"23,800.00","15,61,170",2.35,2.40,"3,74,790",-13.20,2.40,12.67,"18,83,142","96,305","2,19,362",
,"11,013","1,387","1,98,445",-,229.50,5.40,715,228.85,229.50,455,"23,850.00","72,410",3.30,3.35,"62,335",-18.15,3.35,11.63,"18,03,344","1,02,615","1,64,524",
,"57,103","15,361","9,81,795",-,181.70,-2.75,845,181.35,181.70,715,"23,900.00","89,180",5.55,5.60,"37,440",-24.60,5.60,11.07,"35,81,896","2,32,857","3,66,644",
,"52,026","25,355","14,43,225",-,135.40,-11.30,65,135.40,135.65,910,"23,950.00","45,370",9.35,9.40,"2,600",-32.65,9.40,10.48,"37,08,897","2,66,645","3,76,880",
,"2,52,743","1,00,781","50,97,458",7.22,93.65,-21.65,130,93.45,93.70,"1,170","24,000.00","12,220",17.80,17.90,"6,305",-41.05,17.90,10.31,"67,19,309","4,51,187","6,50,860",
,"2,16,882","1,66,275","51,63,440",7.65,58.00,-29.10,"1,430",57.90,58.05,975,"24,050.00","5,395",32.10,32.20,325,-48.55,32.10,10.13,"38,31,191","3,34,922","3,77,370",
,"3,66,721","2,94,259","58,43,710",8.07,32.90,-31.90,"8,710",32.90,33.00,"2,665","24,100.00","1,560",57.65,57.80,390,-49.00,57.65,10.73,"25,49,304","1,63,399","1,99,240",
,"2,19,692","1,78,113","33,04,359",8.38,16.80,-30.20,"10,530",16.80,16.85,455,"24,150.00","1,690",91.90,92.15,650,-46.45,92.15,11.48,"6,11,631","40,629","50,787",
,"3,13,609","1,95,822","38,53,735",8.82,8.45,-24.85,"64,220",8.45,8.50,"35,035","24,200.00",585,133.60,133.90,325,-40.55,133.85,12.92,"5,22,060","25,523","46,808",
,"1,37,697","97,959","18,92,071",9.37,4.15,-19.40,"49,465",4.15,4.20,"45,955","24,250.00",260,179.40,179.80,130,-34.80,179.45,14.47,"96,684","6,709","10,333",
,"1,95,870","72,658","25,39,460",10.10,2.25,-14.10,"1,78,555",2.25,2.30,"3,59,515","24,300.00",65,227.55,227.95,130,-29.55,228.20,16.70,"1,02,416","12,732","25,498",
,"89,048","52,722","15,94,513",10.90,1.35,-10.65,"10,74,515",1.30,1.35,"7,18,900","24,350.00",65,276.45,277.30,65,-29.00,277.50,18.78,"15,145","1,791","3,328",
,"1,66,107","20,290","10,66,975",12.22,1.05,-8.10,"26,48,750",1.00,1.05,"21,61,900","24,400.00",195,326.05,327.00,390,-25.35,327.15,20.84,"19,416","2,446","9,855",
,"45,885","6,827","3,71,618",13.29,0.85,-6.00,"17,59,160",0.80,0.85,"7,96,055","24,450.00",195,375.10,376.10,65,-24.45,375.10,22.45,"2,213",458,"1,306",
,"2,23,320","51,481","9,39,164",14.67,0.80,-4.70,"31,82,400",0.75,0.80,"38,48,130","24,500.00",130,425.35,426.60,520,-22.50,426.00,24.94,"15,085","-1,253","24,265",
,"48,350","19,172","3,42,646",16.01,0.75,-3.50,"13,39,780",0.70,0.75,"5,86,690","24,550.00",130,474.30,476.15,195,-23.60,476.05,26.62,639,190,566,
,"1,02,053","39,417","4,75,650",17.13,0.60,-2.80,"37,60,445",0.60,0.65,"22,49,715","24,600.00",130,525.70,527.30,130,-14.70,525.55,28.71,"8,469","-1,734","10,702",
,"47,843","20,186","2,43,550",18.55,0.60,-2.30,"27,48,980",0.55,0.60,"6,58,775","24,650.00",195,574.90,577.70,65,-15.50,575.65,31.64,"1,415",534,843,
,"79,854","18,984","3,52,303",19.94,0.60,-1.75,"21,64,435",0.55,0.60,"31,99,365","24,700.00",195,623.95,627.70,260,-7.30,628.25,32.54,"1,569",-521,"1,574",
,"39,227","11,041","1,99,424",21.33,0.55,-1.40,"7,95,600",0.55,0.60,"3,08,555","24,750.00",65,674.25,678.45,65,-28.00,673.55,34.14,79,10,246,
,"83,688","21,253","2,55,737",22.48,0.60,-1.15,"18,04,140",0.55,0.60,"30,97,835","24,800.00",65,725.40,728.45,65,-9.85,725.70,36.51,706,-147,"2,256",
,"20,360","3,262","98,658",23.83,0.55,-0.95,"11,69,935",0.50,0.55,"2,93,475","24,850.00",65,774.05,778.30,65,-17.65,783.30,25.26,148,1,182,
,"41,211","4,163","1,59,827",24.90,0.50,-0.90,"10,62,360",0.50,0.55,"24,45,365","24,900.00",65,824.95,829.35,65,-15.85,830.20,41.40,221,-65,888,
,"23,891","7,211","97,044",25.93,0.50,-0.75,"4,81,975",0.50,0.55,"9,00,640","24,950.00",65,873.55,879.20,65,-14.00,882.65,43.29,26,-2,81,
,"1,78,908","-8,503","4,75,273",27.22,0.55,-0.70,"21,55,920",0.50,0.55,"32,69,825","25,000.00",130,925.55,929.15,195,-22.95,925.85,45.54,"4,472","-1,127","11,943",
,"21,789","4,996","58,540",28.17,0.50,-0.60,"4,86,005",0.45,0.50,"2,89,120","25,050.00",65,975.00,979.90,65,-243.55,986.45,45.68,27,7,39,
,"32,753","-5,706","87,424",29.79,0.45,-0.60,"10,05,745",0.45,0.50,"16,13,365","25,100.00",65,"1,026.40","1,029.55",65,-26.85,"1,036.75",49.10,56,-27,686,
,"15,227","-2,928","33,910",30.69,0.45,-0.55,"3,99,165",0.40,0.45,"3,49,375","25,150.00",65,"1,034.05","1,088.90",65,-55.95,"1,098.70",58.39,4,1,9,
,"43,268","-9,613","94,235",31.94,0.40,-0.55,"13,42,965",0.40,0.45,"15,94,255","25,200.00",845,"1,125.00","1,130.40",65,-6.50,"1,144.80",58.17,73,-33,504,
,"15,057","-1,146","28,757",33.58,0.45,-0.45,"2,74,755",0.40,0.45,"2,99,260","25,250.00",65,"1,134.70","1,181.65",65,-81.10,"1,200.15",63.19,4,1,25,
,"29,573","-7,449","69,410",34.43,0.40,-0.50,"13,75,790",0.35,0.40,"3,37,285","25,300.00",65,"1,226.65","1,231.40",65,-33.50,"1,229.70",57.36,233,-91,365,
,"4,885","-1,868","9,314",35.66,0.40,-0.40,"56,485",0.40,0.45,"96,005","25,350.00","1,820","1,233.60","1,286.85",65,-71.35,"1,300.00",67.07,3,-,5,
,"13,564","-3,798","15,337",36.88,0.40,-0.35,"7,69,015",0.35,0.40,"2,66,110","25,400.00",65,"1,326.95","1,331.05",325,-19.65,"1,345.85",42.08,37,-9,120,
,"6,902",12,"5,313",38.10,0.40,-0.40,"1,79,400",0.35,0.40,"10,595","25,450.00",390,"1,330.35","1,409.75",780,-,-,64.45,-,-,7,
,"81,000","-12,667","1,06,794",38.81,0.40,-0.35,"17,07,030",0.35,0.40,"14,99,225","25,500.00",65,"1,430.00","1,431.05",195,-20.70,"1,432.15",64.64,"1,268",-97,"9,387",
,"4,198",571,"18,109",40.52,0.35,-0.35,"1,17,000",0.35,0.40,"16,120","25,550.00","2,600","1,431.05","1,491.80",65,-70.00,"1,500.00",74.81,5,-1,12,
,"11,273","-2,132","17,596",41.19,0.35,-0.30,"2,00,135",0.35,0.40,"2,08,975","25,600.00",65,"1,524.95","1,528.95",65,-27.50,"1,534.90",69.77,79,-51,104,
,"1,955",-432,"2,576",43.40,0.35,-0.35,"31,265",0.35,0.40,"12,610","25,650.00",780,"1,532.55","1,591.45",65,-58.00,"1,600.00",78.60,2,-,7,
,"5,600","-1,122","8,133",43.55,0.35,-0.25,"1,60,290",0.30,0.35,"1,04,390","25,700.00",65,"1,610.75","1,632.55",65,-25.75,"1,633.75",-,52,-32,70,
,"1,400",-177,"1,372",44.72,0.35,-0.30,"40,820",0.35,0.40,"9,425","25,750.00",390,"1,629.65","1,704.30",780,-,-,119.12,-,-,11,
,"5,597","-2,930","15,546",45.89,0.35,-0.25,"1,43,910",0.35,0.40,"3,50,935","25,800.00",65,"1,717.70","1,731.55",65,-38.45,"1,729.00",64.78,59,-34,92,
,"2,915",288,"4,845",47.05,0.45,-0.25,"77,415",0.40,0.45,"44,850","25,850.00",390,"1,729.45","1,825.40","1,430",-,-,94.52,-,-,20,
,"3,847",-701,"8,063",47.54,0.40,-0.20,"72,605",0.35,0.40,"80,795","25,900.00",65,"1,782.80","1,838.20",65,21.85,"1,851.00",88.52,11,-4,34,
,"1,498",-140,"2,549",49.97,0.40,-0.15,"44,135",0.35,0.40,"6,305","25,950.00",780,"1,847.15","1,919.35",780,-,-,111.09,-,-,10,
,"42,795","-3,242","39,322",50.51,0.35,-0.25,"7,68,560",0.35,0.40,"7,04,015","26,000.00",65,"1,927.90","1,930.35",65,-23.70,"1,932.40",82.30,"2,617",-69,"11,814",
,"1,355",598,"1,802",51.65,0.40,-0.15,"17,225",0.35,0.45,"10,140","26,050.00",780,"1,945.45","2,022.80",780,-,-,110.28,-,-,11,
,"1,848",200,"3,936",52.79,0.40,-0.20,"67,145",0.35,0.40,"8,515","26,100.00",65,"2,027.70","2,032.60",130,-23.55,"2,026.00",67.88,17,-5,85,
,"1,560",640,"3,286",54.58,0.40,-0.15,"20,020",0.35,0.40,"7,020","26,150.00",780,"2,044.35","2,127.55",780,-,-,15.48,-,-,8,
,"4,075","-1,222","10,722",54.31,0.30,-0.25,"1,03,480",0.25,0.30,"17,550","26,200.00",65,"2,107.30","2,133.25",65,3.30,"2,141.10",91.42,165,-5,832,
,449,70,550,56.18,0.35,-0.10,"1,950",0.35,0.45,"1,820","26,250.00",390,"2,129.00","2,230.60","1,430",-,-,13.40,-,-,4,
,"1,893",-522,"4,215",57.30,0.35,-0.15,"42,965",0.35,0.40,"32,370","26,300.00",65,"2,174.25","2,234.45",65,45.85,"2,243.70",97.09,89,-66,223,
,816,433,"7,085",59.12,0.35,-0.05,"4,810",0.35,0.40,"10,985","26,350.00",780,"2,127.00","2,337.85",780,-264.35,"2,290.00",95.37,2,-1,13,
,"1,005",-26,"2,298",59.53,0.35,-0.15,"15,210",0.30,0.35,"18,785","26,400.00",65,"2,322.30","2,370.90",130,-36.55,"2,321.00",-,6,-4,117,
,"1,057",302,"1,276",60.64,0.35,-0.10,"10,140",0.30,0.35,455,"26,450.00",780,"2,349.80","2,411.15",780,-,-,-,-,-,4,
,"11,854","-1,186","9,898",60.92,0.30,-0.10,"2,40,955",0.25,0.30,"1,28,635","26,500.00",65,"2,430.35","2,433.40",130,-21.30,"2,432.10",102.21,383,-,"3,200",
,527,180,743,62.84,0.30,-0.10,"2,795",0.30,0.35,65,"26,550.00","1,690","2,311.15","2,550.10",780,-,-,-,-,-,4,
,811,-402,"2,300",63.10,0.35,-,"3,315",0.30,0.35,"3,250","26,600.00",780,"2,477.85","2,531.00",455,-104.00,"2,530.00",102.44,26,-2,24,
,738,11,"1,193",64.18,0.35,-,"1,560",0.35,0.40,"4,290","26,650.00",780,"2,498.35","2,627.45",780,-,-,-,-,-,2,
,"1,183",110,"2,255",65.26,0.30,-0.05,"42,380",0.25,0.30,"17,030","26,700.00",65,"2,622.20","2,647.95",65,-115.45,"2,620.05",-,6,-1,41,
,276,49,375,66.33,0.30,-0.05,"3,120",0.30,0.35,"8,515","26,750.00",780,"2,622.85","2,723.00",780,-,-,-,-,-,2,
,772,-110,"1,099",67.40,0.35,-,"1,950",0.30,0.35,"3,770","26,800.00",65,"2,700.95","2,762.90",65,19.15,"2,735.55",104.67,29,-19,39,
,586,-119,"1,090",67.44,0.30,-0.10,"2,405",0.30,0.35,"3,055","26,850.00",780,"2,726.65","2,830.30",780,-,-,-,-,-,3,
,711,-70,"1,421",70.45,0.35,-,"5,005",0.25,0.35,"2,730","26,900.00",780,"2,791.50","2,881.30",780,-,-,50.69,-,-,2,
,680,-58,831,70.59,0.40,-0.05,195,0.35,0.40,"4,160","26,950.00",780,"2,849.55","2,938.00",780,-,-,-,-,-,1,
,"14,450",955,"14,087",70.58,0.20,-0.20,"4,39,660",0.20,0.25,"1,44,495","27,000.00",65,"2,932.20","2,934.00",65,-22.70,"2,933.80",119.30,688,-293,"4,512",
,688,-6,839,71.62,0.30,-0.10,"3,640",0.30,0.35,"2,340","27,050.00",780,"2,924.60","3,049.45",780,-,-,-,-,-,1,
,"1,270",177,"2,014",72.66,0.30,-0.10,"14,690",0.30,0.35,"5,135","27,100.00",780,"2,797.10","3,064.10",65,5.00,"3,080.00",149.97,1,-,43,
,630,49,491,73.69,0.30,-0.10,"1,820",0.30,0.35,"2,210","27,150.00",780,"3,037.10","3,135.20",780,-,-,-,-,-,1,
,"3,465",2,"4,087",74.72,0.25,-0.10,"2,15,150",0.20,0.25,"44,525","27,200.00",780,"3,051.05","3,145.65",65,-28.20,"3,130.00",107.77,34,-10,75,
,"3,484","-1,365","8,295",75.75,0.30,-0.20,"74,165",0.25,0.30,"17,160","27,250.00",780,"3,002.95","3,251.95",780,-,-,-,-,-,96,
