CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,2,-,-,-,-,-,780,"3,074.90","3,213.90",780,"20,950.00","2,080",0.30,0.40,520,-0.30,0.35,87.93,"1,214",-84,491,
,"1,998",-492,609,-,"3,074.85",21.40,65,"3,066.05","3,075.25",65,"21,000.00","4,02,285",0.30,0.35,"79,950",-0.45,0.30,84.16,"65,123","-16,810","21,572",
,3,-,-,-,-,-,780,"2,972.70","3,057.50",780,"21,050.00","5,720",0.25,0.30,130,-0.40,0.30,84.06,936,13,543,
,4,-,-,-,-,-,780,"2,927.15","3,000.65",780,"21,100.00","1,00,880",0.25,0.30,"1,32,340",-0.45,0.30,81.46,"8,365","-2,065","3,646",
,4,-,-,-,-,-,780,"2,877.60","2,954.40",780,"21,150.00","4,615",0.30,0.40,130,-0.20,0.45,81.34,797,-4,358,
,4,-,-,-,-,-,780,"2,827.85","2,892.95",780,"21,200.00","56,485",0.30,0.35,"23,140",-0.45,0.35,79.97,"9,963","-2,016","2,733",
,4,-,-,-,-,-,65,"2,783.25","2,840.65",65,"21,250.00","26,975",0.30,0.35,"7,085",-0.40,0.35,77.43,"2,479",-375,"1,099",
,4,-,-,54.25,-,-,65,"2,739.65","2,796.75",780,"21,300.00","1,23,630",0.30,0.35,"25,415",-0.50,0.35,77.26,"14,131","-4,875","3,727",
,5,-,-,170.74,-,-,65,"2,688.75","2,743.70",780,"21,350.00","6,240",0.30,0.45,"3,445",-0.35,0.45,75.90,486,-5,572,
,5,-,-,-,-,-,780,"2,625.20","2,695.55",780,"21,400.00","62,595",0.30,0.35,"38,415",-0.55,0.30,74.55,"10,539","-2,847","2,759",
,6,-,-,168.93,-,-,780,"2,580.45","2,698.75","1,690","21,450.00","29,120",0.35,0.40,"5,720",-0.45,0.40,74.17,"2,084",-129,"1,467",
,182,-6,7,-,"2,566.40",19.95,65,"2,566.05","2,573.60",130,"21,500.00","4,34,915",0.30,0.35,"2,20,025",-0.55,0.30,71.84,"78,063","-18,669","20,583",
,1,-,-,109.35,-,-,780,"2,479.75","2,561.65",780,"21,550.00","31,980",0.35,0.40,"14,950",-0.45,0.35,71.43,"2,411",-102,"1,748",
,3,-,-,-,-,-,780,"2,424.70","2,494.80",780,"21,600.00","83,850",0.30,0.35,"92,170",-0.50,0.35,70.07,"12,827","-1,564","3,858",
,2,-,-,38.18,-,-,65,"2,395.20","2,447.55",780,"21,650.00","32,370",0.40,0.45,"9,880",-0.45,0.40,68.70,"2,854",312,"1,789",
,3,-,-,-,-,-,65,"2,341.00","2,397.60",780,"21,700.00","40,755",0.35,0.40,"85,670",-0.50,0.35,67.34,"7,423","-1,856","4,298",
,2,-,-,-,-,-,65,"2,292.50","2,342.15",780,"21,750.00","17,225",0.45,0.50,"17,160",-0.50,0.45,67.49,"3,142",406,"1,249",
,41,-,-,-,-,-,65,"2,250.55","2,287.05",65,"21,800.00","1,67,050",0.40,0.45,"1,19,080",-0.45,0.40,65.40,"13,739","-3,834","8,777",
,3,-,-,23.67,-,-,65,"2,196.70","2,246.90",780,"21,850.00","24,505",0.45,0.50,"24,635",-0.50,0.45,65.35,"3,455",-158,"1,813",
,5,-,1,-,"2,125.00",23.05,65,"2,143.85","2,196.50",65,"21,900.00","1,10,630",0.40,0.45,"50,830",-0.55,0.40,63.33,"6,502",-610,"4,032",
,4,-,-,-,-,-,780,"2,089.25","2,142.75",780,"21,950.00","34,450",0.45,0.50,"18,005",-0.50,0.50,62.56,"4,317",125,"2,110",
,"5,010",-431,980,-,"2,065.60",12.70,65,"2,067.05","2,071.95",130,"22,000.00","8,81,335",0.45,0.50,"7,32,615",-0.55,0.45,61.16,"86,915","-25,601","47,444",
,14,-,-,34.37,-,-,65,"1,994.40","2,038.20",65,"22,050.00","79,885",0.45,0.50,"77,025",-0.50,0.50,59.77,"6,537",-638,"3,697",
,17,-,-,-,-,-,65,"1,954.35","1,986.15",65,"22,100.00","1,51,970",0.50,0.55,"1,64,645",-0.60,0.50,58.91,"18,905","-5,726","13,754",
,3,-,-,-,-,-,65,"1,895.85","1,946.65",780,"22,150.00","74,880",0.50,0.55,"69,745",-0.55,0.55,56.98,"11,115","-1,689","3,741",
,29,-1,5,-,"1,874.00",77.40,65,"1,827.80","1,872.40",65,"22,200.00","3,94,680",0.50,0.55,"1,52,620",-0.70,0.50,56.10,"43,437","-14,493","15,034",
,6,-,-,-,-,-,65,"1,798.75","1,835.75",65,"22,250.00","1,04,520",0.55,0.60,"53,040",-0.70,0.55,55.17,"8,663","-1,445","5,840",
,32,-2,3,-,"1,765.00",10.55,65,"1,765.50","1,776.70",65,"22,300.00","3,04,655",0.50,0.55,"86,255",-0.70,0.55,53.76,"17,760","-6,191","10,295",
,8,-,-,-,-,-,65,"1,703.35","1,735.35",65,"22,350.00","1,07,380",0.50,0.55,"46,020",-0.75,0.55,51.90,"11,535",-664,"4,324",
,216,-1,6,-,"1,656.00",2.70,65,"1,661.60","1,672.75",65,"22,400.00","3,69,460",0.50,0.55,"1,93,440",-0.80,0.55,51.34,"40,050","-3,344","12,056",
,8,-,3,-,"1,570.50",-126.55,65,"1,577.90","1,632.15",65,"22,450.00","83,200",0.60,0.65,"26,130",-0.85,0.60,49.52,"9,788",-813,"3,806",
,"3,439",-96,278,-,"1,566.60",1.70,65,"1,567.70","1,571.55",65,"22,500.00","11,46,405",0.65,0.70,"10,77,115",-0.80,0.65,48.50,"2,40,772","-46,355","79,979",
,22,-,1,-,"1,500.45",48.45,65,"1,513.45","1,532.05",65,"22,550.00","1,92,270",0.55,0.60,"70,915",-0.95,0.60,47.44,"41,360","1,425","9,077",
,101,-1,2,-,"1,469.50",7.55,65,"1,466.40","1,473.25",130,"22,600.00","4,14,570",0.55,0.60,"4,22,500",-1.10,0.55,46.01,"66,356","2,372","20,633",
,24,-,-,-,-,-,65,"1,413.30","1,421.40",65,"22,650.00","1,96,365",0.60,0.65,"97,500",-1.10,0.60,44.23,"31,698","-1,232","8,663",
,236,-23,118,-,"1,370.00",19.95,65,"1,365.00","1,370.70",65,"22,700.00","5,40,085",0.65,0.70,"4,16,975",-1.10,0.65,43.14,"1,21,958","-14,448","23,334",
,34,-,1,-,"1,240.00",-63.05,65,"1,314.50","1,320.90",65,"22,750.00","3,10,375",0.70,0.75,"1,12,450",-1.10,0.75,42.01,"45,268","2,616","12,848",
,590,-39,118,-,"1,269.40",11.35,65,"1,266.15","1,271.35",65,"22,800.00","18,55,295",0.70,0.75,"8,25,045",-1.15,0.75,40.56,"1,41,960","-12,408","35,800",
,84,-,-,50.57,-,-,65,"1,212.95","1,220.65",65,"22,850.00","4,48,760",0.75,0.80,"3,67,380",-1.25,0.75,39.39,"66,700",565,"20,600",
,487,-12,20,-,"1,161.00",11.00,65,"1,164.70","1,171.80",65,"22,900.00","11,96,975",0.75,0.80,"10,27,520",-1.30,0.75,38.19,"1,83,366","-12,380","45,125",
,281,-6,10,-,"1,066.55",-51.80,65,"1,113.90","1,120.50",65,"22,950.00","7,59,330",0.75,0.80,"4,59,615",-1.40,0.80,36.96,"78,857","5,960","23,221",
,"9,925","-1,051","2,652",-,"1,070.00",-11.95,260,"1,066.70","1,068.50",65,"23,000.00","13,87,360",0.85,0.90,"27,82,195",-1.45,0.85,35.49,"7,48,967","23,212","2,14,082",
,375,-4,27,-,"1,002.85",-11.65,65,"1,015.10","1,020.40",130,"23,050.00","5,90,655",0.90,0.95,"8,16,660",-1.50,0.95,34.22,"83,311","5,621","26,430",
,924,-598,947,-,963.95,8.50,130,966.25,967.85,65,"23,100.00","31,62,770",0.85,0.90,"6,94,005",-1.75,0.90,32.93,"2,72,146","-23,287","53,558",
,476,-5,31,-,930.00,15.35,65,916.55,920.55,130,"23,150.00","11,15,075",0.90,0.95,"4,50,710",-1.80,0.95,31.23,"1,49,340","6,069","46,720",
,"2,671",-216,965,-,866.20,3.00,65,866.55,870.05,65,"23,200.00","31,52,435",0.95,1.00,"16,72,255",-1.95,1.00,30.09,"3,91,902","25,285","1,11,213",
,477,-19,133,-,814.10,6.75,195,816.60,819.75,65,"23,250.00","12,65,550",1.00,1.05,"4,61,890",-2.10,1.00,28.74,"1,88,246","3,260","39,003",
,"4,676",-274,"1,082",-,766.60,7.35,65,767.55,769.55,65,"23,300.00","15,85,935",1.05,1.10,"12,63,925",-2.15,1.05,27.05,"5,21,224","44,012","1,29,319",
,"1,899",-34,339,-,716.10,7.35,195,716.20,719.35,65,"23,350.00","8,66,515",1.10,1.15,"6,47,790",-2.35,1.15,25.96,"2,55,548","19,350","63,410",
,"12,678",-642,"1,860",-,667.85,4.30,"1,560",667.85,669.35,65,"23,400.00","17,55,455",1.10,1.15,"14,54,635",-2.85,1.10,24.40,"6,40,131","38,876","1,46,633",
,"3,248",-85,761,-,618.05,6.85,260,616.05,618.55,130,"23,450.00","13,30,550",1.10,1.15,"8,20,755",-3.25,1.15,22.96,"4,71,354","21,751","74,210",
,"30,581","-1,687","14,379",-,567.50,3.05,260,567.80,569.75,130,"23,500.00","17,12,035",1.25,1.30,"13,16,120",-3.50,1.30,21.49,"10,71,467","84,790","2,70,394",
,"2,864",-276,"2,217",-,517.05,1.75,260,516.65,518.85,65,"23,550.00","11,82,155",1.30,1.35,"9,74,805",-3.95,1.35,20.10,"4,73,307","44,287","93,437",
,"17,654","-2,479","13,795",-,465.95,7.65,325,466.65,467.60,65,"23,600.00","18,58,610",1.35,1.40,"13,63,895",-4.90,1.35,18.47,"7,48,761","42,726","1,58,776",
,"7,699",-470,"6,986",-,418.10,4.75,455,417.15,418.50,65,"23,650.00","16,85,775",1.40,1.45,"7,19,485",-5.95,1.45,17.00,"5,18,412","43,117","91,565",
,"25,740","-7,841","57,095",-,368.00,5.65,195,367.70,368.85,260,"23,700.00","9,48,415",1.65,1.70,"6,32,840",-7.45,1.70,15.70,"12,04,450","56,523","1,82,991",
,"7,643","-1,117","29,753",-,318.60,0.05,65,318.05,318.65,130,"23,750.00","10,93,170",2.00,2.05,"1,18,820",-9.75,2.00,14.35,"9,47,430","71,898","1,27,011",
,"33,539","-4,801","2,10,325",-,268.35,-0.95,195,268.45,269.00,325,"23,800.00","6,36,740",2.55,2.60,"9,54,395",-13.00,2.60,13.12,"18,35,459","97,738","2,20,795",
,"10,813","1,187","1,94,157",-,220.45,-3.65,585,220.05,220.60,130,"23,850.00","39,845",3.70,3.75,"65,650",-17.75,3.75,12.01,"17,46,050","1,06,930","1,68,839",
,"55,985","14,243","9,57,841",-,173.35,-11.10,325,173.10,173.50,195,"23,900.00","32,175",6.50,6.55,"43,225",-23.65,6.55,11.41,"34,67,530","2,39,157","3,72,944",
,"51,180","24,509","14,11,185",-,128.00,-18.70,65,127.70,128.00,520,"23,950.00","18,395",11.40,11.45,"3,055",-30.65,11.40,10.71,"35,59,801","2,72,805","3,83,040",
,"2,47,150","95,188","49,65,621",7.44,87.95,-27.35,65,87.75,87.95,650,"24,000.00","7,670",21.55,21.65,"8,255",-37.30,21.65,10.46,"64,23,385","4,65,506","6,65,179",
,"2,05,676","1,55,069","49,60,334",7.83,54.40,-32.70,520,54.25,54.40,"3,445","24,050.00","3,185",37.75,37.80,195,-42.90,37.75,10.26,"35,64,025","3,39,855","3,82,303",
,"3,35,154","2,62,692","55,46,019",8.33,30.90,-33.90,"5,265",30.90,31.00,"37,830","24,100.00",455,64.75,64.90,780,-41.75,64.90,10.67,"23,73,791","1,74,132","2,09,973",
,"2,06,501","1,64,922","31,53,029",8.62,15.70,-31.30,"14,495",15.60,15.70,"8,255","24,150.00",455,100.20,100.45,455,-38.20,100.40,11.40,"5,65,468","39,605","49,763",
,"3,04,588","1,86,801","36,88,347",9.03,7.85,-25.45,"37,700",7.85,7.90,"55,835","24,200.00",455,142.15,142.55,390,-32.20,142.20,12.60,"4,94,872","26,047","47,332",
,"1,31,414","91,676","18,21,344",9.50,3.90,-19.65,"40,755",3.85,3.90,"58,695","24,250.00",195,188.45,188.95,130,-25.90,188.35,13.96,"88,704","6,483","10,107",
,"1,98,684","75,472","24,81,736",10.17,2.05,-14.30,"7,97,680",2.05,2.10,"51,090","24,300.00",910,236.60,237.00,65,-21.35,236.40,15.86,"97,090","13,137","25,903",
,"89,463","53,137","15,77,382",10.92,1.30,-10.70,"9,60,570",1.25,1.30,"7,48,735","24,350.00",65,285.95,286.85,975,-19.60,286.90,18.13,"14,549","1,866","3,403",
,"1,64,404","18,587","10,53,632",11.91,1.00,-8.15,"34,83,805",1.00,1.05,"26,91,715","24,400.00",390,335.35,336.20,130,-16.05,336.45,19.91,"18,844","2,468","9,877",
,"45,192","6,134","3,66,000",13.12,0.85,-6.00,"18,45,935",0.80,0.85,"13,85,150","24,450.00",130,384.15,385.45,65,-15.25,384.30,21.22,"2,105",466,"1,314",
,"2,21,423","49,584","9,25,069",14.30,0.75,-4.75,"31,06,415",0.75,0.80,"41,60,780","24,500.00",325,434.00,435.20,130,-13.30,435.20,23.79,"13,630",-221,"25,297",
,"48,892","19,714","3,40,197",15.64,0.70,-3.55,"14,44,365",0.70,0.75,"10,93,170","24,550.00",195,483.25,485.65,325,-14.25,485.40,25.32,622,195,571,
,"98,578","35,942","4,62,863",16.94,0.60,-2.80,"32,60,075",0.60,0.65,"34,07,950","24,600.00",260,534.50,536.00,130,-3.10,537.15,27.89,"7,889",234,"12,670",
,"47,031","19,374","2,30,944",18.37,0.60,-2.30,"23,16,015",0.55,0.60,"10,84,590","24,650.00",65,584.35,586.85,65,-5.05,586.10,28.20,"1,402",529,838,
,"79,502","18,632","3,48,732",19.39,0.60,-1.75,"21,57,545",0.55,0.60,"35,45,685","24,700.00",65,634.05,636.85,65,1.30,636.85,30.00,"1,263",-303,"1,792",
,"39,043","10,857","1,97,930",20.77,0.55,-1.40,"7,07,525",0.55,0.60,"11,25,215","24,750.00",65,683.55,688.10,65,-17.15,684.40,29.61,70,5,241,
,"81,651","19,216","2,46,994",21.90,0.55,-1.20,"20,73,695",0.50,0.55,"18,68,945","24,800.00",65,735.05,737.55,65,2.35,737.90,33.05,446,-118,"2,285",
,"20,203","3,105","95,888",23.49,0.50,-1.00,"5,26,825",0.50,0.55,"6,10,350","24,850.00",65,784.45,787.40,65,-27.25,773.70,34.58,147,-,181,
,"40,800","3,752","1,52,008",24.29,0.50,-0.90,"26,80,535",0.45,0.50,"12,57,490","24,900.00",130,835.45,837.35,65,-10.45,835.60,36.61,151,-34,919,
,"23,918","7,238","95,615",25.89,0.50,-0.75,"7,01,220",0.45,0.50,"5,71,350","24,950.00",65,883.90,888.40,65,-10.10,886.55,37.99,24,-2,81,
,"1,77,873","-9,538","4,67,717",26.89,0.45,-0.80,"31,52,045",0.45,0.50,"20,30,925","25,000.00",130,935.05,938.10,65,-12.80,936.00,44.50,"4,030",-948,"12,122",
,"21,559","4,766","57,372",28.18,0.45,-0.65,"6,15,875",0.40,0.45,"3,52,235","25,050.00",65,984.55,988.45,65,-245.35,984.65,54.77,26,7,39,
,"32,723","-5,736","85,645",29.46,0.40,-0.65,"8,91,540",0.40,0.45,"8,86,080","25,100.00",130,"1,036.75","1,038.60",65,-26.85,"1,036.75",50.95,55,-26,687,
,"15,297","-2,858","33,246",30.74,0.45,-0.55,"3,83,825",0.40,0.45,"3,51,390","25,150.00",130,"1,071.95","1,107.65",65,-55.95,"1,098.70",63.83,4,1,9,
,"43,419","-9,462","93,337",31.62,0.45,-0.50,"10,66,000",0.40,0.45,"22,95,930","25,200.00",65,"1,132.80","1,139.90",65,-6.50,"1,144.80",56.10,73,-33,504,
,"14,915","-1,288","28,526",32.87,0.45,-0.45,"2,69,685",0.40,0.45,"3,14,795","25,250.00",65,"1,171.05","1,190.95",65,-81.10,"1,200.15",68.74,4,1,25,
,"29,653","-7,369","69,059",34.11,0.35,-0.55,"13,63,765",0.35,0.40,"4,99,525","25,300.00",65,"1,236.10","1,241.00",130,-25.25,"1,237.95",63.88,232,-92,364,
,"4,899","-1,854","9,285",35.34,0.40,-0.40,"48,360",0.40,0.45,"91,390","25,350.00",65,"1,270.95","1,300.95",65,-71.35,"1,300.00",72.87,3,-,5,
,"13,536","-3,826","15,302",36.09,0.40,-0.35,"7,67,585",0.35,0.40,"2,42,450","25,400.00",65,"1,336.45","1,340.45",325,-41.50,"1,324.00",59.14,35,-9,120,
,"6,825",-65,"5,041",37.30,0.40,-0.40,"1,74,655",0.35,0.40,"86,645","25,450.00",65,"1,314.55","1,404.40",65,-,-,64.45,-,-,7,
,"80,997","-12,670","1,05,751",38.99,0.35,-0.40,"16,82,590",0.35,0.40,"15,30,750","25,500.00",65,"1,436.40","1,439.95",65,-15.60,"1,437.25",64.34,919,-98,"9,386",
,"4,253",626,"17,949",40.20,0.40,-0.30,"1,18,625",0.35,0.40,"68,575","25,550.00",130,"1,471.10","1,497.25",65,-70.00,"1,500.00",81.06,5,-1,12,
,"11,274","-2,131","17,445",40.88,0.40,-0.25,"2,06,960",0.35,0.40,"2,09,040","25,600.00",65,"1,534.95","1,538.50",65,-22.40,"1,540.00",63.24,78,-50,105,
,"1,947",-440,"2,564",42.60,0.45,-0.25,"33,150",0.35,0.40,"11,570","25,650.00",65,"1,570.40","1,612.10",130,-58.00,"1,600.00",85.06,2,-,7,
,"5,624","-1,098","8,064",43.24,0.35,-0.25,"1,63,345",0.30,0.35,"1,06,210","25,700.00",65,"1,634.65","1,638.50",65,-37.70,"1,621.80",66.84,51,-32,70,
,"1,402",-175,"1,370",44.41,0.35,-0.30,"32,955",0.35,0.40,"23,660","25,750.00",65,"1,667.15","1,704.20",65,-,-,119.12,-,-,11,
,"5,597","-2,930","15,545",45.58,0.35,-0.25,"1,43,195",0.35,0.40,"3,48,985","25,800.00",65,"1,732.75","1,740.85",130,-38.45,"1,729.00",71.99,59,-34,92,
,"2,916",289,"4,834",47.33,0.35,-0.35,"83,980",0.35,0.40,"19,565","25,850.00",65,"1,767.00","1,805.25",65,-,-,94.52,-,-,20,
,"3,970",-578,"7,546",47.90,0.30,-0.30,"2,62,015",0.30,0.35,"31,460","25,900.00",65,"1,820.05","1,842.85",65,21.85,"1,851.00",95.38,11,-4,34,
,"1,498",-140,"2,288",49.66,0.40,-0.15,"29,315",0.40,0.45,"34,775","25,950.00",780,"1,849.45","1,898.55",65,-,-,111.09,-,-,10,
,"42,670","-3,367","38,425",50.82,0.40,-0.20,"6,36,415",0.35,0.40,"7,31,770","26,000.00",65,"1,938.50","1,941.25",65,-17.60,"1,938.50",84.27,"2,575",-66,"11,817",
,"1,357",600,"1,801",51.97,0.35,-0.20,"14,105",0.35,0.40,"6,630","26,050.00",65,"1,963.75","2,005.85",65,-,-,110.28,-,-,11,
,"1,852",204,"3,919",53.13,0.40,-0.20,"62,855",0.35,0.40,"14,365","26,100.00",65,"2,034.95","2,041.60",130,-23.55,"2,026.00",84.96,17,-5,85,
,"1,563",643,"3,282",54.27,0.40,-0.15,"21,840",0.35,0.40,"1,560","26,150.00",780,"2,051.40","2,129.50",780,-,-,15.48,-,-,8,
,"4,015","-1,282","10,565",54.01,0.30,-0.25,"1,07,250",0.25,0.30,"18,720","26,200.00",65,"2,136.35","2,142.60",130,3.30,"2,141.10",109.54,165,-5,832,
,449,70,550,55.87,0.35,-0.10,"3,185",0.35,0.45,"1,430","26,250.00",780,"2,153.40","2,204.60",65,-,-,13.40,-,-,4,
,"1,893",-522,"4,212",57.00,0.35,-0.15,"44,720",0.35,0.40,"30,420","26,300.00",65,"2,216.50","2,244.15",130,45.85,"2,243.70",105.84,89,-66,223,
,854,471,"7,084",57.33,0.40,-,"5,590",0.35,0.40,"9,815","26,350.00",65,"2,266.30","2,301.95",65,-264.35,"2,290.00",105.05,2,-1,13,
,"1,005",-26,"2,296",59.23,0.35,-0.15,"12,285",0.30,0.35,"18,265","26,400.00",65,"2,335.35","2,359.55",65,-36.55,"2,321.00",88.97,6,-4,117,
,"1,057",302,"1,276",60.34,0.35,-0.10,"17,940",0.30,0.35,"2,015","26,450.00",780,"2,354.20","2,406.90",65,-,-,-,-,-,4,
,"11,815","-1,225","9,845",59.69,0.30,-0.10,"2,41,020",0.25,0.30,"1,34,095","26,500.00",65,"2,441.05","2,442.20",65,-9.55,"2,443.85",94.11,334,-,"3,200",
,528,181,738,62.54,0.35,-0.05,325,0.30,0.35,"2,795","26,550.00",780,"2,431.70","2,585.85",780,-,-,-,-,-,4,
,814,-399,"2,294",63.64,0.30,-0.05,"2,665",0.30,0.35,"2,015","26,600.00",65,"2,530.40","2,552.80",65,-95.00,"2,539.00",117.67,19,-1,25,
,740,13,"1,192",63.88,0.30,-0.05,"3,055",0.30,0.35,"1,430","26,650.00",780,"2,483.55","2,618.40",780,-,-,-,-,-,2,
,"1,183",110,"2,255",64.96,0.30,-0.05,"43,940",0.25,0.30,"16,445","26,700.00",65,"2,605.75","2,652.60",65,-115.45,"2,620.05",96.77,6,-1,41,
,276,49,375,66.04,0.30,-0.05,"2,405",0.25,0.35,"7,930","26,750.00",780,"2,626.35","2,720.50",780,-,-,-,-,-,2,
,775,-107,"1,094",67.11,0.35,-,"2,730",0.30,0.35,715,"26,800.00",65,"2,712.00","2,780.70",130,19.15,"2,735.55",116.86,29,-19,39,
,587,-118,"1,081",67.15,0.25,-0.15,"2,275",0.25,0.35,"1,235","26,850.00",780,"2,736.85","2,817.15",780,-,-,-,-,-,3,
,687,-94,"1,371",70.15,0.35,-,"1,495",0.25,0.35,"2,990","26,900.00",780,"2,796.25","2,865.55",780,-,-,50.69,-,-,2,
,681,-57,748,70.30,0.30,-0.15,"2,210",0.30,0.45,"4,095","26,950.00",780,"2,850.75","2,938.70",780,-,-,-,-,-,1,
,"14,315",820,"13,942",70.29,0.20,-0.20,"4,33,420",0.20,0.25,"1,54,050","27,000.00",65,"2,940.15","2,944.20",260,-17.85,"2,938.65",110.32,647,-293,"4,512",
,672,-22,774,71.33,0.30,-0.10,"1,560",0.25,0.35,"2,730","27,050.00",780,"2,936.30","3,056.35",780,-,-,-,-,-,1,
,"1,304",211,"1,845",72.37,0.25,-0.15,"25,285",0.20,0.25,"2,600","27,100.00",65,"3,011.05","3,056.30",65,5.00,"3,080.00",156.26,1,-,43,
,659,78,410,73.40,0.25,-0.15,"2,080",0.25,0.35,"3,510","27,150.00",780,"3,037.70","3,135.30",780,-,-,-,-,-,1,
,"3,469",6,"3,996",74.43,0.25,-0.10,"2,11,835",0.20,0.25,"39,715","27,200.00",65,"3,124.55","3,173.65",65,-28.20,"3,130.00",129.34,34,-10,75,
,"3,503","-1,346","8,256",75.46,0.30,-0.20,"71,760",0.25,0.30,"17,355","27,250.00",65,"3,155.00","3,209.10",780,-,-,-,-,-,96,
