CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"56,048","14,306","9,58,834",-,174.00,-10.45,455,173.85,174.30,195,"23,900.00","86,125",6.45,6.50,"40,820",-23.70,6.50,11.41,"34,74,241","2,40,573","3,74,360",
,"51,115","24,444","14,12,816",-,129.00,-17.70,520,128.70,128.95,65,"23,950.00","5,460",11.30,11.35,"15,600",-30.70,11.35,10.71,"35,67,973","2,73,885","3,84,120",
,"2,47,842","95,880","49,72,737",7.44,88.50,-26.80,520,88.55,88.75,260,"24,000.00","6,435",21.30,21.40,"7,800",-37.60,21.35,10.46,"64,41,184","4,68,685","6,68,358",
,"2,04,988","1,54,381","49,72,174",7.83,55.00,-32.10,"4,030",54.80,54.95,195,"24,050.00",910,37.35,37.45,"4,745",-43.30,37.35,10.26,"35,78,207","3,40,537","3,82,985",
,"3,38,362","2,65,900","55,65,521",8.33,31.05,-33.75,"1,560",31.00,31.10,"4,485","24,100.00","1,170",64.45,64.60,325,-42.30,64.35,10.67,"23,83,716","1,75,728","2,11,569",
,"2,07,955","1,66,376","31,61,767",8.62,15.85,-31.15,"11,960",15.85,15.95,"12,805","24,150.00",195,99.40,99.65,715,-39.15,99.45,11.40,"5,67,556","39,901","50,059",
,"3,06,086","1,88,299","36,98,592",9.03,8.00,-25.30,"50,635",8.00,8.05,"40,040","24,200.00","1,040",141.30,141.70,195,-33.05,141.35,12.60,"4,96,029","26,193","47,478",
,"1,31,737","91,999","18,27,644",9.50,3.95,-19.60,"90,935",3.90,3.95,"23,725","24,250.00",130,187.40,187.85,130,-27.05,187.20,13.96,"88,867","6,501","10,125",
,"1,99,037","75,825","24,88,425",10.17,2.15,-14.20,"6,01,965",2.10,2.15,"1,92,530","24,300.00",130,235.75,236.40,585,-22.05,235.70,15.86,"97,329","13,095","25,861",
,"89,510","53,184","15,77,914",10.92,1.30,-10.70,"12,36,300",1.25,1.30,"7,34,565","24,350.00",130,284.65,285.60,130,-18.70,287.80,18.13,"14,554","1,883","3,420",
,"1,65,333","19,516","10,54,200",11.91,1.05,-8.10,"36,11,920",1.00,1.05,"26,35,685","24,400.00",65,334.40,335.25,130,-15.85,336.65,19.91,"18,861","2,469","9,878",
,"45,033","5,975","3,66,211",13.12,0.80,-6.05,"19,14,380",0.80,0.85,"13,75,465","24,450.00",195,383.20,384.85,455,-13.35,386.20,21.22,"2,121",470,"1,318",
,"2,21,423","49,584","9,25,748",14.30,0.75,-4.75,"30,73,265",0.75,0.80,"41,58,245","24,500.00",130,433.25,434.60,130,-14.00,434.50,23.79,"13,823",-232,"25,286",
,"48,870","19,692","3,40,679",15.64,0.70,-3.55,"13,44,720",0.70,0.75,"10,87,320","24,550.00",260,482.25,484.55,390,-14.25,485.40,25.32,622,195,571,
,"98,648","36,012","4,63,387",16.94,0.60,-2.80,"32,24,390",0.60,0.65,"33,98,135","24,600.00",65,533.80,535.30,520,-5.20,535.05,27.89,"8,105","-1,294","11,142",
,"46,974","19,317","2,31,186",18.37,0.55,-2.35,"23,32,070",0.55,0.60,"11,00,125","24,650.00",65,583.45,586.75,130,-4.15,587.00,28.20,"1,405",534,843,
,"79,503","18,633","3,49,269",19.39,0.55,-1.80,"20,82,925",0.55,0.60,"35,17,930","24,700.00",130,633.10,635.75,130,0.05,635.60,30.00,"1,334",-304,"1,791",
,"39,037","10,851","1,98,056",20.77,0.60,-1.35,"7,31,380",0.55,0.60,"8,98,560","24,750.00",65,683.05,687.45,195,-17.15,684.40,29.61,70,5,241,
,"81,609","19,174","2,47,235",21.90,0.55,-1.20,"20,65,765",0.50,0.55,"18,80,060","24,800.00",195,735.00,736.45,195,-0.55,735.00,33.05,492,-118,"2,285",
,"20,203","3,105","95,993",23.49,0.50,-1.00,"5,18,375",0.50,0.55,"6,13,665","24,850.00",65,783.20,787.35,65,-27.25,773.70,34.58,147,-,181,
,"40,780","3,732","1,52,070",24.29,0.50,-0.90,"26,78,585",0.45,0.50,"12,52,875","24,900.00",65,834.30,837.35,130,-9.45,836.60,36.61,158,-33,920,
,"23,918","7,238","95,631",25.89,0.45,-0.80,"7,03,820",0.45,0.50,"5,72,975","24,950.00",65,883.55,887.45,195,-10.10,886.55,37.99,24,-2,81,
,"1,77,939","-9,472","4,67,964",26.89,0.45,-0.80,"31,87,405",0.45,0.50,"20,81,170","25,000.00",130,935.05,937.10,65,-11.80,937.00,44.50,"4,073","-1,052","12,018",
,"21,584","4,791","57,401",28.18,0.40,-0.70,"6,13,470",0.40,0.45,"3,50,415","25,050.00",65,983.55,988.15,260,-245.35,984.65,54.77,26,7,39,
,"32,695","-5,764","85,689",29.46,0.45,-0.60,"8,91,800",0.40,0.45,"8,83,935","25,100.00",65,"1,035.90","1,038.45",260,-26.85,"1,036.75",50.95,56,-27,686,
,"15,324","-2,831","33,247",30.74,0.40,-0.60,"3,80,315",0.40,0.45,"3,51,195","25,150.00",65,"1,072.10","1,106.25",65,-55.95,"1,098.70",63.83,4,1,9,
,"43,419","-9,462","93,357",31.62,0.40,-0.55,"10,65,480",0.40,0.45,"22,95,800","25,200.00",65,"1,132.80","1,139.15",65,-6.50,"1,144.80",56.10,73,-33,504,
,"14,964","-1,239","28,574",32.87,0.45,-0.45,"2,69,360",0.40,0.45,"3,11,675","25,250.00",65,"1,171.05","1,190.40",65,-81.10,"1,200.15",68.74,4,1,25,
,"29,653","-7,369","69,064",34.11,0.35,-0.55,"13,61,815",0.35,0.40,"4,99,525","25,300.00",65,"1,235.75","1,240.30",65,-25.25,"1,237.95",63.88,232,-92,364,
,"4,898","-1,855","9,300",35.34,0.40,-0.40,"48,035",0.40,0.45,"91,650","25,350.00",65,"1,270.95","1,298.75",65,-71.35,"1,300.00",72.87,3,-,5,
,"13,536","-3,826","15,302",36.09,0.40,-0.35,"7,67,585",0.35,0.40,"2,41,995","25,400.00",65,"1,336.40","1,339.30",325,-41.50,"1,324.00",59.14,35,-9,120,
,"6,825",-65,"5,041",37.30,0.40,-0.40,"1,74,850",0.35,0.40,"84,175","25,450.00",195,"1,314.90","1,403.90",780,-,-,64.45,-,-,7,
,"80,955","-12,712","1,06,323",38.99,0.35,-0.40,"17,15,350",0.35,0.40,"15,19,765","25,500.00",65,"1,434.70","1,439.10",260,-14.65,"1,438.20",64.34,923,-99,"9,385",
,"4,253",626,"17,949",40.20,0.40,-0.30,"1,18,430",0.35,0.40,"68,445","25,550.00",65,"1,471.30","1,496.45",65,-70.00,"1,500.00",81.06,5,-1,12,
,"11,274","-2,131","17,445",40.88,0.40,-0.25,"2,07,155",0.35,0.40,"2,08,910","25,600.00",65,"1,535.35","1,538.95",65,-22.40,"1,540.00",63.24,78,-50,105,
,"1,947",-440,"2,564",42.60,0.45,-0.25,"33,410",0.35,0.40,"7,475","25,650.00",65,"1,570.40","1,611.15",65,-58.00,"1,600.00",85.06,2,-,7,
,"5,624","-1,098","8,064",43.24,0.35,-0.25,"1,63,410",0.30,0.35,"1,10,110","25,700.00",65,"1,634.20","1,638.95",65,-37.70,"1,621.80",66.84,51,-32,70,
,"1,402",-175,"1,370",44.41,0.35,-0.30,"32,825",0.35,0.40,"23,465","25,750.00",65,"1,667.15","1,704.15",780,-,-,119.12,-,-,11,
,"5,597","-2,930","15,545",45.58,0.35,-0.25,"1,45,145",0.35,0.40,"3,50,740","25,800.00",65,"1,732.75","1,740.25",130,-38.45,"1,729.00",71.99,59,-34,92,
,"2,916",289,"4,834",47.33,0.35,-0.35,"83,525",0.35,0.40,"19,565","25,850.00",65,"1,767.00","1,804.80",780,-,-,94.52,-,-,20,
,"3,970",-578,"7,546",47.90,0.30,-0.30,"2,61,365",0.30,0.35,"30,355","25,900.00",65,"1,820.05","1,847.55",65,21.85,"1,851.00",95.38,11,-4,34,
,"1,498",-140,"2,288",49.66,0.40,-0.15,"29,965",0.40,0.45,"28,730","25,950.00",780,"1,865.90","1,898.55",65,-,-,111.09,-,-,10,
,"42,644","-3,393","38,426",50.82,0.35,-0.25,"6,60,075",0.35,0.40,"7,33,460","26,000.00","1,300","1,939.00","1,940.60",65,-17.60,"1,938.50",84.27,"2,575",-66,"11,817",
,"1,357",600,"1,801",51.97,0.35,-0.20,"14,170",0.35,0.40,"5,005","26,050.00",65,"1,963.75","2,005.50",780,-,-,110.28,-,-,11,
,"1,852",204,"3,921",53.13,0.40,-0.20,"63,960",0.35,0.40,"11,505","26,100.00",65,"2,035.60","2,040.95",130,-23.55,"2,026.00",84.96,17,-5,85,
,"1,563",643,"3,282",54.27,0.40,-0.15,"22,035",0.35,0.40,65,"26,150.00",65,"2,061.15","2,129.50",780,-,-,15.48,-,-,8,
,"4,015","-1,282","10,580",54.01,0.30,-0.25,"1,07,445",0.25,0.30,"17,030","26,200.00",65,"2,136.60","2,141.65",65,3.30,"2,141.10",109.54,165,-5,832,
,449,70,550,55.87,0.35,-0.10,"3,055",0.35,0.45,"1,755","26,250.00",780,"2,160.85","2,204.60",65,-,-,13.40,-,-,4,
,"1,893",-522,"4,212",57.00,0.35,-0.15,"44,655",0.35,0.40,"28,080","26,300.00",65,"2,216.50","2,243.15",65,45.85,"2,243.70",105.84,89,-66,223,
,854,471,"7,084",57.33,0.40,-,"5,590",0.35,0.40,"9,815","26,350.00",65,"2,266.30","2,301.95",65,-264.35,"2,290.00",105.05,2,-1,13,
,"1,005",-26,"2,296",59.23,0.35,-0.15,"12,480",0.30,0.35,"18,005","26,400.00",65,"2,335.35","2,359.55",65,-36.55,"2,321.00",88.97,6,-4,117,
,"1,057",302,"1,276",60.34,0.35,-0.10,"16,705",0.30,0.35,455,"26,450.00",780,"2,356.80","2,406.60",780,-,-,-,-,-,4,
,"11,815","-1,225","9,849",59.69,0.30,-0.10,"2,41,215",0.25,0.30,"1,33,575","26,500.00",910,"2,440.50","2,441.05",65,-11.40,"2,442.00",94.11,339,-,"3,200",
,528,181,741,62.54,0.35,-0.05,715,0.35,0.40,"5,460","26,550.00",780,"2,436.25","2,584.55",780,-,-,-,-,-,4,
,814,-399,"2,294",63.64,0.30,-0.05,"2,470",0.30,0.35,65,"26,600.00",65,"2,530.40","2,552.80",65,-95.00,"2,539.00",117.67,19,-1,25,
,740,13,"1,192",63.88,0.30,-0.05,"3,120",0.30,0.35,65,"26,650.00",780,"2,499.05","2,616.60",780,-,-,-,-,-,2,
,"1,183",110,"2,255",64.96,0.30,-0.05,"44,070",0.25,0.30,"16,315","26,700.00",65,"2,607.10","2,652.60",65,-115.45,"2,620.05",96.77,6,-1,41,
,276,49,375,66.04,0.30,-0.05,"2,470",0.25,0.35,"7,865","26,750.00",780,"2,636.40","2,716.65",780,-,-,-,-,-,2,
,775,-107,"1,094",67.11,0.35,-,"2,990",0.30,0.35,715,"26,800.00",65,"2,712.00","2,780.10",65,19.15,"2,735.55",116.86,29,-19,39,
,587,-118,"1,081",67.15,0.25,-0.15,"2,275",0.25,0.35,"1,235","26,850.00",780,"2,742.70","2,813.65",780,-,-,-,-,-,3,
,687,-94,"1,371",70.15,0.35,-,"1,430",0.25,0.35,195,"26,900.00",780,"2,798.85","2,862.65",780,-,-,50.69,-,-,2,
,681,-57,748,70.30,0.30,-0.15,"2,535",0.30,0.45,"3,965","26,950.00",780,"2,850.95","2,938.70",780,-,-,-,-,-,1,
,"14,450",955,"13,944",70.29,0.25,-0.15,"4,35,240",0.20,0.25,"1,67,115","27,000.00",65,"2,940.50","2,942.50",130,-11.05,"2,945.45",110.32,649,-293,"4,512",
,672,-22,776,71.33,0.25,-0.15,"7,345",0.25,0.30,260,"27,050.00",780,"2,940.20","3,055.15",780,-,-,-,-,-,1,
,"1,304",211,"1,845",72.37,0.25,-0.15,"17,615",0.20,0.25,325,"27,100.00",65,"3,011.05","3,055.60",65,5.00,"3,080.00",156.26,1,-,43,
,659,78,410,73.40,0.25,-0.15,"2,340",0.25,0.35,"3,250","27,150.00",780,"3,037.80","3,135.30",780,-,-,-,-,-,1,
,"3,469",6,"3,996",74.43,0.25,-0.10,"2,11,315",0.20,0.25,"38,350","27,200.00",65,"3,124.55","3,173.65",65,-28.20,"3,130.00",129.34,34,-10,75,
,"3,520","-1,329","8,257",75.46,0.25,-0.25,"76,830",0.25,0.30,"17,420","27,250.00",65,"3,155.00","3,208.25",780,-,-,-,-,-,96,
