CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,216,-1,6,-,"1,656.00",2.70,65,"1,657.10","1,674.85",65,"22,400.00","3,62,570",0.50,0.55,"1,97,665",-0.80,0.55,51.34,"40,023","-3,318","12,082",
,8,-,3,-,"1,570.50",-126.55,65,"1,577.90","1,632.15",65,"22,450.00","81,185",0.60,0.65,"27,560",-0.85,0.60,49.52,"9,786",-808,"3,811",
,"3,440",-95,278,-,"1,566.60",1.70,65,"1,565.15","1,568.75",65,"22,500.00","11,96,780",0.65,0.70,"10,69,705",-0.75,0.70,48.50,"2,40,468","-46,514","79,820",
,22,-,1,-,"1,500.45",48.45,65,"1,509.85","1,532.05",65,"22,550.00","1,85,705",0.55,0.60,"81,315",-1.00,0.55,47.44,"41,232","1,466","9,118",
,101,-1,2,-,"1,469.50",7.55,130,"1,463.05","1,470.90",195,"22,600.00","3,57,435",0.55,0.60,"4,23,150",-1.05,0.60,46.01,"66,294","2,096","20,357",
,24,-,-,-,-,-,65,"1,406.75","1,416.45",65,"22,650.00","1,95,715",0.60,0.65,"1,06,730",-1.10,0.60,44.23,"31,690","-1,298","8,597",
,236,-23,118,-,"1,370.00",19.95,65,"1,361.85","1,370.80",65,"22,700.00","5,02,190",0.65,0.70,"4,40,115",-1.10,0.65,43.14,"1,21,604","-14,459","23,323",
,34,-,1,-,"1,240.00",-63.05,130,"1,310.70","1,318.90",65,"22,750.00","3,05,500",0.70,0.75,"2,23,275",-1.15,0.70,42.01,"45,076","2,666","12,898",
,591,-38,117,-,"1,281.90",23.85,65,"1,261.10","1,269.35",65,"22,800.00","18,23,900",0.70,0.75,"9,04,475",-1.15,0.75,40.56,"1,39,743","-12,340","35,868",
,84,-,-,50.57,-,-,65,"1,207.50","1,215.05",65,"22,850.00","7,40,285",0.70,0.75,"2,93,280",-1.30,0.70,39.39,"66,303",525,"20,560",
,487,-12,20,-,"1,161.00",11.00,65,"1,162.15","1,170.80",65,"22,900.00","27,43,520",0.75,0.80,"8,91,930",-1.25,0.80,38.19,"1,81,379","-13,134","44,371",
,281,-6,10,-,"1,066.55",-51.80,65,"1,111.45","1,118.65",65,"22,950.00","7,65,895",0.75,0.80,"4,67,415",-1.40,0.80,36.96,"78,443","5,975","23,236",
,"9,925","-1,051","2,643",-,"1,069.95",-12.00,325,"1,064.35","1,067.50",65,"23,000.00","20,16,950",0.80,0.85,"25,97,075",-1.50,0.80,35.49,"7,38,858","23,307","2,14,177",
,375,-4,27,-,"1,002.85",-11.65,65,"1,012.40","1,019.70",65,"23,050.00","12,77,445",0.85,0.90,"5,30,010",-1.60,0.85,34.22,"82,667","5,620","26,429",
,934,-588,947,-,963.95,8.50,130,963.90,966.40,65,"23,100.00","32,47,465",0.85,0.90,"11,25,865",-1.75,0.90,32.93,"2,70,002","-23,249","53,596",
,476,-5,31,-,930.00,15.35,65,913.25,919.20,65,"23,150.00","9,92,875",0.90,0.95,"9,87,545",-1.80,0.95,31.23,"1,48,302","5,922","46,573",
,"2,671",-216,964,-,868.00,4.80,65,864.25,868.65,65,"23,200.00","30,23,995",0.95,1.00,"17,86,330",-2.00,0.95,30.09,"3,90,076","25,005","1,10,933",
,474,-22,130,-,826.70,19.35,65,814.15,818.05,130,"23,250.00","12,50,535",1.00,1.05,"4,91,985",-2.10,1.00,28.74,"1,87,757","3,041","38,784",
,"4,677",-273,"1,078",-,765.00,5.75,65,764.65,765.80,65,"23,300.00","15,73,130",1.05,1.10,"12,30,970",-2.10,1.10,27.05,"5,19,957","43,736","1,29,043",
,"1,901",-32,335,-,715.95,7.20,130,714.60,716.85,65,"23,350.00","10,85,045",1.10,1.15,"8,30,245",-2.35,1.15,25.96,"2,51,586","19,140","63,200",
,"12,683",-637,"1,812",-,666.35,2.80,130,665.60,668.60,260,"23,400.00","14,19,080",1.15,1.20,"18,77,330",-2.80,1.15,24.40,"6,35,374","38,152","1,45,909",
,"3,248",-85,761,-,618.05,6.85,650,612.20,616.85,195,"23,450.00","14,12,450",1.15,1.20,"6,57,410",-3.25,1.15,22.96,"4,66,656","22,316","74,775",
,"30,590","-1,678","14,235",-,563.75,-0.70,65,564.75,566.20,260,"23,500.00","17,75,475",1.20,1.25,"17,63,385",-3.60,1.20,21.49,"10,58,152","84,663","2,70,267",
,"2,866",-274,"2,213",-,513.85,-1.45,65,514.50,516.90,65,"23,550.00","12,83,555",1.25,1.30,"9,52,770",-4.00,1.30,20.10,"4,71,240","44,088","93,238",
,"17,662","-2,471","13,717",-,462.00,3.70,130,463.85,464.90,65,"23,600.00","19,71,905",1.30,1.35,"4,22,890",-4.90,1.35,18.47,"7,46,481","41,771","1,57,821",
,"7,696",-473,"6,967",-,415.00,1.65,130,415.40,416.70,65,"23,650.00","16,53,470",1.40,1.45,"10,12,310",-5.95,1.45,17.00,"5,16,545","41,754","90,202",
,"25,743","-7,838","56,999",-,363.55,1.20,325,365.15,366.20,260,"23,700.00","19,35,960",1.60,1.65,"6,53,055",-7.50,1.65,15.70,"11,97,617","56,000","1,82,468",
,"7,640","-1,120","29,657",-,315.40,-3.15,130,316.00,316.55,65,"23,750.00","10,97,070",2.00,2.05,"4,02,610",-9.75,2.00,14.35,"9,44,794","72,693","1,27,806",
,"33,364","-4,976","2,09,730",-,266.70,-2.60,65,266.75,267.00,65,"23,800.00","4,68,455",2.60,2.65,"12,03,410",-12.95,2.65,13.12,"18,27,772","97,920","2,20,977",
,"10,782","1,156","1,93,429",-,217.65,-6.45,130,217.35,217.95,845,"23,850.00","24,505",3.80,3.85,"77,870",-17.65,3.85,12.01,"17,34,677","1,07,834","1,69,743",
,"55,707","13,965","9,54,504",-,170.70,-13.75,455,170.25,170.70,455,"23,900.00","35,360",6.70,6.75,"61,815",-23.50,6.70,11.41,"34,45,705","2,38,111","3,71,898",
,"50,756","24,085","14,06,007",-,126.35,-20.35,390,126.05,126.40,325,"23,950.00","15,145",11.50,11.55,"10,790",-30.45,11.60,10.71,"35,40,800","2,68,729","3,78,964",
,"2,47,369","95,407","49,45,177",7.44,86.55,-28.75,780,86.30,86.50,195,"24,000.00","11,960",21.65,21.75,"6,305",-37.20,21.75,10.46,"63,72,372","4,58,981","6,58,654",
,"2,01,038","1,50,431","49,28,406",7.83,52.55,-34.55,260,52.45,52.55,390,"24,050.00","2,730",38.60,38.75,"5,070",-42.00,38.65,10.26,"35,15,306","3,31,378","3,73,826",
,"3,29,212","2,56,750","55,00,496",8.33,29.75,-35.05,"4,485",29.70,29.80,"4,030","24,100.00",845,65.80,65.95,195,-40.85,65.80,10.67,"23,40,567","1,72,103","2,07,944",
,"2,01,492","1,59,913","31,28,379",8.62,15.15,-31.85,130,15.15,15.20,"6,630","24,150.00",130,101.30,101.55,390,-37.30,101.30,11.40,"5,58,916","38,556","48,714",
,"3,02,702","1,84,915","36,59,581",9.03,7.50,-25.80,"63,180",7.45,7.50,"1,30,455","24,200.00",585,144.60,144.95,390,-29.70,144.70,12.60,"4,90,094","26,913","48,198",
,"1,30,828","91,090","18,04,502",9.50,3.70,-19.85,"52,715",3.70,3.75,"36,140","24,250.00",325,190.70,191.20,130,-22.95,191.30,13.96,"88,098","6,707","10,331",
,"1,98,163","74,951","24,66,403",10.17,2.05,-14.30,"62,010",2.05,2.10,"6,69,630","24,300.00",325,238.50,239.10,195,-18.15,239.60,15.86,"96,363","13,078","25,844",
,"88,361","52,035","15,73,580",10.92,1.25,-10.75,"3,64,000",1.25,1.30,"9,33,140","24,350.00",130,287.20,288.05,130,-17.05,289.45,18.13,"14,448","1,950","3,487",
,"1,63,633","17,816","10,49,179",11.91,1.00,-8.15,"36,94,600",1.00,1.05,"23,20,630","24,400.00",195,337.85,338.90,130,-14.65,337.85,19.91,"18,797","2,612","10,021",
,"45,305","6,247","3,65,083",13.12,0.85,-6.00,"17,93,740",0.80,0.85,"13,93,275","24,450.00",130,386.05,387.45,260,-9.95,389.60,21.22,"2,092",459,"1,307",
,"2,20,488","48,649","9,22,769",14.30,0.75,-4.75,"30,40,700",0.75,0.80,"39,84,760","24,500.00",130,435.65,436.90,65,-12.50,436.00,23.79,"13,487",-191,"25,327",
,"48,872","19,694","3,39,762",15.64,0.70,-3.55,"12,59,050",0.70,0.75,"11,15,010","24,550.00",130,485.40,488.15,325,-11.05,488.60,25.32,609,185,561,
,"98,383","35,747","4,61,949",16.94,0.60,-2.80,"32,63,325",0.60,0.65,"33,75,710","24,600.00",130,537.30,538.05,65,-1.95,538.30,27.89,"7,863","1,353","13,789",
,"46,914","19,257","2,25,752",18.37,0.60,-2.30,"21,72,885",0.55,0.60,"15,35,755","24,650.00",130,586.40,589.55,130,-0.50,590.65,28.20,"1,369",535,844,
,"79,646","18,776","3,41,027",19.39,0.55,-1.80,"41,72,415",0.50,0.55,"14,18,430","24,700.00",130,635.95,639.30,65,3.20,638.75,30.00,"1,260",-299,"1,796",
,"38,990","10,804","1,97,177",20.77,0.55,-1.40,"11,50,695",0.50,0.55,"7,01,155","24,750.00",65,686.35,690.70,260,-16.15,685.40,29.61,69,5,241,
,"81,625","19,190","2,46,349",21.90,0.50,-1.25,"20,52,050",0.50,0.55,"19,01,770","24,800.00",65,738.00,739.80,195,-4.20,731.35,33.05,437,-118,"2,285",
,"20,177","3,079","95,855",23.49,0.55,-0.95,"5,11,615",0.50,0.55,"6,18,020","24,850.00",65,786.35,790.20,130,-27.25,773.70,34.58,147,-,181,
,"40,802","3,754","1,51,808",24.29,0.50,-0.90,"27,42,545",0.45,0.50,"13,05,265","24,900.00",65,836.80,840.25,65,-18.40,827.65,36.61,133,-26,927,
,"23,918","7,238","95,527",25.89,0.50,-0.75,"7,04,470",0.45,0.50,"5,69,985","24,950.00",130,886.35,890.25,130,-10.10,886.55,37.99,24,-2,81,
,"1,77,903","-9,508","4,66,576",26.89,0.50,-0.75,"32,33,490",0.45,0.50,"20,60,630","25,000.00",65,936.80,940.55,195,-10.95,937.85,44.50,"3,804","-1,015","12,055",
,"21,561","4,768","57,344",28.18,0.45,-0.65,"6,09,635",0.40,0.45,"4,94,845","25,050.00",65,986.80,"1,011.35",130,-241.60,988.40,54.77,23,6,38,
,"32,723","-5,736","85,584",29.46,0.40,-0.65,"10,23,035",0.40,0.45,"8,86,730","25,100.00",65,"1,039.70","1,041.75",65,-25.00,"1,038.60",50.95,47,-24,689,
,"15,297","-2,858","33,219",30.74,0.40,-0.60,"3,79,990",0.40,0.45,"3,55,030","25,150.00",65,"1,071.65","1,109.90",65,-55.95,"1,098.70",63.83,4,1,9,
,"43,418","-9,463","93,141",31.62,0.45,-0.50,"10,33,175",0.40,0.45,"23,05,420","25,200.00",65,"1,138.50","1,142.70",65,-6.50,"1,144.80",56.10,73,-32,505,
,"15,014","-1,189","28,418",32.87,0.45,-0.45,"2,67,800",0.40,0.45,"3,20,515","25,250.00",65,"1,171.05","1,193.50",65,-81.10,"1,200.15",68.74,4,1,25,
,"29,653","-7,369","68,904",34.11,0.40,-0.50,"13,63,505",0.35,0.40,"5,11,810","25,300.00",65,"1,235.95","1,243.35",65,-25.25,"1,237.95",63.88,232,-92,364,
,"4,899","-1,854","9,285",35.34,0.40,-0.40,"46,930",0.40,0.45,"90,610","25,350.00",65,"1,270.00","1,306.45",65,-71.35,"1,300.00",72.87,3,-,5,
,"13,396","-3,966","15,109",36.09,0.40,-0.35,"7,56,730",0.35,0.40,"2,58,635","25,400.00",65,"1,339.15","1,342.25",325,-41.50,"1,324.00",59.14,35,-9,120,
,"6,825",-65,"5,041",37.30,0.40,-0.40,"1,71,145",0.35,0.40,"89,245","25,450.00","1,170","1,304.45","1,409.80",780,-,-,64.45,-,-,7,
,"81,165","-12,502","1,05,329",38.99,0.35,-0.40,"16,71,995",0.35,0.40,"15,66,110","25,500.00",65,"1,437.95","1,441.85",130,-11.85,"1,441.00",64.34,907,-100,"9,384",
,"4,182",555,"17,918",40.20,0.40,-0.30,"1,16,480",0.35,0.40,"76,505","25,550.00",65,"1,470.95","1,498.55",65,-70.00,"1,500.00",81.06,5,-1,12,
,"11,274","-2,131","17,442",40.88,0.35,-0.30,"2,07,350",0.35,0.40,"2,09,365","25,600.00",65,"1,536.65","1,540.45",65,-27.85,"1,534.55",63.24,77,-50,105,
,"1,947",-440,"2,564",42.60,0.45,-0.25,"28,080",0.35,0.40,"27,170","25,650.00",65,"1,570.40","1,613.45",65,-58.00,"1,600.00",85.06,2,-,7,
,"5,662","-1,060","8,029",43.24,0.35,-0.25,"1,54,050",0.30,0.35,"1,11,670","25,700.00",65,"1,634.35","1,640.40",65,-37.70,"1,621.80",66.84,51,-32,70,
,"1,405",-172,"1,368",44.41,0.35,-0.30,"33,605",0.35,0.40,"24,895","25,750.00",780,"1,664.00","1,732.90","1,755",-,-,119.12,-,-,11,
,"5,597","-2,930","15,545",45.58,0.35,-0.25,"1,41,765",0.35,0.40,"3,51,000","25,800.00",65,"1,731.80","1,744.30",65,-38.45,"1,729.00",71.99,59,-34,92,
,"2,916",289,"4,834",47.33,0.35,-0.35,"87,815",0.35,0.40,"33,215","25,850.00",780,"1,762.65","1,833.00",780,-,-,94.52,-,-,20,
,"3,920",-628,"7,516",47.90,0.30,-0.30,"2,59,870",0.30,0.35,"34,255","25,900.00",65,"1,820.05","1,846.80",65,21.85,"1,851.00",95.38,11,-4,34,
,"1,498",-140,"2,288",49.66,0.40,-0.15,"28,015",0.40,0.45,"33,020","25,950.00",65,"1,847.35","1,898.55",65,-,-,111.09,-,-,10,
,"42,590","-3,447","38,372",50.82,0.35,-0.25,"6,34,140",0.35,0.40,"7,24,165","26,000.00",65,"1,938.55","1,944.05",260,-17.60,"1,938.50",84.27,"2,572",-69,"11,814",
,"1,357",600,"1,801",51.97,0.35,-0.20,"14,755",0.35,0.40,"6,110","26,050.00",780,"1,954.95","2,031.90",780,-,-,110.28,-,-,11,
,"1,851",203,"3,916",53.13,0.40,-0.20,"61,750",0.35,0.40,"16,900","26,100.00",260,"2,027.70","2,044.50",130,-23.55,"2,026.00",84.96,17,-5,85,
,"1,507",587,"3,200",54.27,0.40,-0.15,"18,005",0.35,0.40,"18,590","26,150.00",780,"2,047.55","2,129.50",780,-,-,15.48,-,-,8,
,"4,015","-1,282","10,533",54.01,0.25,-0.30,"1,05,170",0.25,0.30,"28,080","26,200.00",65,"2,138.50","2,144.85",65,3.30,"2,141.10",109.54,165,-5,832,
,449,70,550,55.87,0.35,-0.10,845,0.35,0.45,"1,950","26,250.00",780,"2,150.50","2,204.60",65,-,-,13.40,-,-,4,
,"1,893",-522,"4,212",57.00,0.35,-0.15,"43,810",0.35,0.40,"31,330","26,300.00",65,"2,216.50","2,246.05",65,45.85,"2,243.70",105.84,89,-66,223,
,854,471,"7,084",57.33,0.40,-,"4,680",0.35,0.40,"11,440","26,350.00",65,"2,266.30","2,301.95",65,-264.35,"2,290.00",105.05,2,-1,13,
,"1,005",-26,"2,296",59.23,0.35,-0.15,"12,675",0.30,0.35,"19,695","26,400.00",65,"2,333.10","2,359.55",65,-36.55,"2,321.00",88.97,6,-4,117,
,"1,057",302,"1,249",60.34,0.35,-0.10,"12,870",0.30,0.35,"9,490","26,450.00",780,"2,352.60","2,408.95",780,-,-,-,-,-,4,
,"11,815","-1,225","9,806",59.69,0.25,-0.15,"2,40,630",0.25,0.30,"1,38,190","26,500.00",65,"2,443.05","2,444.90",65,-12.60,"2,440.80",94.11,306,-,"3,200",
,530,183,726,62.54,0.30,-0.10,"1,950",0.25,0.35,"4,485","26,550.00",780,"2,430.80","2,587.95",780,-,-,-,-,-,4,
,810,-403,"2,293",63.64,0.35,-,"2,535",0.30,0.35,"3,445","26,600.00",65,"2,530.40","2,552.80",65,-95.00,"2,539.00",117.67,19,-1,25,
,770,43,"1,190",63.88,0.30,-0.05,"2,340",0.30,0.35,"3,705","26,650.00",780,"2,454.10","2,623.50",780,-,-,-,-,-,2,
,"1,183",110,"2,255",64.96,0.30,-0.05,"43,615",0.25,0.30,"17,355","26,700.00",65,"2,596.50","2,652.60",65,-115.45,"2,620.05",96.77,6,-1,41,
,276,49,375,66.04,0.30,-0.05,"1,300",0.25,0.35,"8,385","26,750.00",780,"2,623.85","2,720.90",780,-,-,-,-,-,2,
,775,-107,"1,094",67.11,0.35,-,780,0.30,0.35,"5,850","26,800.00",65,"2,712.00","2,781.55",65,19.15,"2,735.55",116.86,29,-19,39,
,587,-118,"1,081",67.15,0.25,-0.15,"1,950",0.25,0.35,"2,210","26,850.00",780,"2,733.35","2,818.65",780,-,-,-,-,-,3,
,687,-94,"1,371",70.15,0.35,-,"2,665",0.25,0.35,"4,940","26,900.00",780,"2,794.65","2,866.65",780,-,-,50.69,-,-,2,
,681,-57,748,70.30,0.30,-0.15,"1,105",0.30,0.45,"4,485","26,950.00",780,"2,849.65","2,938.80",780,-,-,-,-,-,1,
,"14,180",685,"13,859",70.29,0.20,-0.20,"4,38,425",0.20,0.25,"1,53,465","27,000.00",65,"2,942.30","2,946.65",260,-17.85,"2,938.65",110.32,647,-293,"4,512",
,672,-22,774,71.33,0.30,-0.10,"1,560",0.25,0.35,"4,160","27,050.00",780,"2,868.55","3,058.75",780,-,-,-,-,-,1,
,"1,304",211,"1,845",72.37,0.25,-0.15,"21,450",0.20,0.25,"3,250","27,100.00",65,"3,010.40","3,059.75",65,5.00,"3,080.00",156.26,1,-,43,
,659,78,410,73.40,0.25,-0.15,"1,755",0.25,0.35,"3,900","27,150.00",780,"3,037.40","3,135.30",780,-,-,-,-,-,1,
,"3,469",6,"3,996",74.43,0.25,-0.10,"2,11,575",0.20,0.25,"40,105","27,200.00",65,"3,123.60","3,173.65",65,-28.20,"3,130.00",129.34,34,-10,75,
,"3,498","-1,351","8,231",75.46,0.30,-0.20,"70,395",0.25,0.30,"23,010","27,250.00",780,"3,155.05","3,251.25",780,-,-,-,-,-,96,
