CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,1,-,-,109.35,-,-,780,"2,478.85","2,562.85",780,"21,550.00","29,185",0.35,0.40,"12,415",-0.45,0.35,70.21,"2,405",-66,"1,784",
,3,-,-,-,-,-,780,"2,417.70","2,532.80","1,365","21,600.00","1,00,295",0.30,0.35,"88,985",-0.50,0.35,67.81,"12,691","-1,566","3,856",
,2,-,-,38.18,-,-,780,"2,392.25","2,466.45",780,"21,650.00","31,785",0.40,0.45,"15,990",-0.45,0.40,67.51,"2,852",250,"1,727",
,3,-,-,-,-,-,780,"2,339.55","2,416.55",845,"21,700.00","40,950",0.35,0.40,"87,230",-0.45,0.40,67.06,"7,389","-1,829","4,325",
,2,-,-,-,-,-,780,"2,288.45","2,360.30",65,"21,750.00","16,445",0.45,0.50,"20,150",-0.50,0.45,66.48,"3,140",397,"1,240",
,41,-,-,-,-,-,780,"2,244.60","2,313.90",780,"21,800.00","1,11,670",0.35,0.40,"57,525",-0.45,0.40,64.34,"12,672","-3,764","8,847",
,3,-,-,23.67,-,-,780,"2,194.65","2,264.75",780,"21,850.00","25,480",0.45,0.50,"25,935",-0.45,0.50,63.73,"3,450",-158,"1,813",
,5,-,1,-,"2,125.00",23.05,65,"2,175.35","2,207.65",65,"21,900.00","78,000",0.45,0.50,"88,660",-0.50,0.45,61.62,"6,459",-605,"4,037",
,4,-,-,-,-,-,780,"2,084.10","2,157.65",65,"21,950.00","17,875",0.50,0.55,"45,890",-0.50,0.50,60.99,"4,224",146,"2,131",
,"5,020",-421,961,-,"2,082.00",29.10,65,"2,078.75","2,082.95",65,"22,000.00","9,54,655",0.45,0.50,"2,05,075",-0.55,0.45,58.90,"85,377","-25,161","47,884",
,14,-,-,34.37,-,-,65,"2,011.50","2,056.55",780,"22,050.00","33,410",0.50,0.55,"52,000",-0.50,0.50,59.47,"6,410",-688,"3,647",
,17,-,-,-,-,-,780,"1,949.00","2,012.00",780,"22,100.00","2,38,550",0.50,0.55,"1,49,825",-0.60,0.50,58.08,"18,632","-5,467","14,013",
,3,-,-,-,-,-,780,"1,894.80","1,966.55",780,"22,150.00","77,285",0.50,0.55,"2,340",-0.60,0.50,56.69,"10,663","-1,694","3,736",
,29,-1,5,-,"1,874.00",77.40,65,"1,832.20","1,900.55",65,"22,200.00","2,68,775",0.55,0.60,"1,87,915",-0.60,0.60,55.80,"42,892","-14,737","14,790",
,6,-,-,-,-,-,780,"1,796.25","1,866.05",780,"22,250.00","1,06,600",0.55,0.60,"32,760",-0.70,0.55,53.90,"8,375","-1,425","5,860",
,32,-2,3,-,"1,765.00",10.55,65,"1,754.60","1,798.20",65,"22,300.00","2,35,105",0.55,0.60,"84,240",-0.65,0.60,52.51,"17,454","-6,144","10,342",
,8,-,-,-,-,-,780,"1,699.50","1,764.10",780,"22,350.00","81,055",0.55,0.60,"92,170",-0.75,0.55,50.60,"11,176",-666,"4,322",
,216,-1,6,-,"1,656.00",2.70,65,"1,673.15","1,697.05",65,"22,400.00","3,26,105",0.55,0.60,"55,380",-0.80,0.55,49.72,"39,435","-3,318","12,082",
,8,-,3,-,"1,570.50",-126.55,65,"1,617.55","1,647.65",65,"22,450.00","91,000",0.60,0.65,"29,250",-0.80,0.65,48.79,"9,655",-793,"3,826",
,"3,450",-85,244,-,"1,585.00",20.10,65,"1,580.05","1,583.95",65,"22,500.00","9,06,360",0.65,0.70,"10,63,465",-0.75,0.70,47.80,"2,38,177","-46,457","79,877",
,22,-,1,-,"1,500.45",48.45,130,"1,523.80","1,547.55",65,"22,550.00","2,21,390",0.60,0.65,"1,05,950",-0.90,0.65,46.38,"37,378",-23,"7,629",
,101,-1,2,-,"1,469.50",7.55,65,"1,477.75","1,489.85",65,"22,600.00","5,81,425",0.60,0.65,"2,04,295",-1.05,0.60,44.97,"61,293","1,469","19,730",
,24,-,-,-,-,-,65,"1,426.20","1,432.75",65,"22,650.00","1,75,695",0.65,0.70,"1,63,345",-1.00,0.70,43.17,"28,824",-870,"9,025",
,236,-23,116,-,"1,370.00",19.95,65,"1,376.85","1,384.05",65,"22,700.00","1,83,820",0.70,0.75,"1,92,790",-1.00,0.75,42.14,"1,19,960","-14,252","23,530",
,34,-,1,-,"1,240.00",-63.05,65,"1,326.20","1,334.50",65,"22,750.00","1,58,080",0.75,0.80,"2,47,780",-1.05,0.80,40.72,"43,083","2,476","12,708",
,591,-38,117,-,"1,281.90",23.85,65,"1,278.05","1,283.15",65,"22,800.00","7,22,670",0.75,0.80,"13,19,630",-1.10,0.80,39.30,"1,36,938","-13,428","34,780",
,84,-,-,50.57,-,-,65,"1,225.70","1,232.25",65,"22,850.00","3,61,790",0.80,0.85,"2,93,865",-1.20,0.80,38.20,"65,760",821,"20,856",
,487,-12,20,-,"1,161.00",11.00,65,"1,177.35","1,182.95",65,"22,900.00","13,36,400",0.80,0.85,"13,53,235",-1.20,0.85,36.77,"1,77,617","-12,069","45,436",
,281,-6,10,-,"1,066.55",-51.80,65,"1,126.80","1,133.20",65,"22,950.00","6,84,710",0.80,0.85,"2,26,720",-1.40,0.80,35.62,"77,903","5,854","23,115",
,"9,927","-1,049","2,593",-,"1,081.00",-0.95,325,"1,078.90","1,081.60",130,"23,000.00","17,03,065",0.85,0.90,"22,11,430",-1.45,0.85,34.17,"7,27,997","20,114","2,10,984",
,375,-4,27,-,"1,002.85",-11.65,65,"1,027.25","1,034.15",65,"23,050.00","6,95,175",0.90,0.95,"3,46,905",-1.50,0.95,33.45,"80,914","4,890","25,699",
,963,-559,896,-,983.85,28.40,130,977.70,981.60,65,"23,100.00","19,47,790",0.90,0.95,"10,96,225",-1.75,0.90,31.75,"2,65,191","-23,247","53,598",
,476,-5,31,-,930.00,15.35,130,928.35,932.70,130,"23,150.00","5,85,520",0.95,1.00,"6,63,845",-1.80,0.95,30.28,"1,44,637","5,537","46,188",
,"2,667",-220,959,-,883.60,20.40,65,877.55,882.60,195,"23,200.00","21,54,945",1.00,1.05,"12,18,815",-1.90,1.05,29.20,"3,77,675","22,841","1,08,769",
,472,-24,127,-,833.40,26.05,65,827.65,832.90,65,"23,250.00","6,81,135",1.05,1.10,"9,02,720",-2.05,1.05,27.89,"1,85,443","2,351","38,094",
,"4,671",-279,"1,018",-,780.00,20.75,130,778.25,781.75,195,"23,300.00","15,17,425",1.05,1.10,"18,18,440",-2.10,1.10,26.20,"5,09,481","43,252","1,28,559",
,"1,903",-30,330,-,733.30,24.55,195,727.65,731.25,65,"23,350.00","12,40,525",1.10,1.15,"7,31,770",-2.35,1.15,25.01,"2,45,131","18,259","62,319",
,"12,694",-626,"1,747",-,681.25,17.70,65,679.40,682.00,195,"23,400.00","21,29,660",1.15,1.20,"6,87,635",-2.80,1.15,23.63,"6,20,627","38,793","1,46,550",
,"3,238",-95,746,-,631.10,19.90,130,628.65,631.35,195,"23,450.00","12,81,020",1.20,1.25,"9,42,955",-3.20,1.20,22.22,"4,62,982","21,990","74,449",
,"30,611","-1,657","13,959",-,579.60,15.15,260,578.70,580.80,195,"23,500.00","23,38,505",1.25,1.30,"11,35,485",-3.55,1.25,20.89,"10,43,244","84,519","2,70,123",
,"2,861",-279,"2,185",-,529.60,14.30,130,527.70,530.25,195,"23,550.00","13,12,870",1.30,1.35,"7,09,410",-4.00,1.30,19.41,"4,63,978","42,546","91,696",
,"17,712","-2,421","13,512",-,480.40,22.10,520,478.80,481.00,65,"23,600.00","18,91,955",1.35,1.40,"9,44,580",-4.85,1.40,17.90,"7,26,720","45,208","1,61,258",
,"7,699",-470,"6,792",-,429.75,16.40,195,429.15,430.50,65,"23,650.00","13,75,725",1.50,1.55,"4,56,495",-5.90,1.50,16.45,"4,96,160","37,765","86,213",
,"26,923","-6,658","56,241",-,379.55,17.20,195,378.60,379.70,195,"23,700.00","15,15,280",1.70,1.75,"8,83,155",-7.40,1.75,15.09,"11,70,995","55,271","1,81,739",
,"7,671","-1,089","29,084",-,329.40,10.85,65,329.05,329.90,390,"23,750.00","9,52,380",2.05,2.10,"96,265",-9.70,2.05,13.89,"9,19,541","70,571","1,25,684",
,"33,107","-5,233","2,03,900",-,279.80,10.50,260,279.20,279.95,585,"23,800.00","8,93,880",2.55,2.60,"5,23,315",-13.00,2.60,12.78,"17,85,493","97,693","2,20,750",
,"10,881","1,255","1,89,139",-,232.00,7.90,195,231.15,231.80,195,"23,850.00","30,485",3.60,3.65,"1,00,750",-17.90,3.60,11.88,"16,92,525","1,06,550","1,68,459",
,"55,987","14,245","9,30,399",-,183.90,-0.55,520,183.60,184.00,325,"23,900.00","1,48,330",6.15,6.20,"22,295",-24.00,6.20,11.38,"33,57,311","2,35,138","3,68,925",
,"48,893","22,222","13,74,886",-,138.25,-8.45,195,138.65,139.00,390,"23,950.00","39,910",10.30,10.35,"1,885",-31.75,10.30,10.87,"34,23,879","2,66,611","3,76,846",
,"2,49,532","97,570","48,21,306",7.43,98.15,-17.15,910,97.95,98.20,"1,495","24,000.00","8,450",19.25,19.30,520,-39.70,19.25,10.73,"61,24,313","4,38,225","6,37,898",
,"2,08,729","1,58,122","47,36,699",7.83,61.80,-25.30,780,61.80,61.95,"1,170","24,050.00","3,705",34.20,34.25,780,-46.40,34.25,10.63,"32,89,442","3,25,862","3,68,310",
,"3,27,799","2,55,337","51,98,076",8.49,36.50,-28.30,"5,070",36.35,36.45,455,"24,100.00","2,600",59.25,59.45,910,-47.35,59.30,11.28,"21,63,409","1,69,912","2,05,753",
,"1,93,708","1,52,129","29,46,910",8.79,19.30,-27.70,"2,535",19.30,19.35,"1,885","24,150.00",260,92.80,93.05,520,-45.55,93.05,12.15,"5,17,747","40,778","50,936",
,"2,95,451","1,77,664","34,69,760",9.27,10.10,-23.20,"56,485",10.05,10.10,"2,535","24,200.00",455,133.10,133.45,325,-41.45,132.95,13.56,"4,61,480","29,962","51,247",
,"1,29,462","89,724","17,10,096",9.70,5.00,-18.55,"27,885",4.95,5.00,"94,770","24,250.00",195,178.55,179.00,390,-35.35,178.90,15.31,"82,602","6,932","10,556",
,"1,97,217","74,005","23,79,734",10.38,2.75,-13.60,"1,65,165",2.70,2.75,"92,495","24,300.00",130,225.00,225.60,130,-31.35,226.40,17.23,"91,829","13,530","26,296",
,"86,572","50,246","15,13,617",11.08,1.55,-10.45,"6,64,235",1.55,1.60,"12,31,165","24,350.00",390,274.45,275.20,260,-32.20,274.30,19.61,"13,436","1,882","3,419",
,"1,62,933","17,116","10,33,198",12.20,1.10,-8.05,"25,78,615",1.10,1.15,"21,00,215","24,400.00",130,324.70,325.70,260,-28.50,324.00,21.74,"17,936","2,771","10,180",
,"44,698","5,640","3,57,889",13.38,0.90,-5.95,"19,88,610",0.85,0.90,"11,10,850","24,450.00",845,371.40,373.60,195,-26.35,373.20,22.84,"1,851",399,"1,247",
,"2,18,116","46,277","9,04,882",14.66,0.80,-4.70,"44,68,035",0.75,0.80,"39,13,325","24,500.00",130,422.55,423.55,65,-25.60,422.90,25.59,"12,735",-133,"25,385",
,"47,950","18,772","3,35,821",15.84,0.70,-3.55,"15,91,915",0.70,0.75,"8,11,005","24,550.00",65,472.15,475.40,390,-27.95,471.70,27.31,563,167,543,
,"98,437","35,801","4,53,463",17.12,0.65,-2.75,"38,78,420",0.60,0.65,"34,04,115","24,600.00",455,523.20,525.30,65,-17.40,522.85,29.94,"7,741","1,395","13,831",
,"46,408","18,751","2,22,923",18.53,0.65,-2.25,"9,52,445",0.60,0.65,"19,43,435","24,650.00",130,572.20,575.45,65,-21.35,569.80,32.05,"1,318",537,846,
,"77,127","16,257","3,24,969",19.93,0.60,-1.75,"21,25,760",0.55,0.60,"20,27,740","24,700.00",130,622.35,626.55,65,-9.40,626.15,32.90,"1,242",-297,"1,798",
,"39,418","11,232","1,94,654",20.87,0.60,-1.35,"10,55,860",0.55,0.60,"11,82,350","24,750.00",130,671.85,676.30,130,-34.80,666.75,33.11,47,-3,233,
,"81,384","18,949","2,40,959",21.96,0.55,-1.20,"20,33,655",0.50,0.55,"19,55,070","24,800.00",65,722.65,724.95,65,-11.55,724.00,35.09,410,-107,"2,296",
,"20,285","3,187","94,130",23.56,0.55,-0.95,"8,00,280",0.50,0.55,"2,42,515","24,850.00",65,771.70,775.80,130,-27.25,773.70,38.75,147,-,181,
,"37,751",703,"1,36,841",24.61,0.55,-0.85,"9,48,610",0.50,0.55,"20,58,160","24,900.00",65,823.00,827.20,65,-18.40,827.65,40.81,133,-26,927,
,"24,077","7,397","95,010",25.91,0.50,-0.75,"7,69,080",0.45,0.50,"3,71,540","24,950.00",65,871.45,876.85,130,-28.55,868.10,49.34,18,-3,80,
,"1,77,220","-10,191","4,59,352",27.21,0.55,-0.70,"23,03,990",0.50,0.55,"32,31,475","25,000.00","1,300",924.00,926.15,65,-24.35,924.45,42.96,"3,576","-1,074","11,996",
,"21,378","4,585","57,094",28.15,0.40,-0.70,"6,12,430",0.40,0.45,"3,54,900","25,050.00",65,955.75,979.00,65,-241.60,988.40,48.69,23,6,38,
,"32,632","-5,827","85,301",29.42,0.45,-0.60,"10,36,945",0.40,0.45,"8,46,235","25,100.00",65,"1,023.55","1,027.60",65,-35.65,"1,027.95",47.13,43,-18,695,
,"15,538","-2,617","32,937",31.05,0.45,-0.55,"3,98,320",0.40,0.45,"3,52,170","25,150.00",65,"1,055.90","1,089.35",65,-55.95,"1,098.70",58.66,4,1,9,
,"43,612","-9,269","90,352",31.93,0.45,-0.50,"12,43,645",0.40,0.45,"21,90,630","25,200.00",65,"1,118.85","1,128.10",130,-21.30,"1,130.00",55.06,70,-33,504,
,"15,088","-1,115","28,183",33.17,0.45,-0.45,"2,69,815",0.40,0.45,"1,08,875","25,250.00",65,"1,155.50","1,178.20",65,-81.10,"1,200.15",63.47,4,1,25,
,"29,991","-7,031","66,212",34.41,0.40,-0.50,"7,15,455",0.40,0.45,"4,42,065","25,300.00",65,"1,223.20","1,229.10",65,-26.70,"1,236.50",56.65,231,-91,365,
,"5,012","-1,741","8,812",35.18,0.40,-0.40,"68,770",0.40,0.45,"80,470","25,350.00",65,"1,255.35","1,289.65",65,-71.35,"1,300.00",67.36,3,-,5,
,"13,154","-4,208","14,724",36.39,0.35,-0.40,"7,60,630",0.35,0.40,"2,67,800","25,400.00",65,"1,323.45","1,328.50",65,-41.50,"1,324.00",68.12,35,-9,120,
,"6,831",-59,"4,928",37.60,0.35,-0.45,"2,04,815",0.35,0.40,"1,00,490","25,450.00",130,"1,303.05","1,401.00",780,-,-,64.45,-,-,7,
,"81,077","-12,590","1,04,454",38.24,0.40,-0.35,"16,64,975",0.35,0.40,"11,95,090","25,500.00",65,"1,425.45","1,428.20","1,105",-26.85,"1,426.00",64.91,862,-98,"9,386",
,"4,159",532,"17,832",39.99,0.40,-0.30,"1,19,470",0.35,0.40,"72,345","25,550.00",65,"1,455.15","1,490.40",65,-70.00,"1,500.00",75.12,5,-1,12,
,"11,302","-2,103","17,318",41.18,0.40,-0.25,"2,09,300",0.35,0.40,"1,78,880","25,600.00",65,"1,522.00","1,526.00",65,-40.95,"1,521.45",59.27,65,-48,107,
,"1,956",-431,"2,547",41.76,0.40,-0.30,"20,995",0.35,0.45,"18,070","25,650.00",65,"1,554.95","1,591.30",65,-58.00,"1,600.00",78.92,2,-,7,
,"5,677","-1,045","7,972",42.92,0.35,-0.25,"1,56,975",0.30,0.35,"1,15,440","25,700.00",65,"1,615.20","1,659.85",65,-38.25,"1,621.25",68.90,50,-30,72,
,"1,405",-172,"1,368",44.71,0.35,-0.30,"42,055",0.35,0.40,"10,725","25,750.00",65,"1,663.00","1,699.60",780,-,-,119.12,-,-,11,
,"5,597","-2,930","15,545",45.88,0.35,-0.25,"1,47,420",0.35,0.40,"3,56,005","25,800.00",65,"1,721.95","1,729.30",65,-38.45,"1,729.00",81.10,59,-34,92,
,"2,947",320,"4,816",47.62,0.40,-0.30,"84,630",0.35,0.40,"11,440","25,850.00",65,"1,762.25","1,800.50",780,-,-,94.52,-,-,20,
,"3,881",-667,"7,251",48.19,0.35,-0.25,"2,65,785",0.30,0.35,"55,185","25,900.00",65,"1,804.45","1,830.75",65,21.85,"1,851.00",88.87,11,-4,34,
,"1,515",-123,"2,084",49.96,0.40,-0.15,"36,010",0.35,0.40,"11,115","25,950.00",65,"1,847.35","1,902.20",780,-,-,111.09,-,-,10,
,"42,813","-3,224","36,699",50.49,0.40,-0.20,"6,15,550",0.35,0.40,"6,79,055","26,000.00",65,"1,923.50","1,928.80",65,-27.15,"1,928.95",84.14,"2,527",-68,"11,815",
,"1,371",614,"1,750",51.64,0.40,-0.15,"13,455",0.35,0.40,"7,150","26,050.00",65,"1,949.55","1,999.40",780,-,-,110.28,-,-,11,
,"1,872",224,"3,870",52.06,0.40,-0.20,"63,375",0.35,0.40,"15,730","26,100.00",65,"2,022.75","2,029.95",65,-23.55,"2,026.00",87.54,17,-5,85,
,"1,526",606,"3,193",53.91,0.40,-0.15,"18,850",0.35,0.40,"4,940","26,150.00",780,"2,044.85","2,129.50",780,-,-,15.48,-,-,8,
,"4,018","-1,279","10,258",54.29,0.25,-0.30,"80,405",0.25,0.30,"24,115","26,200.00",65,"2,116.25","2,130.80",65,18.05,"2,155.85",102.99,164,-3,834,
,449,70,550,56.16,0.35,-0.10,"2,405",0.30,0.45,"1,365","26,250.00",845,"2,148.30","2,205.45",780,-,-,13.40,-,-,4,
,"1,894",-521,"4,196",57.28,0.35,-0.15,"46,930",0.35,0.40,"31,005","26,300.00",65,"2,213.85","2,232.75",130,45.85,"2,243.70",121.46,89,-66,223,
,854,471,"7,046",57.62,0.30,-0.10,"7,345",0.35,0.40,"11,830","26,350.00",65,"2,250.90","2,286.05",65,-264.35,"2,290.00",83.98,2,-1,13,
,"1,005",-26,"2,296",59.52,0.35,-0.15,"12,545",0.30,0.35,"18,200","26,400.00",65,"2,306.20","2,336.45",65,-36.55,"2,321.00",109.28,6,-4,117,
,"1,057",302,"1,245",59.82,0.35,-0.10,"16,705",0.30,0.35,"5,785","26,450.00",65,"2,349.70","2,410.85",780,-,-,-,-,-,4,
,"11,815","-1,225","9,725",60.91,0.25,-0.15,"2,41,345",0.25,0.30,"88,660","26,500.00",65,"2,425.35","2,430.90",195,-30.80,"2,422.60",100.19,260,-,"3,200",
,534,187,718,62.83,0.35,-0.05,"2,080",0.25,0.40,"1,625","26,550.00",780,"2,334.05","2,596.50",780,-,-,-,-,-,4,
,809,-404,"2,284",63.93,0.35,-,"2,535",0.30,0.35,585,"26,600.00",65,"2,496.70","2,542.05",65,-88.55,"2,545.45",109.11,17,-,26,
,770,43,"1,190",65.02,0.30,-0.05,"3,640",0.30,0.35,65,"26,650.00","1,560","2,448.05","2,625.30",780,-,-,-,-,-,2,
,"1,183",110,"2,254",65.24,0.30,-0.05,"42,640",0.25,0.30,"16,640","26,700.00",65,"2,568.55","2,633.90",65,-115.45,"2,620.05",98.54,6,-1,41,
,276,49,375,67.20,0.30,-0.05,"4,030",0.25,0.35,"8,060","26,750.00",780,"2,621.25","2,722.10",780,-,-,-,-,-,2,
,777,-105,"1,090",68.28,0.30,-0.05,"2,210",0.25,0.35,"2,405","26,800.00",65,"2,704.25","2,736.05",65,19.15,"2,735.55",95.33,29,-19,39,
,587,-118,"1,081",67.42,0.25,-0.15,"2,275",0.25,0.35,"1,105","26,850.00",780,"2,731.15","2,819.65",780,-,-,-,-,-,3,
,688,-93,"1,334",70.44,0.35,-,"2,925",0.30,0.35,"2,990","26,900.00",780,"2,792.65","2,868.75",780,-,-,50.69,-,-,2,
,672,-66,747,70.58,0.30,-0.15,"2,535",0.30,0.35,650,"26,950.00",65,"2,849.45","2,942.00",780,-,-,-,-,-,1,
,"14,324",829,"13,305",71.64,0.20,-0.20,"4,45,835",0.20,0.25,"1,35,655","27,000.00",65,"2,926.70","2,933.10",65,-26.50,"2,930.00",116.71,578,-257,"4,548",
,663,-31,772,73.64,0.25,-0.15,"2,340",0.25,0.30,195,"27,050.00",780,"2,862.25","3,063.75",780,-,-,-,-,-,1,
,"1,289",196,"1,778",72.64,0.25,-0.15,"16,380",0.20,0.25,"3,640","27,100.00",65,"2,995.60","3,042.05",65,5.00,"3,080.00",150.27,1,-,43,
,659,78,410,73.68,0.25,-0.15,"2,340",0.25,0.30,"1,235","27,150.00",780,"3,037.10","3,135.40",780,-,-,-,-,-,1,
,"3,469",6,"3,987",75.83,0.25,-0.10,"2,08,520",0.20,0.25,"39,455","27,200.00",65,"3,115.30","3,138.40",65,-23.20,"3,135.00",116.70,33,-4,81,
,"3,556","-1,293","8,221",75.74,0.25,-0.25,"64,415",0.25,0.30,"3,900","27,250.00",65,"3,155.00","3,202.70",780,-,-,-,-,-,96,
