CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,3,-,-,23.67,-,-,780,"2,150.65","2,263.65","1,755","21,850.00","26,000",0.45,0.50,"24,505",-0.50,0.45,65.35,"3,455",-158,"1,813",
,5,-,1,-,"2,125.00",23.05,130,"2,148.20","2,206.65","1,755","21,900.00","1,05,625",0.40,0.45,"52,195",-0.55,0.40,63.33,"6,502",-610,"4,032",
,4,-,-,-,-,-,65,"2,092.30","2,142.95",780,"21,950.00","34,515",0.45,0.50,"22,295",-0.50,0.50,62.56,"4,317",125,"2,110",
,"5,010",-431,980,-,"2,065.60",12.70,130,"2,068.00","2,068.95",130,"22,000.00","5,43,075",0.40,0.45,"6,90,040",-0.60,0.40,61.16,"87,107","-25,486","47,559",
,14,-,-,34.37,-,-,780,"1,978.90","2,051.60",780,"22,050.00","81,380",0.45,0.50,"78,000",-0.50,0.50,59.77,"6,539",-636,"3,699",
,17,-,-,-,-,-,780,"1,915.75","2,006.90",780,"22,100.00","1,52,295",0.50,0.55,"1,61,590",-0.60,0.50,58.91,"18,905","-5,726","13,754",
,3,-,-,-,-,-,130,"1,867.30","1,941.05",780,"22,150.00","75,985",0.50,0.55,"69,615",-0.60,0.50,56.98,"11,117","-1,794","3,636",
,29,-1,5,-,"1,874.00",77.40,65,"1,820.05","1,872.20",65,"22,200.00","3,96,500",0.50,0.55,"1,52,490",-0.70,0.50,56.10,"43,437","-14,493","15,034",
,6,-,-,-,-,-,780,"1,767.20","1,864.45",780,"22,250.00","1,05,690",0.55,0.60,"44,005",-0.70,0.55,55.17,"8,664","-1,516","5,769",
,32,-2,3,-,"1,765.00",10.55,130,"1,756.95","1,779.35",65,"22,300.00","74,945",0.55,0.60,"2,46,415",-0.70,0.55,53.76,"17,997","-6,326","10,160",
,8,-,-,-,-,-,780,"1,665.50","1,752.65",780,"22,350.00","1,04,650",0.50,0.55,"46,150",-0.75,0.55,51.90,"11,535",-664,"4,324",
,216,-1,6,-,"1,656.00",2.70,65,"1,657.15","1,679.50",65,"22,400.00","3,75,895",0.50,0.55,"1,84,795",-0.80,0.55,51.34,"40,146","-3,371","12,029",
,8,-,3,-,"1,570.50",-126.55,65,"1,568.65","1,640.15",780,"22,450.00","83,135",0.60,0.65,"19,825",-0.85,0.60,49.52,"9,788",-813,"3,806",
,"3,439",-96,278,-,"1,566.60",1.70,65,"1,566.60","1,568.65",65,"22,500.00","11,44,520",0.65,0.70,"10,77,440",-0.80,0.65,48.50,"2,40,939","-46,338","79,996",
,22,-,1,-,"1,500.45",48.45,130,"1,505.90","1,538.70",65,"22,550.00","1,54,245",0.60,0.65,"1,63,085",-0.90,0.65,47.44,"42,048","1,355","9,007",
,101,-1,2,-,"1,469.50",7.55,65,"1,463.65","1,473.15",130,"22,600.00","5,91,240",0.55,0.60,"4,23,085",-1.05,0.60,46.01,"66,513","2,352","20,613",
,24,-,-,-,-,-,65,"1,409.55","1,422.85",65,"22,650.00","1,97,145",0.60,0.65,"1,05,105",-1.10,0.60,44.23,"31,709","-1,249","8,646",
,236,-23,118,-,"1,370.00",19.95,65,"1,363.25","1,368.80",65,"22,700.00","5,44,635",0.65,0.70,"3,99,360",-1.05,0.70,43.14,"1,22,396","-14,446","23,336",
,34,-,1,-,"1,240.00",-63.05,65,"1,313.50","1,319.05",65,"22,750.00","3,06,540",0.70,0.75,"1,26,490",-1.15,0.70,42.01,"45,282","2,614","12,846",
,590,-39,118,-,"1,269.40",11.35,65,"1,262.75","1,268.80",65,"22,800.00","18,50,355",0.70,0.75,"8,51,240",-1.15,0.75,40.56,"1,42,044","-12,453","35,755",
,84,-,-,50.57,-,-,65,"1,210.40","1,219.05",65,"22,850.00","3,60,555",0.70,0.80,"5,50,810",-1.30,0.70,39.39,"67,031",496,"20,531",
,487,-12,20,-,"1,161.00",11.00,65,"1,163.60","1,169.35",65,"22,900.00","10,72,825",0.75,0.80,"13,86,515",-1.25,0.80,38.19,"1,84,768","-12,474","45,031",
,281,-6,10,-,"1,066.55",-51.80,65,"1,112.45","1,117.80",65,"22,950.00","7,61,085",0.75,0.80,"4,62,020",-1.40,0.80,36.96,"78,913","5,973","23,234",
,"9,926","-1,050","2,673",-,"1,067.00",-14.95,65,"1,064.05","1,067.75",65,"23,000.00","18,49,120",0.80,0.85,"23,03,925",-1.50,0.80,35.49,"7,52,163","27,183","2,18,053",
,375,-4,27,-,"1,002.85",-11.65,65,"1,012.35","1,017.45",130,"23,050.00","15,88,080",0.85,0.90,"5,76,030",-1.55,0.90,34.22,"83,892","5,515","26,324",
,924,-598,947,-,963.95,8.50,65,963.90,967.05,65,"23,100.00","31,12,785",0.85,0.90,"7,65,440",-1.75,0.90,32.93,"2,72,224","-23,303","53,542",
,476,-5,31,-,930.00,15.35,65,913.95,917.95,65,"23,150.00","11,01,555",0.90,0.95,"9,83,580",-1.80,0.95,31.23,"1,49,780","6,583","47,234",
,"2,671",-216,965,-,866.20,3.00,65,864.15,867.45,65,"23,200.00","18,14,410",0.95,1.00,"20,93,780",-2.00,0.95,30.09,"3,95,458","25,557","1,11,485",
,477,-19,133,-,814.10,6.75,195,813.90,817.45,65,"23,250.00","12,41,240",1.00,1.05,"6,08,855",-2.10,1.00,28.74,"1,88,507","3,267","39,010",
,"4,678",-272,"1,083",-,767.00,7.75,65,764.65,766.75,65,"23,300.00","20,09,540",1.00,1.05,"16,52,430",-2.20,1.00,27.05,"5,24,300","43,905","1,29,212",
,"1,899",-34,343,-,715.60,6.85,130,714.50,716.10,130,"23,350.00","8,67,425",1.10,1.15,"7,45,030",-2.35,1.15,25.96,"2,58,002","19,161","63,221",
,"12,655",-665,"1,885",-,667.20,3.65,325,664.40,667.00,65,"23,400.00","16,72,840",1.10,1.15,"18,14,280",-2.85,1.10,24.40,"6,41,222","40,596","1,48,353",
,"3,248",-85,761,-,618.05,6.85,260,613.40,616.05,65,"23,450.00","12,57,685",1.10,1.15,"9,92,940",-3.30,1.10,22.96,"4,73,240","20,709","73,168",
,"30,561","-1,707","14,387",-,567.65,3.20,260,565.05,566.60,65,"23,500.00","17,75,215",1.25,1.30,"17,79,895",-3.55,1.25,21.49,"10,74,807","89,727","2,75,331",
,"2,864",-276,"2,217",-,517.05,1.75,130,514.50,516.40,130,"23,550.00","11,79,165",1.30,1.35,"2,44,400",-3.95,1.35,20.10,"4,75,002","44,922","94,072",
,"17,648","-2,485","13,814",-,463.90,5.60,260,463.90,464.80,65,"23,600.00","18,73,950",1.35,1.40,"12,78,680",-4.90,1.35,18.47,"7,50,639","44,261","1,60,311",
,"7,694",-475,"7,004",-,415.60,2.25,65,414.55,415.70,260,"23,650.00","16,75,505",1.40,1.45,"6,95,305",-6.00,1.40,17.00,"5,19,352","42,686","91,134",
,"25,736","-7,845","57,146",-,365.15,2.80,65,365.15,366.25,520,"23,700.00","15,40,110",1.65,1.70,"5,50,095",-7.50,1.65,15.70,"12,05,751","56,316","1,82,784",
,"7,643","-1,117","29,813",-,315.65,-2.90,65,315.35,315.90,65,"23,750.00","14,00,035",2.00,2.05,"1,24,345",-9.75,2.00,14.35,"9,50,170","72,633","1,27,746",
,"33,573","-4,767","2,10,698",-,266.00,-3.30,195,266.45,267.00,65,"23,800.00","9,56,020",2.55,2.60,"2,59,480",-13.05,2.55,13.12,"18,39,758","96,845","2,19,902",
,"10,844","1,218","1,94,594",-,217.40,-6.70,130,217.45,218.00,130,"23,850.00","42,705",3.80,3.85,"1,03,740",-17.65,3.85,12.01,"17,53,505","1,07,113","1,69,022",
,"56,024","14,282","9,60,185",-,170.70,-13.75,195,170.55,170.95,325,"23,900.00","52,975",6.65,6.70,"49,465",-23.50,6.70,11.41,"34,82,215","2,40,280","3,74,067",
,"51,315","24,644","14,14,449",-,125.75,-20.95,"1,040",125.40,125.75,260,"23,950.00","11,765",11.70,11.75,"12,935",-30.30,11.75,10.71,"35,75,393","2,74,543","3,84,778",
,"2,47,974","96,012","49,80,481",7.44,86.00,-29.30,65,86.00,86.20,"1,625","24,000.00","6,305",22.05,22.10,520,-36.85,22.10,10.46,"64,60,340","4,71,682","6,71,355",
,"2,02,822","1,52,215","49,83,212",7.83,52.70,-34.40,"2,795",52.60,52.70,195,"24,050.00",260,38.80,38.85,"2,015",-41.90,38.75,10.26,"35,93,420","3,40,152","3,82,600",
,"3,40,093","2,67,631","55,83,382",8.33,29.95,-34.85,"7,930",29.80,29.95,"5,720","24,100.00","1,690",66.20,66.30,520,-40.35,66.30,10.67,"23,94,620","1,75,508","2,11,349",
,"2,08,894","1,67,315","31,72,898",8.62,15.10,-31.90,"21,645",15.05,15.15,"13,845","24,150.00",390,101.75,102.05,455,-36.55,102.05,11.40,"5,70,351","39,699","49,857",
,"3,05,442","1,87,655","37,10,871",9.03,7.55,-25.75,"1,170",7.50,7.55,"91,650","24,200.00",65,144.70,144.95,195,-29.45,144.95,12.60,"4,97,655","26,221","47,506",
,"1,32,269","92,531","18,33,327",9.50,3.70,-19.85,"1,01,075",3.70,3.75,"25,480","24,250.00",390,190.85,191.40,130,-22.55,191.70,13.96,"89,148","6,482","10,106",
,"1,98,988","75,776","24,91,749",10.17,2.05,-14.30,"5,05,375",2.05,2.10,"4,91,400","24,300.00",260,239.50,239.90,325,-17.80,239.95,15.86,"97,963","13,013","25,779",
,"89,603","53,277","15,78,482",10.92,1.25,-10.75,"10,01,520",1.25,1.30,"8,23,290","24,350.00",65,288.10,289.00,65,-18.10,288.40,18.13,"14,570","1,882","3,419",
,"1,65,351","19,534","10,55,384",11.91,1.00,-8.15,"34,90,890",1.00,1.05,"23,04,120","24,400.00",130,338.05,339.00,"1,105",-14.00,338.50,19.91,"18,919","2,462","9,871",
,"44,965","5,907","3,66,567",13.12,0.85,-6.00,"18,19,480",0.80,0.85,"13,70,330","24,450.00",65,386.70,388.45,650,-13.90,385.65,21.22,"2,123",457,"1,305",
,"2,21,812","49,973","9,28,321",14.30,0.75,-4.75,"30,99,590",0.75,0.80,"42,41,705","24,500.00",130,437.05,438.05,65,-11.70,436.80,23.79,"13,902",-414,"25,104",
,"48,762","19,584","3,41,039",15.64,0.70,-3.55,"13,52,845",0.70,0.75,"10,49,360","24,550.00",65,486.45,488.30,585,-14.25,485.40,25.32,622,195,571,
,"98,628","35,992","4,63,559",16.94,0.60,-2.80,"32,08,725",0.60,0.65,"33,52,895","24,600.00",130,537.35,538.90,65,-3.55,536.70,27.89,"8,111","-1,481","10,955",
,"46,811","19,154","2,31,233",18.37,0.60,-2.30,"23,16,535",0.55,0.60,"11,77,800","24,650.00",65,586.95,590.00,130,-3.45,587.70,28.20,"1,406",534,843,
,"79,527","18,657","3,49,418",19.39,0.60,-1.75,"20,83,900",0.55,0.60,"35,04,800","24,700.00",65,637.00,639.40,65,-0.55,635.00,30.00,"1,337",-360,"1,735",
,"39,025","10,839","1,98,168",20.77,0.60,-1.35,"7,28,325",0.55,0.60,"9,11,170","24,750.00",65,686.15,690.70,65,-17.15,684.40,29.61,70,5,241,
,"81,585","19,150","2,47,528",21.90,0.55,-1.20,"21,17,960",0.50,0.55,"18,70,700","24,800.00",65,737.55,739.95,65,-0.50,735.05,33.05,496,-118,"2,285",
,"20,206","3,108","96,069",23.49,0.50,-1.00,"5,26,890",0.50,0.55,"6,10,805","24,850.00",65,786.80,790.75,130,-27.25,773.70,34.58,147,-,181,
,"40,769","3,721","1,52,099",24.29,0.45,-0.95,"26,77,610",0.45,0.50,"12,51,575","24,900.00",65,838.10,841.00,130,-9.45,836.60,36.61,158,-33,920,
,"23,919","7,239","95,690",25.89,0.50,-0.75,"7,00,375",0.45,0.50,"5,69,270","24,950.00",65,884.65,891.15,130,-10.10,886.55,37.99,24,-2,81,
,"1,77,999","-9,412","4,69,140",26.89,0.45,-0.80,"30,59,680",0.45,0.50,"22,38,795","25,000.00",65,937.20,938.95,65,-11.75,937.05,44.50,"4,075","-1,085","11,985",
,"21,603","4,810","57,423",28.18,0.40,-0.70,"6,14,965",0.40,0.45,"3,55,420","25,050.00",65,984.75,991.80,260,-245.35,984.65,54.77,26,7,39,
,"32,683","-5,776","85,723",29.46,0.40,-0.65,"9,17,215",0.40,0.45,"8,85,170","25,100.00",65,"1,037.35","1,041.50",65,-26.85,"1,036.75",50.95,56,-27,686,
,"15,323","-2,832","33,266",30.74,0.45,-0.55,"3,82,330",0.40,0.45,"3,50,090","25,150.00",65,"1,056.25","1,105.25",130,-55.95,"1,098.70",63.83,4,1,9,
,"43,419","-9,462","93,485",31.62,0.45,-0.50,"10,60,085",0.40,0.45,"22,87,350","25,200.00",65,"1,132.25","1,142.50",65,-6.50,"1,144.80",56.10,73,-33,504,
,"14,982","-1,221","28,576",32.87,0.45,-0.45,"2,71,310",0.40,0.45,"3,11,480","25,250.00",780,"1,154.35","1,192.80",65,-81.10,"1,200.15",68.74,4,1,25,
,"29,653","-7,369","69,102",34.11,0.40,-0.50,"13,62,205",0.35,0.40,"4,97,055","25,300.00",65,"1,237.20","1,242.40",65,-25.25,"1,237.95",63.88,232,-92,364,
,"4,898","-1,855","9,300",35.34,0.40,-0.40,"50,310",0.40,0.45,"93,340","25,350.00",780,"1,241.45","1,301.60",65,-71.35,"1,300.00",72.87,3,-,5,
,"13,591","-3,771","15,309",36.09,0.35,-0.40,"7,67,585",0.35,0.40,"2,50,120","25,400.00",65,"1,336.90","1,342.95",325,-41.50,"1,324.00",59.14,35,-9,120,
,"6,825",-65,"5,041",37.30,0.40,-0.40,"1,70,690",0.35,0.40,"84,175","25,450.00",130,"1,314.90","1,409.50",780,-,-,64.45,-,-,7,
,"80,950","-12,717","1,06,426",38.99,0.35,-0.40,"17,09,305",0.35,0.40,"15,15,995","25,500.00",65,"1,439.05","1,442.70",130,-13.85,"1,439.00",64.34,948,-100,"9,384",
,"4,253",626,"17,949",40.20,0.40,-0.30,"1,18,755",0.35,0.40,"68,445","25,550.00",780,"1,436.45","1,509.15",65,-70.00,"1,500.00",81.06,5,-1,12,
,"11,274","-2,131","17,480",40.88,0.35,-0.30,"2,07,025",0.35,0.40,"2,08,845","25,600.00",65,"1,535.45","1,540.05",65,-22.40,"1,540.00",63.24,78,-50,105,
,"1,957",-430,"2,566",42.60,0.35,-0.35,"32,370",0.35,0.40,"8,125","25,650.00",780,"1,539.10","1,625.20",65,-58.00,"1,600.00",85.06,2,-,7,
,"5,621","-1,101","8,115",43.24,0.35,-0.25,"1,63,475",0.30,0.35,"1,07,965","25,700.00",65,"1,634.85","1,640.05",65,-37.70,"1,621.80",66.84,51,-32,70,
,"1,400",-177,"1,372",44.41,0.35,-0.30,"34,840",0.35,0.40,"23,465","25,750.00",780,"1,663.40","1,731.20","1,755",-,-,119.12,-,-,11,
,"5,597","-2,930","15,546",45.58,0.35,-0.25,"1,43,780",0.35,0.40,"3,56,005","25,800.00",65,"1,728.95","1,743.45",130,-38.45,"1,729.00",71.99,59,-34,92,
,"2,916",289,"4,834",47.33,0.35,-0.35,"83,460",0.35,0.40,"19,565","25,850.00",780,"1,762.45","1,825.15",65,-,-,94.52,-,-,20,
,"3,985",-563,"7,548",47.90,0.35,-0.25,"2,64,485",0.30,0.35,"30,225","25,900.00",780,"1,784.80","1,844.75",130,21.85,"1,851.00",95.38,11,-4,34,
,"1,498",-140,"2,288",49.66,0.40,-0.15,"30,095",0.40,0.45,"28,730","25,950.00",780,"1,850.35","1,922.60",780,-,-,111.09,-,-,10,
,"42,644","-3,393","38,426",50.82,0.35,-0.25,"6,60,725",0.35,0.40,"7,33,460","26,000.00",65,"1,939.05","1,943.90",65,-17.60,"1,938.50",84.27,"2,575",-66,"11,817",
,"1,357",600,"1,801",51.97,0.35,-0.20,"14,235",0.35,0.40,"4,680","26,050.00",780,"1,945.45","2,021.90",780,-,-,110.28,-,-,11,
,"1,852",204,"3,922",53.13,0.35,-0.25,"61,945",0.35,0.40,"11,895","26,100.00",130,"2,021.05","2,044.60",130,-23.55,"2,026.00",84.96,17,-5,85,
,"1,563",643,"3,282",54.27,0.40,-0.15,"19,955",0.35,0.40,65,"26,150.00",780,"2,044.35","2,129.50",780,-,-,15.48,-,-,8,
,"4,016","-1,281","10,582",54.01,0.25,-0.30,"1,06,470",0.25,0.30,"11,245","26,200.00",65,"2,135.00","2,145.20",130,3.30,"2,141.10",109.54,165,-5,832,
,449,70,550,55.87,0.35,-0.10,"3,185",0.35,0.45,"1,365","26,250.00",780,"2,148.30","2,232.50","1,755",-,-,13.40,-,-,4,
,"1,893",-522,"4,212",57.00,0.35,-0.15,"45,305",0.35,0.40,"28,080","26,300.00",780,"2,202.60","2,246.80",65,45.85,"2,243.70",105.84,89,-66,223,
,854,471,"7,084",57.33,0.40,-,"5,590",0.35,0.40,"9,815","26,350.00",780,"2,243.00","2,309.20",780,-264.35,"2,290.00",105.05,2,-1,13,
,"1,005",-26,"2,296",59.23,0.35,-0.15,"13,325",0.30,0.35,"18,005","26,400.00",65,"2,316.50","2,393.65",65,-36.55,"2,321.00",88.97,6,-4,117,
,"1,057",302,"1,276",60.34,0.35,-0.10,"16,445",0.30,0.35,455,"26,450.00",780,"2,349.80","2,411.15",780,-,-,-,-,-,4,
,"11,815","-1,225","9,851",59.69,0.30,-0.10,"2,41,150",0.25,0.30,"1,33,445","26,500.00",65,"2,442.00","2,444.60",65,-11.40,"2,442.00",94.11,339,-,"3,200",
,528,181,741,62.54,0.35,-0.05,"3,250",0.30,0.40,"1,625","26,550.00",780,"2,430.20","2,583.55",780,-,-,-,-,-,4,
,814,-399,"2,294",63.64,0.30,-0.05,"2,470",0.30,0.35,65,"26,600.00",780,"2,488.55","2,559.95",65,-95.00,"2,539.00",117.67,19,-1,25,
,740,13,"1,192",63.88,0.30,-0.05,"3,120",0.30,0.35,65,"26,650.00",780,"2,497.05","2,627.70",780,-,-,-,-,-,2,
,"1,183",110,"2,255",64.96,0.30,-0.05,"44,070",0.25,0.30,"16,315","26,700.00",65,"2,608.70","2,686.85",65,-115.45,"2,620.05",96.77,6,-1,41,
,276,49,375,66.04,0.30,-0.05,"2,470",0.25,0.35,"7,865","26,750.00",780,"2,636.60","2,723.00",780,-,-,-,-,-,2,
,775,-107,"1,097",67.11,0.30,-0.05,"2,925",0.30,0.35,"2,145","26,800.00",65,"2,709.45","2,786.25",65,19.15,"2,735.55",116.86,29,-19,39,
,587,-118,"1,081",67.15,0.25,-0.15,"2,340",0.25,0.35,975,"26,850.00",780,"2,733.35","2,832.35",780,-,-,-,-,-,3,
,687,-94,"1,371",70.15,0.35,-,"1,430",0.25,0.35,195,"26,900.00",780,"2,791.50","2,882.10",780,-,-,50.69,-,-,2,
,681,-57,748,70.30,0.30,-0.15,"2,730",0.30,0.45,"3,965","26,950.00",780,"2,849.55","2,938.70",780,-,-,-,-,-,1,
,"14,450",955,"13,947",70.29,0.25,-0.15,"4,35,240",0.20,0.25,"1,66,660","27,000.00",65,"2,939.25","2,946.95",65,-13.50,"2,943.00",110.32,652,-293,"4,512",
,672,-22,776,71.33,0.25,-0.15,"6,890",0.25,0.30,130,"27,050.00",780,"2,934.30","3,054.35",780,-,-,-,-,-,1,
,"1,304",211,"1,845",72.37,0.25,-0.15,"17,615",0.20,0.25,325,"27,100.00",780,"2,813.05","3,060.55",65,5.00,"3,080.00",156.26,1,-,43,
,659,78,410,73.40,0.25,-0.15,"2,405",0.25,0.35,"4,550","27,150.00",780,"3,037.10","3,135.30",780,-,-,-,-,-,1,
,"3,469",6,"3,996",74.43,0.25,-0.10,"2,11,120",0.20,0.25,"38,350","27,200.00",780,"3,089.40","3,186.30",65,-28.20,"3,130.00",129.34,34,-10,75,
,"3,520","-1,329","8,257",75.46,0.25,-0.25,"76,960",0.25,0.30,"17,420","27,250.00",780,"3,134.25","3,231.15",780,-,-,-,-,-,96,
