CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"9,905","-1,071","2,718",-,"1,069.55",-12.40,65,"1,070.25","1,073.95",195,"23,000.00","23,47,410",0.80,0.85,"21,98,690",-1.50,0.80,34.67,"7,56,707","27,146","2,18,016",
,375,-4,27,-,"1,002.85",-11.65,65,"1,019.10","1,024.25",65,"23,050.00","9,42,175",0.85,0.90,"5,68,880",-1.60,0.85,33.66,"84,226","5,358","26,167",
,924,-598,947,-,963.95,8.50,65,969.40,971.95,65,"23,100.00","26,08,320",0.85,0.90,"12,03,800",-1.80,0.85,32.17,"2,72,592","-23,347","53,498",
,476,-5,31,36.43,930.00,15.35,65,919.15,923.75,65,"23,150.00","8,68,335",0.90,0.95,"10,17,965",-1.85,0.90,30.88,"1,50,296","6,722","47,373",
,"2,670",-217,966,-,865.10,1.90,130,869.20,873.60,130,"23,200.00","20,61,410",0.95,1.00,"12,97,660",-1.95,1.00,29.38,"3,97,418","25,658","1,11,586",
,477,-19,133,-,814.10,6.75,65,817.30,824.55,65,"23,250.00","7,44,055",1.00,1.05,"9,90,340",-2.05,1.05,28.04,"1,89,787","3,406","39,149",
,"4,678",-272,"1,084",-,768.40,9.15,65,770.85,773.25,65,"23,300.00","23,85,305",1.00,1.05,"18,07,650",-2.15,1.05,26.52,"5,30,457","43,618","1,28,925",
,"1,899",-34,346,-,716.05,7.30,65,716.85,723.15,65,"23,350.00","9,58,880",1.10,1.15,"5,90,720",-2.35,1.15,25.30,"2,65,192","21,966","66,026",
,"12,643",-677,"1,891",-,665.70,2.15,130,669.85,672.95,130,"23,400.00","17,85,875",1.10,1.15,"18,99,755",-2.85,1.10,23.75,"6,51,000","41,846","1,49,603",
,"3,248",-85,762,-,616.20,5.00,130,619.60,623.10,260,"23,450.00","10,38,765",1.15,1.20,"3,21,945",-3.20,1.20,22.33,"4,77,550","17,932","70,391",
,"30,526","-1,742","14,477",-,570.40,5.95,130,570.65,572.35,260,"23,500.00","19,50,325",1.25,1.30,"14,86,745",-3.55,1.25,21.11,"10,85,765","91,218","2,76,822",
,"2,864",-276,"2,217",-,517.05,1.75,260,520.45,522.85,65,"23,550.00","9,42,760",1.35,1.40,"12,31,035",-3.95,1.35,19.61,"4,80,292","46,193","95,343",
,"17,606","-2,527","13,972",-,470.85,12.55,65,470.00,471.20,390,"23,600.00","13,02,210",1.40,1.45,"14,19,925",-4.80,1.45,18.08,"7,55,853","45,481","1,61,531",
,"7,697",-472,"7,048",-,420.45,7.10,195,420.20,421.55,195,"23,650.00","10,88,100",1.50,1.55,"11,43,285",-5.85,1.55,16.43,"5,22,969","41,398","89,846",
,"25,454","-8,127","57,882",-,372.20,9.85,260,371.20,372.35,260,"23,700.00","16,88,050",1.65,1.70,"7,35,085",-7.50,1.65,15.15,"12,08,235","56,285","1,82,753",
,"7,630","-1,130","30,117",-,320.75,2.20,195,320.50,321.30,260,"23,750.00","8,86,470",2.00,2.05,"1,27,205",-9.75,2.00,13.87,"9,56,524","73,757","1,28,870",
,"33,460","-4,880","2,12,536",-,271.45,2.15,585,271.00,271.70,"1,365","23,800.00","12,53,980",2.45,2.50,"8,28,490",-13.10,2.50,12.67,"18,57,678","98,796","2,21,853",
,"10,902","1,276","1,96,086",-,223.50,-0.60,715,223.00,223.50,65,"23,850.00","68,510",3.50,3.55,"40,495",-18.00,3.50,11.63,"17,76,532","1,06,034","1,67,943",
,"56,958","15,216","9,68,921",-,175.25,-9.20,195,174.85,175.20,520,"23,900.00","62,140",6.05,6.10,"36,140",-24.15,6.05,11.07,"35,27,441","2,37,857","3,71,644",
,"51,285","24,614","14,25,723",-,130.35,-16.35,650,130.00,130.35,65,"23,950.00","1,690",10.35,10.40,"53,560",-31.70,10.35,10.48,"36,32,274","2,74,088","3,84,323",
,"2,46,448","94,486","50,29,479",7.22,88.70,-26.60,325,88.70,88.95,"1,950","24,000.00","16,185",19.85,19.95,"7,735",-39.10,19.85,10.31,"65,78,619","4,69,568","6,69,241",
,"2,07,016","1,56,409","50,62,192",7.65,55.00,-32.10,"2,340",54.95,55.10,"1,560","24,050.00",390,35.15,35.25,"3,120",-45.40,35.25,10.13,"37,03,725","3,33,914","3,76,362",
,"3,51,270","2,78,808","56,88,851",8.07,30.90,-33.90,"9,750",30.75,30.90,"5,200","24,100.00","1,430",62.40,62.60,"1,885",-44.25,62.40,10.73,"24,68,661","1,68,670","2,04,511",
,"2,14,041","1,72,462","32,26,901",8.38,15.70,-31.30,"2,730",15.65,15.70,"13,650","24,150.00",585,97.55,97.80,"1,300",-41.05,97.55,11.48,"5,86,884","38,083","48,241",
,"3,08,912","1,91,125","37,75,484",8.82,7.95,-25.35,"1,18,105",7.90,7.95,"3,055","24,200.00",910,139.00,139.35,390,-35.15,139.25,12.92,"5,07,145","25,648","46,933",
,"1,35,207","95,469","18,62,211",9.37,3.85,-19.70,"25,090",3.85,3.90,"88,400","24,250.00",130,185.95,186.40,455,-28.45,185.80,14.47,"91,397","6,303","9,927",
,"1,96,965","73,753","25,15,721",10.10,2.15,-14.20,"6,04,825",2.15,2.20,"2,07,480","24,300.00",520,233.15,233.75,195,-25.00,232.75,16.70,"99,365","12,518","25,284",
,"90,091","53,765","15,82,253",10.90,1.25,-10.75,"14,24,280",1.25,1.30,"7,71,875","24,350.00",195,283.10,283.75,195,-23.40,283.10,18.78,"14,848","1,858","3,395",
,"1,65,980","20,163","10,58,832",12.22,1.00,-8.15,"35,38,145",1.00,1.05,"20,18,510","24,400.00",65,331.90,332.85,520,-19.50,333.00,20.84,"19,178","2,395","9,804",
,"45,659","6,601","3,69,844",13.29,0.85,-6.00,"15,88,210",0.80,0.85,"12,76,145","24,450.00",260,381.20,383.10,520,-13.25,386.30,22.45,"2,161",449,"1,297",
,"2,22,702","50,863","9,35,305",14.67,0.75,-4.75,"30,10,540",0.75,0.80,"39,38,220","24,500.00",65,431.20,431.85,65,-16.50,432.00,24.94,"14,555",-901,"24,617",
,"48,520","19,342","3,41,941",16.01,0.70,-3.55,"13,42,185",0.70,0.75,"5,98,000","24,550.00",65,480.20,482.90,520,-14.45,485.20,26.62,630,190,566,
,"98,682","36,046","4,64,928",17.13,0.65,-2.75,"31,86,625",0.60,0.65,"35,12,600","24,600.00",65,532.80,533.00,195,-7.45,532.80,28.71,"8,418","-1,739","10,697",
,"46,811","19,154","2,31,919",18.55,0.60,-2.30,"23,22,905",0.55,0.60,"12,97,010","24,650.00",130,580.35,584.80,130,-4.00,587.15,31.64,"1,412",534,843,
,"79,831","18,961","3,50,672",19.94,0.60,-1.75,"20,85,135",0.55,0.60,"32,50,195","24,700.00",130,630.65,633.20,65,-2.65,632.90,32.54,"1,408",-391,"1,704",
,"38,966","10,780","1,98,489",21.33,0.55,-1.40,"7,62,775",0.55,0.60,"9,31,320","24,750.00",65,680.45,684.70,130,-20.60,680.95,34.14,74,7,243,
,"82,423","19,988","2,49,577",22.48,0.55,-1.20,"19,84,775",0.50,0.55,"10,47,345","24,800.00",65,731.45,734.15,65,-4.20,731.35,36.51,625,-148,"2,255",
,"20,228","3,130","96,543",23.83,0.50,-1.00,"5,30,140",0.50,0.55,"5,70,700","24,850.00",65,780.10,785.00,65,-17.65,783.30,25.26,148,1,182,
,"40,711","3,663","1,52,534",24.90,0.45,-0.95,"26,11,115",0.45,0.50,"12,89,990","24,900.00",65,831.90,835.65,65,-14.60,831.45,41.40,175,-39,914,
,"23,919","7,239","95,946",25.93,0.50,-0.75,"7,01,350",0.45,0.50,"4,73,720","24,950.00",130,879.20,885.90,65,-14.00,882.65,43.29,26,-2,81,
,"1,78,452","-8,959","4,72,061",27.22,0.45,-0.80,"31,45,935",0.45,0.50,"15,27,825","25,000.00",65,934.05,934.65,65,-14.55,934.25,45.54,"4,304","-1,083","11,987",
,"21,858","5,065","57,790",28.17,0.40,-0.70,"6,06,970",0.40,0.45,"3,36,115","25,050.00",65,978.40,985.60,260,-243.55,986.45,45.68,27,7,39,
,"32,656","-5,803","85,802",29.79,0.40,-0.65,"9,49,130",0.40,0.45,"7,06,680","25,100.00",65,"1,032.45","1,037.25",260,-26.85,"1,036.75",49.10,56,-27,686,
,"15,309","-2,846","33,719",30.69,0.40,-0.60,"3,86,685",0.40,0.45,"3,50,155","25,150.00",65,"1,075.05","1,099.20",65,-55.95,"1,098.70",58.39,4,1,9,
,"43,274","-9,607","93,696",31.94,0.40,-0.55,"12,00,030",0.40,0.45,"22,49,390","25,200.00",65,"1,132.15","1,139.35",65,-6.50,"1,144.80",58.17,73,-33,504,
,"15,038","-1,165","28,688",33.58,0.40,-0.50,"2,67,865",0.40,0.45,"3,09,790","25,250.00",65,"1,171.65","1,186.80",65,-81.10,"1,200.15",63.19,4,1,25,
,"29,576","-7,446","69,256",34.43,0.40,-0.50,"13,57,460",0.35,0.40,"3,47,685","25,300.00",65,"1,232.75","1,238.05",65,-25.25,"1,237.95",57.36,232,-92,364,
,"4,896","-1,857","9,313",35.66,0.40,-0.40,"48,685",0.40,0.45,"96,655","25,350.00",65,"1,270.60","1,296.25",65,-71.35,"1,300.00",67.07,3,-,5,
,"13,580","-3,782","15,332",36.88,0.35,-0.40,"7,64,595",0.35,0.40,"2,50,900","25,400.00",65,"1,331.85","1,340.85",520,-19.65,"1,345.85",42.08,37,-9,120,
,"6,905",15,"5,072",38.10,0.35,-0.45,"1,76,150",0.35,0.40,"8,385","25,450.00",130,"1,316.60","1,404.15",780,-,-,64.45,-,-,7,
,"80,961","-12,706","1,06,581",38.81,0.35,-0.40,"17,03,715",0.35,0.40,"15,05,920","25,500.00",65,"1,432.30","1,436.25",65,-16.60,"1,436.25",64.64,"1,155",-94,"9,390",
,"4,256",629,"18,009",40.52,0.40,-0.30,"1,22,785",0.35,0.40,"1,820","25,550.00",130,"1,473.10","1,500.55",65,-70.00,"1,500.00",74.81,5,-1,12,
,"11,274","-2,131","17,522",41.19,0.40,-0.25,"2,03,710",0.35,0.40,"2,09,430","25,600.00",130,"1,518.15","1,536.05",65,-27.50,"1,534.90",69.77,79,-51,104,
,"1,955",-432,"2,576",43.40,0.35,-0.35,"31,915",0.35,0.40,"12,610","25,650.00",65,"1,570.35","1,619.45",65,-58.00,"1,600.00",78.60,2,-,7,
,"5,600","-1,122","8,133",43.55,0.35,-0.25,"1,66,270",0.30,0.35,"1,03,285","25,700.00",65,"1,630.50","1,634.00",65,-25.75,"1,633.75",-,52,-32,70,
,"1,400",-177,"1,372",44.72,0.35,-0.30,"34,385",0.35,0.40,"23,985","25,750.00",65,"1,666.60","1,703.45",780,-,-,119.12,-,-,11,
,"5,597","-2,930","15,546",45.89,0.35,-0.25,"1,44,235",0.35,0.40,"3,55,940","25,800.00",65,"1,715.95","1,739.00",65,-38.45,"1,729.00",64.78,59,-34,92,
,"2,916",289,"4,834",47.05,0.35,-0.35,"88,985",0.35,0.40,"14,625","25,850.00",65,"1,766.50","1,803.90",780,-,-,94.52,-,-,20,
,"3,846",-702,"7,701",47.54,0.40,-0.20,"71,760",0.35,0.40,"96,460","25,900.00",65,"1,819.60","1,839.40",65,21.85,"1,851.00",88.52,11,-4,34,
,"1,498",-140,"2,307",49.97,0.40,-0.15,"28,405",0.40,0.45,"33,150","25,950.00",65,"1,861.20","1,913.90",780,-,-,111.09,-,-,10,
,"42,644","-3,393","39,029",50.51,0.35,-0.25,"7,55,235",0.35,0.40,"4,99,330","26,000.00",65,"1,936.20","1,937.60",65,-17.60,"1,938.50",82.30,"2,607",-68,"11,815",
,"1,357",600,"1,801",51.65,0.35,-0.20,"15,210",0.35,0.40,"4,940","26,050.00",780,"1,953.55","2,013.05",780,-,-,110.28,-,-,11,
,"1,851",203,"3,923",52.79,0.40,-0.20,"62,465",0.35,0.40,"13,715","26,100.00",65,"2,032.75","2,053.10",65,-23.55,"2,026.00",67.88,17,-5,85,
,"1,560",640,"3,286",54.58,0.40,-0.15,"22,100",0.35,0.40,"22,035","26,150.00",780,"2,047.25","2,129.50",780,-,-,15.48,-,-,8,
,"4,016","-1,281","10,670",54.31,0.30,-0.25,"1,07,770",0.25,0.30,"13,390","26,200.00",65,"2,113.40","2,139.00",130,3.30,"2,141.10",91.42,165,-5,832,
,449,70,550,56.18,0.35,-0.10,"2,210",0.35,0.45,390,"26,250.00",780,"2,149.80","2,205.95",780,-,-,13.40,-,-,4,
,"1,893",-522,"4,215",57.30,0.35,-0.15,"44,525",0.35,0.40,"30,485","26,300.00",65,"2,216.95","2,241.75",130,45.85,"2,243.70",97.09,89,-66,223,
,816,433,"7,085",59.12,0.35,-0.05,"4,745",0.35,0.40,"11,115","26,350.00",65,"2,267.25","2,302.30",65,-264.35,"2,290.00",95.37,2,-1,13,
,"1,005",-26,"2,296",59.53,0.35,-0.15,"12,285",0.30,0.35,"18,265","26,400.00",65,"2,334.65","2,337.65",65,-36.55,"2,321.00",-,6,-4,117,
,"1,057",302,"1,276",60.64,0.35,-0.10,"13,260",0.30,0.35,"4,290","26,450.00",780,"2,349.80","2,408.75",780,-,-,-,-,-,4,
,"11,816","-1,224","9,885",60.92,0.30,-0.10,"2,40,890",0.25,0.30,"1,24,410","26,500.00",65,"2,435.00","2,440.25",65,-8.75,"2,444.65",102.21,372,-,"3,200",
,527,180,743,62.84,0.30,-0.10,"2,795",0.30,0.40,"4,550","26,550.00",780,"2,430.70","2,552.35",780,-,-,-,-,-,4,
,814,-399,"2,294",63.10,0.30,-0.05,"2,470",0.30,0.35,"1,755","26,600.00",65,"2,512.90","2,540.00",910,-95.00,"2,539.00",102.44,19,-1,25,
,740,13,"1,192",64.18,0.30,-0.05,"2,990",0.30,0.35,"1,885","26,650.00",780,"2,498.15","2,627.65",780,-,-,-,-,-,2,
,"1,183",110,"2,255",65.26,0.30,-0.05,"42,250",0.25,0.30,"16,640","26,700.00",65,"2,618.35","2,686.85",65,-115.45,"2,620.05",-,6,-1,41,
,276,49,375,66.33,0.30,-0.05,"2,405",0.25,0.35,"8,060","26,750.00",780,"2,637.90","2,722.00",780,-,-,-,-,-,2,
,775,-107,"1,097",67.40,0.30,-0.05,"2,340",0.30,0.35,"1,105","26,800.00",65,"2,713.75","2,786.20",130,19.15,"2,735.55",104.67,29,-19,39,
,586,-119,"1,090",67.44,0.30,-0.10,"3,380",0.30,0.35,"1,625","26,850.00",780,"2,735.00","2,830.70",780,-,-,-,-,-,3,
,709,-72,"1,377",70.45,0.35,-,"1,950",0.30,0.35,"2,600","26,900.00",780,"2,792.90","2,878.20",780,-,-,50.69,-,-,2,
,683,-55,829,70.59,0.35,-0.10,130,0.35,0.40,"4,030","26,950.00",780,"2,849.95","2,938.70",780,-,-,-,-,-,1,
,"14,450",955,"13,989",70.58,0.25,-0.15,"4,40,310",0.20,0.25,"1,58,730","27,000.00",195,"2,938.30","2,941.60",65,-16.10,"2,940.40",119.30,667,-293,"4,512",
,688,-6,839,71.62,0.30,-0.10,"3,185",0.30,0.40,"3,055","27,050.00",780,"2,935.10","3,052.35",780,-,-,-,-,-,1,
,"1,287",194,"1,960",72.66,0.30,-0.10,"16,575",0.30,0.35,"5,265","27,100.00",65,"3,010.70","3,054.40",65,5.00,"3,080.00",149.97,1,-,43,
,630,49,485,73.69,0.30,-0.10,"1,950",0.30,0.35,"2,340","27,150.00",780,"3,037.20","3,135.30",780,-,-,-,-,-,1,
,"3,465",2,"4,026",74.72,0.25,-0.10,"2,12,680",0.20,0.25,"40,040","27,200.00",65,"3,121.45","3,154.60",65,-28.20,"3,130.00",107.77,34,-10,75,
,"3,509","-1,340","8,287",75.75,0.25,-0.25,"74,685",0.25,0.30,"16,900","27,250.00",65,"3,150.10","3,210.25",780,-,-,-,-,-,96,
