CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,2,-,-,-,-,-,780,"3,073.20","3,187.80",780,"20,950.00","1,625",0.30,0.35,65,-0.35,0.30,87.64,"1,269",-87,488,
,"1,993",-497,610,-,"3,075.15",21.70,195,"3,072.60","3,082.55",65,"21,000.00","5,05,245",0.35,0.40,"2,62,145",-0.40,0.35,86.26,"69,221","-20,295","18,087",
,3,-,-,-,-,-,780,"2,971.70","3,058.50",780,"21,050.00","3,900",0.25,0.45,"1,820",-0.40,0.30,83.78,952,9,539,
,4,-,-,-,-,-,780,"2,925.85","3,023.20",390,"21,100.00","98,020",0.25,0.30,"1,23,500",-0.45,0.30,82.42,"8,539","-2,094","3,617",
,4,-,-,-,-,-,780,"2,877.80","2,954.85",780,"21,150.00",650,0.35,0.45,"5,070",-0.25,0.40,83.93,"1,062",130,492,
,4,-,-,-,-,-,780,"2,818.05","2,918.05","1,755","21,200.00","97,370",0.35,0.40,"28,470",-0.45,0.35,80.74,"10,923","-1,976","2,773",
,4,-,-,-,-,-,780,"2,779.55","2,868.35","1,755","21,250.00","15,210",0.30,0.40,"6,695",-0.40,0.35,79.37,"2,512",-373,"1,101",
,4,-,-,54.25,-,-,780,"2,734.50","2,806.85",780,"21,300.00","1,19,860",0.30,0.35,"44,460",-0.50,0.35,77.99,"14,177","-5,074","3,528",
,5,-,-,170.74,-,-,780,"2,669.85","2,777.20","1,755","21,350.00",195,0.25,0.45,"5,005",-0.35,0.45,75.62,496,-6,571,
,5,-,-,-,-,-,780,"2,623.70","2,696.15",65,"21,400.00","62,335",0.30,0.35,"36,465",-0.50,0.35,75.25,"10,595","-2,861","2,745",
,6,-,-,168.93,-,-,780,"2,572.35","2,633.20",65,"21,450.00","29,055",0.35,0.40,"7,215",-0.50,0.35,74.75,"2,093",-130,"1,466",
,182,-6,7,-,"2,566.40",19.95,65,"2,573.90","2,577.80",65,"21,500.00","4,54,935",0.30,0.35,"1,59,835",-0.50,0.35,71.56,"78,308","-18,724","20,528",
,1,-,-,109.35,-,-,780,"2,469.20","2,563.25",780,"21,550.00","31,915",0.35,0.40,"3,185",-0.40,0.40,71.14,"2,420",-102,"1,748",
,3,-,-,-,-,-,65,"2,419.90","2,495.15",65,"21,600.00","82,680",0.30,0.35,"83,720",-0.50,0.35,68.85,"12,891","-1,604","3,818",
,2,-,-,38.18,-,-,780,"2,390.50","2,453.05",780,"21,650.00","32,825",0.40,0.45,"10,270",-0.40,0.45,69.23,"2,861",304,"1,781",
,3,-,-,-,-,-,780,"2,342.65","2,402.85",780,"21,700.00","34,970",0.35,0.40,"55,055",-0.50,0.35,67.05,"7,490","-1,856","4,298",
,2,-,-,-,-,-,780,"2,290.15","2,343.65",65,"21,750.00","18,005",0.45,0.50,"17,485",-0.50,0.45,67.19,"3,142",406,"1,249",
,41,-,-,-,-,-,65,"2,248.75","2,295.40",65,"21,800.00","1,56,455",0.35,0.40,"1,73,095",-0.50,0.35,65.80,"14,043","-3,879","8,732",
,3,-,-,23.67,-,-,780,"2,180.55","2,254.70",780,"21,850.00","23,660",0.45,0.50,"24,375",-0.50,0.45,64.42,"3,456",-158,"1,813",
,5,-,1,-,"2,125.00",23.05,65,"2,169.40","2,179.50",130,"21,900.00","49,660",0.40,0.45,"80,730",-0.55,0.40,62.36,"6,586",-614,"4,028",
,4,-,-,-,-,-,780,"2,083.65","2,169.75","1,755","21,950.00","31,330",0.45,0.50,"25,935",-0.55,0.45,62.26,"4,326",127,"2,112",
,"4,994",-447,"1,000",-,"2,073.00",20.10,130,"2,075.00","2,078.05",130,"22,000.00","13,16,445",0.40,0.45,"6,89,130",-0.55,0.45,60.26,"87,801","-25,692","47,353",
,14,-,-,34.37,-,-,65,"2,003.90","2,051.85",780,"22,050.00","83,395",0.45,0.50,"60,320",-0.50,0.50,59.47,"6,615",-625,"3,710",
,17,-,-,-,-,-,65,"1,951.10","1,994.65",65,"22,100.00","1,39,685",0.50,0.55,"1,61,850",-0.60,0.50,58.07,"18,939","-5,721","13,759",
,3,-,-,-,-,-,780,"1,896.20","1,955.05",780,"22,150.00","97,045",0.50,0.55,"49,920",-0.60,0.50,56.68,"11,272","-1,724","3,706",
,29,-1,5,-,"1,874.00",77.40,65,"1,872.15","1,882.15",65,"22,200.00","1,15,115",0.55,0.60,"2,31,790",-0.60,0.60,55.29,"44,139","-14,391","15,136",
,6,-,-,-,-,-,65,"1,801.45","1,844.50",65,"22,250.00","1,25,580",0.55,0.60,"31,265",-0.70,0.55,54.39,"8,715","-1,534","5,751",
,32,-2,3,-,"1,765.00",10.55,65,"1,762.45","1,789.60",65,"22,300.00","1,03,155",0.55,0.60,"2,31,140",-0.65,0.60,52.99,"18,170","-6,405","10,081",
,8,-,-,-,-,-,65,"1,704.60","1,744.25",65,"22,350.00","1,10,045",0.50,0.55,"18,005",-0.75,0.55,51.59,"11,913",-666,"4,322",
,216,-1,6,-,"1,656.00",2.70,65,"1,670.45","1,681.20",65,"22,400.00","3,06,995",0.55,0.60,"1,69,065",-0.80,0.55,50.18,"40,874","-3,340","12,060",
,8,-,3,-,"1,570.50",-126.55,65,"1,568.85","1,654.70",910,"22,450.00","81,965",0.60,0.65,"17,355",-0.85,0.60,49.21,"9,813",-810,"3,809",
,"3,438",-97,287,-,"1,576.00",11.10,65,"1,574.45","1,578.85",260,"22,500.00","11,98,925",0.60,0.65,"9,81,630",-0.80,0.65,48.18,"2,48,303","-44,882","81,452",
,22,-,1,-,"1,500.45",48.45,65,"1,522.45","1,539.25",65,"22,550.00","1,91,295",0.60,0.65,"1,62,760",-0.90,0.65,46.38,"44,701","2,581","10,233",
,101,-1,2,-,"1,469.50",7.55,65,"1,473.50","1,482.45",65,"22,600.00","7,90,205",0.60,0.65,"2,76,965",-1.00,0.65,44.96,"73,011","1,629","19,890",
,24,-,-,-,-,-,65,"1,422.25","1,428.55",65,"22,650.00","1,48,135",0.65,0.70,"1,33,315",-1.00,0.70,43.55,"33,984","-1,665","8,230",
,236,-23,118,-,"1,370.00",19.95,65,"1,370.70","1,379.20",65,"22,700.00","5,62,510",0.70,0.75,"3,88,115",-1.00,0.75,42.48,"1,23,913","-14,346","23,436",
,34,-,1,-,"1,240.00",-63.05,65,"1,323.45","1,327.35",65,"22,750.00","2,86,455",0.70,0.75,"37,635",-1.10,0.75,41.69,"46,142","2,786","13,018",
,590,-39,118,-,"1,269.40",11.35,65,"1,274.05","1,280.65",65,"22,800.00","9,39,250",0.70,0.75,"14,53,140",-1.20,0.70,40.24,"1,47,196","-11,672","36,536",
,84,-,-,50.57,-,-,65,"1,222.30","1,228.00",65,"22,850.00","4,88,800",0.75,0.80,"3,91,040",-1.20,0.80,38.79,"68,055",803,"20,838",
,487,-12,20,-,"1,161.00",11.00,65,"1,172.45","1,177.70",65,"22,900.00","12,15,175",0.75,0.80,"10,07,110",-1.25,0.80,37.61,"1,87,383","-12,094","45,411",
,281,-6,10,-,"1,066.55",-51.80,65,"1,122.00","1,127.50",65,"22,950.00","5,31,115",0.75,0.80,"4,12,620",-1.40,0.80,35.89,"79,740","5,946","23,207",
,"9,898","-1,078","2,763",-,"1,077.65",-4.30,130,"1,073.60","1,077.15",65,"23,000.00","23,99,865",0.80,0.85,"22,71,945",-1.50,0.80,34.68,"7,64,470","27,734","2,18,604",
,374,-5,28,-,"1,027.70",13.20,65,"1,021.85","1,027.20",65,"23,050.00","6,04,955",0.85,0.90,"4,00,400",-1.55,0.90,33.67,"86,333","5,069","25,878",
,915,-607,957,-,971.70,16.25,130,972.60,977.00,65,"23,100.00","15,58,310",0.85,0.90,"10,40,520",-1.75,0.90,32.18,"2,79,573","-23,628","53,217",
,476,-5,31,35.83,930.00,15.35,195,921.70,927.85,65,"23,150.00","15,40,110",0.85,0.90,"8,85,690",-1.90,0.85,30.89,"1,53,013","6,695","47,346",
,"2,664",-223,983,-,870.80,7.60,65,873.55,876.85,65,"23,200.00","20,64,335",0.95,1.00,"21,58,390",-2.00,0.95,29.39,"4,01,326","26,137","1,12,065",
,477,-19,133,-,814.10,6.75,195,822.70,826.80,195,"23,250.00","9,25,145",1.00,1.05,"2,41,995",-2.05,1.05,28.06,"1,92,988","2,950","38,693",
,"4,676",-274,"1,090",-,773.15,13.90,65,774.00,776.40,130,"23,300.00","13,82,160",1.05,1.10,"18,14,735",-2.15,1.05,26.54,"5,35,288","43,457","1,28,764",
,"1,899",-34,346,-,716.05,7.30,195,722.30,726.25,65,"23,350.00","10,10,425",1.15,1.20,"10,69,120",-2.30,1.20,25.31,"2,75,453","22,348","66,408",
,"12,637",-683,"1,899",-,675.50,11.95,130,674.00,675.50,130,"23,400.00","13,21,190",1.15,1.20,"15,64,160",-2.80,1.15,23.77,"6,64,483","42,947","1,50,704",
,"3,209",-124,827,-,624.60,13.40,130,623.00,625.60,65,"23,450.00","8,84,325",1.20,1.25,"8,77,760",-3.20,1.20,22.34,"4,82,875","17,166","69,625",
,"30,505","-1,763","14,744",-,575.00,10.55,390,574.40,576.20,65,"23,500.00","15,93,670",1.20,1.25,"18,56,595",-3.55,1.25,21.12,"11,26,177","85,827","2,71,431",
,"2,862",-278,"2,232",-,524.40,9.10,260,523.50,525.75,130,"23,550.00","13,38,220",1.30,1.35,"8,52,085",-3.95,1.35,19.62,"4,93,825","50,914","1,00,064",
,"17,411","-2,722","14,319",-,474.85,16.55,455,473.30,474.75,390,"23,600.00","10,21,865",1.40,1.45,"16,84,670",-4.85,1.40,18.09,"7,75,503","49,215","1,65,265",
,"7,679",-490,"7,137",-,423.90,10.55,325,423.95,425.40,195,"23,650.00","12,48,585",1.50,1.55,"9,53,680",-5.90,1.50,16.44,"5,45,881","45,535","93,983",
,"25,526","-8,055","58,489",-,376.00,13.65,130,374.45,375.65,195,"23,700.00","15,79,695",1.65,1.70,"14,13,685",-7.45,1.70,15.16,"12,20,066","57,558","1,84,026",
,"7,641","-1,119","30,751",-,324.20,5.65,65,324.85,325.60,65,"23,750.00","9,61,545",2.00,2.05,"1,08,745",-9.70,2.05,13.94,"9,76,694","73,599","1,28,712",
,"33,211","-5,129","2,17,554",-,275.50,6.20,390,275.40,276.15,130,"23,800.00","16,18,110",2.40,2.45,"1,69,650",-13.15,2.45,12.68,"18,99,826","96,408","2,19,465",
,"10,907","1,281","2,00,590",-,227.20,3.10,455,226.30,226.90,195,"23,850.00","61,685",3.45,3.50,"26,325",-18.00,3.50,11.64,"18,33,988","1,00,759","1,62,668",
,"55,776","14,034","9,97,207",-,179.40,-5.05,325,178.95,179.40,520,"23,900.00","66,820",5.75,5.80,"38,415",-24.40,5.80,11.09,"36,23,548","2,33,311","3,67,098",
,"52,304","25,633","14,57,678",-,133.50,-13.20,325,133.15,133.45,455,"23,950.00","14,235",9.80,9.85,"24,635",-32.25,9.80,10.50,"37,94,811","2,60,803","3,71,038",
,"2,51,746","99,784","51,58,183",7.14,91.50,-23.80,325,91.45,91.65,195,"24,000.00","12,415",18.40,18.50,"10,335",-40.45,18.50,10.33,"68,23,470","4,53,771","6,53,444",
,"2,19,529","1,68,922","52,52,527",7.60,56.40,-30.70,195,56.45,56.60,"3,315","24,050.00","7,475",32.90,33.00,520,-47.65,33.00,10.16,"39,37,194","3,43,140","3,85,588",
,"3,75,264","3,02,802","59,69,582",8.04,32.20,-32.60,260,32.15,32.25,"10,335","24,100.00",390,59.10,59.20,325,-47.55,59.10,10.77,"26,19,787","1,72,965","2,08,806",
,"2,22,594","1,81,015","33,73,607",8.36,16.30,-30.70,"6,110",16.35,16.40,"68,835","24,150.00",715,93.65,93.75,195,-44.70,93.90,11.53,"6,27,306","40,514","50,672",
,"3,15,498","1,97,711","39,25,767",8.86,8.20,-25.10,"55,445",8.15,8.20,"31,330","24,200.00",325,136.00,136.35,975,-38.40,136.00,12.82,"5,31,882","26,107","47,392",
,"1,37,405","97,667","19,26,100",9.35,4.05,-19.50,"31,785",4.05,4.10,"76,050","24,250.00",390,181.50,181.95,195,-32.35,181.90,14.56,"99,139","6,871","10,495",
,"1,96,556","73,344","25,66,204",10.09,2.25,-14.10,"1,56,650",2.25,2.30,"2,38,420","24,300.00",65,230.00,230.45,520,-27.30,230.45,16.80,"1,04,476","12,866","25,632",
,"88,622","52,296","16,03,858",10.89,1.30,-10.70,"8,19,975",1.30,1.35,"6,78,860","24,350.00",65,278.75,279.55,130,-26.70,279.80,18.90,"15,296","1,778","3,315",
,"1,67,244","21,427","10,73,499",12.21,1.05,-8.10,"29,69,070",1.00,1.05,"23,21,800","24,400.00",455,328.55,329.70,325,-22.80,329.70,20.97,"19,682","2,452","9,861",
,"46,134","7,076","3,81,162",13.28,0.90,-5.95,"13,48,750",0.85,0.90,"15,30,620","24,450.00",130,377.25,378.65,65,-23.75,375.80,22.59,"2,256",483,"1,331",
,"2,23,191","51,352","9,42,127",14.66,0.80,-4.70,"34,59,170",0.75,0.80,"24,52,385","24,500.00",260,427.25,428.95,585,-19.40,429.10,25.09,"15,260","-1,326","24,192",
,"48,003","18,825","3,44,177",16.00,0.75,-3.50,"14,04,390",0.70,0.75,"4,26,530","24,550.00",195,477.35,479.20,520,-20.45,479.20,26.79,641,193,569,
,"1,01,523","38,887","4,81,741",17.12,0.70,-2.70,"19,02,550",0.65,0.70,"15,85,285","24,600.00",130,528.40,530.05,130,-11.70,528.55,28.88,"8,531","-1,724","10,712",
,"48,436","20,779","2,45,411",18.54,0.60,-2.30,"14,82,195",0.60,0.65,"21,00,540","24,650.00",65,577.80,579.90,65,-7.95,583.20,31.82,"1,416",534,843,
,"79,869","18,999","3,53,036",19.93,0.60,-1.75,"21,51,825",0.55,0.60,"31,11,485","24,700.00",195,627.60,630.80,130,-7.55,628.00,32.73,"1,575",-520,"1,575",
,"39,305","11,119","2,00,220",21.32,0.60,-1.35,"8,30,570",0.60,0.65,"9,08,570","24,750.00",65,677.05,681.75,130,-19.95,681.60,34.35,81,10,246,
,"83,983","21,548","2,57,235",22.47,0.60,-1.15,"20,49,905",0.55,0.60,"13,83,265","24,800.00",65,728.25,731.15,65,-6.55,729.00,36.72,720,-149,"2,254",
,"20,299","3,201","98,797",23.82,0.50,-1.00,"12,10,560",0.50,0.55,"3,57,695","24,850.00",65,776.75,781.60,65,-18.90,782.05,26.31,155,1,182,
,"41,189","4,141","1,61,199",24.89,0.55,-0.85,"9,92,290",0.50,0.55,"25,39,225","24,900.00",65,828.65,832.00,65,-13.50,832.55,41.61,231,-67,886,
,"23,979","7,299","97,365",25.92,0.50,-0.75,"4,74,435",0.50,0.55,"7,09,410","24,950.00",65,871.90,882.30,65,-14.00,882.65,43.51,26,-2,81,
,"1,81,191","-6,220","4,81,605",27.21,0.50,-0.75,"21,99,080",0.50,0.55,"33,65,180","25,000.00",130,928.40,931.75,130,-20.30,928.50,45.76,"4,552","-1,109","11,961",
,"21,895","5,102","58,683",28.16,0.45,-0.65,"4,92,830",0.45,0.50,"2,80,020","25,050.00",65,974.35,983.45,65,-243.55,986.45,45.93,27,7,39,
,"32,422","-6,037","89,485",29.78,0.45,-0.60,"10,25,895",0.45,0.50,"16,59,255","25,100.00",65,"1,025.10","1,033.85",65,-26.85,"1,036.75",49.33,56,-27,686,
,"15,240","-2,915","34,152",30.68,0.45,-0.55,"2,87,105",0.45,0.50,"1,24,020","25,150.00",65,"1,064.20","1,092.15",65,-55.95,"1,098.70",58.56,4,1,9,
,"43,266","-9,615","96,502",31.93,0.40,-0.55,"13,93,275",0.40,0.45,"4,92,765","25,200.00",65,"1,128.30","1,132.95",65,-18.10,"1,133.20",58.36,75,-33,504,
,"15,010","-1,193","28,806",33.57,0.45,-0.45,"2,82,425",0.40,0.45,"1,85,185","25,250.00",65,"1,163.75","1,183.95",65,-81.10,"1,200.15",63.37,4,1,25,
,"29,879","-7,143","71,126",34.42,0.40,-0.50,"7,49,450",0.40,0.45,"3,96,175","25,300.00",65,"1,228.05","1,245.65",65,-33.50,"1,229.70",57.61,233,-91,365,
,"5,161","-1,592","9,662",35.65,0.45,-0.35,"99,125",0.40,0.45,"67,925","25,350.00",65,"1,263.75","1,292.40",65,-71.35,"1,300.00",67.25,3,-,5,
,"13,569","-3,793","15,386",36.87,0.35,-0.40,"7,71,290",0.35,0.40,"2,41,280","25,400.00",65,"1,327.55","1,334.15",325,-31.20,"1,334.30",43.26,42,-9,120,
,"6,661",-229,"5,329",38.09,0.40,-0.40,"1,82,065",0.35,0.40,"8,775","25,450.00",65,"1,376.70","1,395.25",65,-,-,64.45,-,-,7,
,"80,964","-12,703","1,06,979",38.80,0.40,-0.35,"17,54,805",0.35,0.40,"14,89,735","25,500.00",65,"1,428.45","1,433.30",130,-23.85,"1,429.00",64.91,"1,312",-97,"9,387",
,"4,094",467,"18,160",40.51,0.40,-0.30,"1,23,890",0.35,0.40,"13,585","25,550.00",65,"1,461.55","1,494.80",65,-70.00,"1,500.00",75.01,5,-1,12,
,"11,273","-2,132","17,601",41.18,0.35,-0.30,"1,99,420",0.35,0.40,"2,08,455","25,600.00",65,"1,525.15","1,531.10",65,-34.40,"1,528.00",70.03,80,-52,103,
,"1,955",-432,"2,576",43.39,0.35,-0.35,"35,165",0.35,0.40,"8,060","25,650.00",65,"1,578.20","1,590.80",65,-81.25,"1,576.75",78.80,3,-1,6,
,"5,587","-1,135","8,194",43.54,0.35,-0.25,"1,62,435",0.30,0.35,"1,09,395","25,700.00",65,"1,627.00","1,647.95",65,-30.35,"1,629.15",-,53,-32,70,
,"1,398",-179,"1,377",44.71,0.40,-0.25,"45,500",0.35,0.40,"8,060","25,750.00",65,"1,631.85","1,695.60",65,-,-,119.12,-,-,11,
,"5,765","-2,762","15,776",45.88,0.35,-0.25,"1,56,715",0.35,0.40,"3,32,735","25,800.00",65,"1,724.05","1,734.20",65,-38.45,"1,729.00",65.30,59,-34,92,
,"2,904",277,"4,856",47.04,0.40,-0.30,"76,310",0.40,0.45,"29,640","25,850.00",65,"1,762.80","1,795.85",65,-,-,94.52,-,-,20,
,"4,151",-397,"8,445",47.53,0.35,-0.25,"77,415",0.35,0.40,"82,680","25,900.00",65,"1,810.90","1,838.35",65,21.85,"1,851.00",88.74,11,-4,34,
,"1,588",-50,"2,550",49.96,0.40,-0.15,"33,800",0.35,0.40,"9,230","25,950.00",65,"1,850.90","1,900.60",780,-,-,111.09,-,-,10,
,"42,765","-3,272","41,057",50.50,0.40,-0.20,"6,89,780",0.35,0.40,"7,25,400","26,000.00",65,"1,929.35","1,932.85",65,-22.10,"1,934.00",82.62,"2,653",-69,"11,814",
,"1,354",597,"1,816",51.64,0.35,-0.20,"21,125",0.35,0.40,"3,055","26,050.00",65,"1,954.95","2,001.55",65,-,-,110.28,-,-,11,
,"1,850",202,"3,944",52.78,0.40,-0.20,"23,400",0.40,0.45,"47,970","26,100.00",65,"2,028.30","2,034.95",130,-23.55,"2,026.00",68.72,17,-5,85,
,"1,557",637,"3,328",54.57,0.40,-0.15,"35,100",0.35,0.45,"13,390","26,150.00",780,"2,049.40","2,129.40",780,-,-,15.48,-,-,8,
,"4,068","-1,229","10,901",54.30,0.30,-0.25,"63,310",0.30,0.35,"49,660","26,200.00",65,"2,125.60","2,135.85",130,-0.10,"2,137.70",91.72,166,-5,832,
,449,70,550,56.17,0.35,-0.10,"2,275",0.35,0.45,130,"26,250.00",780,"2,148.40","2,203.05",780,-,-,13.40,-,-,4,
,"1,893",-522,"4,225",57.29,0.40,-0.10,"32,825",0.40,0.45,"19,240","26,300.00",65,"2,207.35","2,237.45",130,45.85,"2,243.70",97.37,89,-66,223,
,816,433,"7,085",59.11,0.35,-0.05,"6,110",0.35,0.40,"10,010","26,350.00",65,"2,256.65","2,297.15",65,-264.35,"2,290.00",95.69,2,-1,13,
,"1,007",-24,"2,303",59.52,0.30,-0.20,"17,745",0.30,0.35,"17,875","26,400.00",65,"2,327.40","2,363.30",65,-36.55,"2,321.00",-,6,-4,117,
,"1,057",302,"1,276",60.63,0.35,-0.10,"12,090",0.30,0.35,455,"26,450.00",780,"2,351.50","2,392.80",65,-,-,-,-,-,4,
,"11,875","-1,165","9,923",60.91,0.30,-0.10,"2,41,150",0.25,0.30,"1,26,165","26,500.00",65,"2,431.40","2,436.25",130,-18.75,"2,434.65",102.53,402,-,"3,200",
,527,180,753,62.84,0.40,-,325,0.35,0.40,"2,925","26,550.00",780,"2,333.95","2,545.25",780,-,-,-,-,-,4,
,811,-402,"2,328",63.09,0.35,-,"5,330",0.35,0.40,"4,225","26,600.00",65,"2,501.40","2,547.55",65,-104.00,"2,530.00",102.80,26,-2,24,
,737,10,"1,220",64.17,0.35,-,"4,875",0.30,0.35,65,"26,650.00",780,"2,456.50","2,627.00",780,-,-,-,-,-,2,
,"1,181",108,"2,307",65.25,0.35,-,"32,890",0.30,0.35,"11,310","26,700.00",65,"2,624.80","2,643.00",65,-109.25,"2,626.25",-,8,-1,41,
,276,49,375,66.32,0.30,-0.05,"4,290",0.30,0.35,"7,735","26,750.00",780,"2,557.30","2,723.00",780,-,-,-,-,-,2,
,772,-110,"1,106",67.39,0.30,-0.05,"3,640",0.30,0.35,"1,625","26,800.00",65,"2,725.80","2,731.10",65,19.15,"2,735.55",105.10,29,-19,39,
,586,-119,"1,090",67.43,0.30,-0.10,"3,250",0.30,0.35,975,"26,850.00",780,"2,726.90","2,829.70",780,-,-,-,-,-,3,
,711,-70,"1,431",70.44,0.30,-0.05,"7,215",0.25,0.35,390,"26,900.00",780,"2,791.50","2,881.50",780,-,-,50.69,-,-,2,
,680,-58,864,70.59,0.35,-0.10,"2,405",0.30,0.40,"3,315","26,950.00",65,"2,850.10","2,937.20",780,-,-,-,-,-,1,
,"14,450",955,"14,260",70.57,0.25,-0.15,"4,75,215",0.20,0.25,"1,60,030","27,000.00",65,"2,932.15","2,937.60",130,-21.50,"2,935.00",119.64,719,-293,"4,512",
,688,-6,839,71.61,0.30,-0.10,"4,030",0.30,0.40,"2,730","27,050.00",780,"2,853.00","3,044.85",780,-,-,-,-,-,1,
,"1,284",191,"2,068",72.65,0.30,-0.10,"14,690",0.30,0.35,"8,775","27,100.00",65,"3,003.60","3,048.75",65,5.00,"3,080.00",150.16,1,-,43,
,630,49,491,73.68,0.30,-0.10,"2,145",0.30,0.40,"2,860","27,150.00",780,"3,037.10","3,135.30",780,-,-,-,-,-,1,
,"3,464",1,"4,150",74.71,0.25,-0.10,"1,88,955",0.20,0.25,"33,605","27,200.00",65,"3,127.60","3,147.75",65,-28.20,"3,130.00",108.43,34,-10,75,
,"3,484","-1,365","8,299",75.74,0.25,-0.25,"74,230",0.25,0.30,"16,380","27,250.00",780,"3,015.05","3,201.25",65,-,-,-,-,-,96,
