CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,41,-,-,-,-,-,780,"2,244.25","2,286.55",65,"21,800.00","1,63,020",0.40,0.45,"1,23,500",-0.40,0.45,65.79,"13,775","-3,824","8,787",
,3,-,-,23.67,-,-,780,"2,168.30","2,246.15",65,"21,850.00","25,090",0.45,0.50,"27,105",-0.50,0.45,64.41,"3,456",-158,"1,813",
,5,-,1,-,"2,125.00",23.05,65,"2,165.60","2,196.50",65,"21,900.00","1,10,890",0.40,0.45,"80,210",-0.50,0.45,62.35,"6,512",-612,"4,030",
,4,-,-,-,-,-,780,"2,093.70","2,142.45",65,"21,950.00","32,955",0.45,0.50,"21,450",-0.50,0.50,62.25,"4,317",125,"2,110",
,"5,000",-441,989,-,"2,075.35",22.45,65,"2,073.75","2,076.95",130,"22,000.00","12,36,170",0.40,0.45,"6,93,160",-0.60,0.40,60.26,"87,416","-25,654","47,391",
,14,-,-,34.37,-,-,65,"1,999.25","2,040.80",65,"22,050.00","79,495",0.45,0.50,"64,545",-0.50,0.50,59.46,"6,614",-615,"3,720",
,17,-,-,-,-,-,780,"1,938.05","1,986.45",65,"22,100.00","1,50,215",0.50,0.55,"1,62,305",-0.60,0.50,58.06,"18,921","-5,726","13,754",
,3,-,-,-,-,-,780,"1,894.70","1,940.30",65,"22,150.00","82,030",0.50,0.55,"69,875",-0.60,0.50,56.67,"11,124","-1,794","3,636",
,29,-1,5,-,"1,874.00",77.40,65,"1,822.30","1,912.85",65,"22,200.00","2,62,210",0.50,0.55,"1,01,270",-0.65,0.55,55.28,"43,538","-14,449","15,078",
,6,-,-,-,-,-,780,"1,786.30","1,837.30",65,"22,250.00","98,930",0.55,0.60,"57,070",-0.65,0.60,54.39,"8,665","-1,517","5,768",
,32,-2,3,-,"1,765.00",10.55,65,"1,732.40","1,803.85",780,"22,300.00","91,520",0.55,0.60,"2,39,720",-0.65,0.60,52.98,"18,010","-6,391","10,095",
,8,-,-,-,-,-,780,"1,701.85","1,735.85",65,"22,350.00","97,045",0.50,0.55,"29,575",-0.75,0.55,51.58,"11,541",-664,"4,324",
,216,-1,6,-,"1,656.00",2.70,65,"1,667.95","1,690.90",130,"22,400.00","4,40,180",0.50,0.55,"19,435",-0.80,0.55,50.18,"40,517","-3,390","12,010",
,8,-,3,-,"1,570.50",-126.55,65,"1,568.85","1,630.95",65,"22,450.00","72,085",0.60,0.65,"26,650",-0.85,0.60,49.20,"9,796",-815,"3,804",
,"3,439",-96,279,-,"1,566.60",1.70,65,"1,574.40","1,578.80",130,"22,500.00","13,20,605",0.60,0.65,"9,71,360",-0.80,0.65,48.18,"2,45,219","-43,769","82,565",
,22,-,1,-,"1,500.45",48.45,65,"1,520.20","1,530.75",65,"22,550.00","1,63,540",0.60,0.65,"1,44,820",-0.95,0.60,46.37,"42,161","1,348","9,000",
,101,-1,2,-,"1,469.50",7.55,65,"1,473.00","1,482.20",65,"22,600.00","6,73,140",0.60,0.65,"3,73,100",-1.05,0.60,44.95,"67,482","2,288","20,549",
,24,-,-,-,-,-,65,"1,419.20","1,431.15",65,"22,650.00","1,44,170",0.65,0.70,"1,24,735",-1.05,0.65,43.54,"32,043","-1,062","8,833",
,236,-23,118,-,"1,370.00",19.95,65,"1,373.05","1,378.75",65,"22,700.00","6,13,145",0.65,0.70,"4,16,975",-1.10,0.65,42.47,"1,22,501","-14,746","23,036",
,34,-,1,-,"1,240.00",-63.05,65,"1,321.20","1,327.55",65,"22,750.00","2,38,290",0.70,0.75,"2,22,170",-1.15,0.70,41.68,"45,679","2,635","12,867",
,590,-39,118,-,"1,269.40",11.35,65,"1,273.30","1,280.05",65,"22,800.00","8,13,540",0.70,0.75,"15,05,595",-1.20,0.70,40.23,"1,45,151","-11,570","36,638",
,84,-,-,50.57,-,-,65,"1,217.85","1,229.45",65,"22,850.00","4,95,950",0.75,0.80,"5,38,525",-1.25,0.75,38.78,"67,662","1,005","21,040",
,487,-12,20,-,"1,161.00",11.00,65,"1,171.40","1,178.00",65,"22,900.00","10,23,880",0.75,0.80,"14,17,195",-1.25,0.80,37.60,"1,86,064","-12,390","45,115",
,281,-6,10,-,"1,066.55",-51.80,65,"1,120.85","1,127.85",65,"22,950.00","6,80,550",0.75,0.80,"4,63,515",-1.40,0.80,35.88,"79,064","5,973","23,234",
,"9,906","-1,070","2,719",-,"1,074.85",-7.10,130,"1,074.35","1,074.90",65,"23,000.00","23,85,500",0.80,0.85,"22,84,945",-1.45,0.85,34.67,"7,57,163","27,117","2,17,987",
,375,-4,27,-,"1,002.85",-11.65,65,"1,022.05","1,027.70",130,"23,050.00","9,40,030",0.85,0.90,"2,83,400",-1.60,0.85,33.66,"84,264","5,327","26,136",
,924,-598,947,-,963.95,8.50,65,973.25,976.70,65,"23,100.00","26,08,775",0.85,0.90,"13,19,890",-1.80,0.85,32.17,"2,72,728","-23,374","53,471",
,476,-5,31,36.43,930.00,15.35,65,923.75,930.25,65,"23,150.00","8,67,035",0.90,0.95,"10,19,460",-1.85,0.90,30.88,"1,50,350","6,683","47,334",
,"2,670",-217,966,-,865.10,1.90,65,873.60,877.30,65,"23,200.00","20,34,565",0.95,1.00,"14,89,020",-2.00,0.95,29.38,"3,97,718","25,814","1,11,742",
,477,-19,133,-,814.10,6.75,195,823.60,827.40,65,"23,250.00","16,75,375",0.95,1.00,"5,79,215",-2.10,1.00,28.04,"1,90,583","3,425","39,168",
,"4,678",-272,"1,084",-,768.40,9.15,65,774.10,776.40,65,"23,300.00","24,63,695",1.00,1.05,"18,81,295",-2.20,1.00,26.52,"5,31,311","43,462","1,28,769",
,"1,899",-34,346,-,716.05,7.30,130,723.60,726.05,65,"23,350.00","9,29,955",1.10,1.15,"5,99,950",-2.40,1.10,25.30,"2,66,406","22,255","66,315",
,"12,643",-677,"1,891",-,665.70,2.15,130,674.10,677.10,260,"23,400.00","13,41,925",1.15,1.20,"17,65,270",-2.75,1.20,23.75,"6,53,651","40,464","1,48,221",
,"3,247",-86,764,-,626.15,14.95,195,623.05,625.55,130,"23,450.00","6,71,710",1.20,1.25,"13,52,195",-3.20,1.20,22.33,"4,78,986","17,298","69,757",
,"30,526","-1,742","14,490",-,574.05,9.60,325,574.40,576.00,65,"23,500.00","19,46,555",1.25,1.30,"13,63,050",-3.55,1.25,21.11,"10,87,095","91,308","2,76,912",
,"2,862",-278,"2,220",-,524.90,9.60,130,523.60,525.70,65,"23,550.00","10,43,510",1.35,1.40,"10,94,535",-3.90,1.40,19.61,"4,81,667","46,966","96,116",
,"17,580","-2,553","14,002",-,474.00,15.70,130,473.85,474.80,65,"23,600.00","15,12,095",1.40,1.45,"13,93,990",-4.80,1.45,18.08,"7,57,111","46,118","1,62,168",
,"7,695",-474,"7,054",-,424.55,11.20,130,424.20,425.65,260,"23,650.00","11,79,100",1.50,1.55,"7,19,355",-5.85,1.55,16.43,"5,23,843","41,659","90,107",
,"25,572","-8,009","58,003",-,375.75,13.40,195,374.50,375.65,65,"23,700.00","14,04,195",1.65,1.70,"11,86,835",-7.50,1.65,15.15,"12,09,233","56,451","1,82,919",
,"7,657","-1,103","30,226",-,325.35,6.80,195,324.55,325.45,130,"23,750.00","11,13,840",1.95,2.00,"2,75,015",-9.75,2.00,13.87,"9,59,167","75,754","1,30,867",
,"33,171","-5,169","2,13,240",-,276.00,6.70,325,275.40,276.00,65,"23,800.00","2,85,415",2.35,2.40,"15,37,055",-13.20,2.40,12.67,"18,62,422","98,015","2,21,072",
,"10,910","1,284","1,96,714",-,226.60,2.50,65,226.50,226.60,195,"23,850.00","67,340",3.30,3.35,"57,005",-18.20,3.30,11.63,"17,85,397","1,04,385","1,66,294",
,"57,038","15,296","9,73,271",-,179.55,-4.90,390,179.10,179.55,260,"23,900.00","50,505",5.55,5.60,"65,000",-24.65,5.55,11.07,"35,46,960","2,37,500","3,71,287",
,"52,083","25,412","14,30,717",-,133.20,-13.50,845,132.80,133.15,130,"23,950.00","24,115",9.60,9.65,"32,305",-32.45,9.60,10.48,"36,54,343","2,72,895","3,83,130",
,"2,50,137","98,175","50,50,489",7.22,92.25,-23.05,325,92.30,92.50,"4,355","24,000.00","6,240",18.20,18.25,195,-40.75,18.20,10.31,"66,14,529","4,56,783","6,56,456",
,"2,12,933","1,62,326","50,94,233",7.65,56.65,-30.45,"1,885",56.65,56.85,"2,535","24,050.00",585,33.40,33.45,975,-47.15,33.50,10.13,"37,36,226","3,28,646","3,71,094",
,"3,60,130","2,87,668","57,41,246",8.07,32.85,-31.95,"2,145",32.75,32.85,"4,810","24,100.00",780,58.70,58.80,"2,080",-47.90,58.75,10.73,"24,90,664","1,62,027","1,97,868",
,"2,16,113","1,74,534","32,49,108",8.38,16.60,-30.40,"9,555",16.60,16.70,"13,520","24,150.00",390,93.80,94.00,520,-44.60,94.00,11.48,"5,94,324","38,524","48,682",
,"3,10,191","1,92,404","37,97,401",8.82,8.35,-24.95,"34,645",8.30,8.35,"47,320","24,200.00",325,135.95,136.30,845,-38.15,136.25,12.92,"5,10,633","25,537","46,822",
,"1,35,465","95,727","18,70,237",9.37,4.05,-19.50,"46,020",4.10,4.15,"54,080","24,250.00",65,180.70,181.05,195,-33.25,181.00,14.47,"92,021","6,367","9,991",
,"1,96,335","73,123","25,22,332",10.10,2.20,-14.15,"8,00,150",2.20,2.25,"1,30,390","24,300.00",65,229.80,230.10,195,-27.85,229.90,16.70,"1,00,128","12,387","25,153",
,"89,463","53,137","15,84,811",10.90,1.30,-10.70,"10,22,320",1.30,1.35,"7,79,350","24,350.00",130,277.95,279.00,65,-27.95,278.55,18.78,"14,954","1,795","3,332",
,"1,65,803","19,986","10,61,107",12.22,1.00,-8.15,"35,49,000",1.00,1.05,"23,07,630","24,400.00",325,328.50,329.50,325,-23.05,329.45,20.84,"19,286","2,448","9,857",
,"45,743","6,685","3,70,128",13.29,0.85,-6.00,"17,03,845",0.80,0.85,"12,89,340","24,450.00",130,377.00,378.70,130,-20.70,378.85,22.45,"2,169",451,"1,299",
,"2,22,774","50,935","9,36,370",14.67,0.75,-4.75,"29,83,305",0.75,0.80,"39,35,360","24,500.00",130,427.20,428.35,910,-20.15,428.35,24.94,"14,783","-1,044","24,474",
,"48,393","19,215","3,42,097",16.01,0.75,-3.50,"13,46,020",0.70,0.75,"5,96,895","24,550.00",65,476.25,478.40,390,-20.65,479.00,26.62,631,190,566,
,"98,766","36,130","4,65,384",17.13,0.65,-2.75,"31,67,255",0.60,0.65,"34,96,545","24,600.00",130,528.55,529.75,65,-10.90,529.35,28.71,"8,440","-1,737","10,699",
,"46,811","19,154","2,32,190",18.55,0.60,-2.30,"23,20,760",0.55,0.60,"13,28,990","24,650.00",65,577.45,580.25,65,-4.00,587.15,31.64,"1,412",534,843,
,"79,870","19,000","3,51,528",19.94,0.55,-1.80,"20,72,460",0.55,0.60,"32,35,570","24,700.00",130,627.80,630.35,65,-5.20,630.35,32.54,"1,537",-429,"1,666",
,"38,966","10,780","1,98,709",21.33,0.60,-1.35,"7,72,785",0.55,0.60,"9,24,495","24,750.00",65,677.45,680.80,130,-20.60,680.95,34.14,74,7,243,
,"82,732","20,297","2,50,044",22.48,0.50,-1.25,"20,28,065",0.50,0.55,"14,59,445","24,800.00",65,730.40,730.55,65,-5.50,730.05,36.51,669,-147,"2,256",
,"20,228","3,130","96,583",23.83,0.50,-1.00,"5,31,765",0.50,0.55,"5,70,440","24,850.00",65,777.10,780.55,65,-17.65,783.30,25.26,148,1,182,
,"40,721","3,673","1,52,667",24.90,0.45,-0.95,"26,07,410",0.45,0.50,"12,90,380","24,900.00",65,827.80,831.15,390,-17.45,828.60,41.40,208,-49,904,
,"23,919","7,239","96,014",25.93,0.45,-0.80,"7,03,430",0.45,0.50,"4,68,260","24,950.00",65,875.35,881.25,65,-14.00,882.65,43.29,26,-2,81,
,"1,78,464","-8,947","4,72,317",27.22,0.45,-0.80,"31,28,840",0.45,0.50,"16,53,080","25,000.00",260,930.00,931.40,65,-17.55,931.25,45.54,"4,400","-1,106","11,964",
,"21,858","5,065","57,898",28.17,0.40,-0.70,"6,01,900",0.40,0.45,"3,35,790","25,050.00",65,974.10,982.30,65,-243.55,986.45,45.68,27,7,39,
,"32,656","-5,803","85,832",29.79,0.45,-0.60,"9,49,000",0.40,0.45,"7,30,145","25,100.00",65,"1,027.20","1,031.95",65,-26.85,"1,036.75",49.10,56,-27,686,
,"15,309","-2,846","33,719",30.69,0.40,-0.60,"3,87,075",0.40,0.45,"3,51,910","25,150.00",65,"1,075.70","1,094.70",65,-55.95,"1,098.70",58.39,4,1,9,
,"43,274","-9,607","93,762",31.94,0.45,-0.50,"12,02,955",0.40,0.45,"22,44,840","25,200.00",65,"1,127.80","1,132.75",65,-6.50,"1,144.80",58.17,73,-33,504,
,"15,038","-1,165","28,688",33.58,0.40,-0.50,"2,70,855",0.40,0.45,"3,09,790","25,250.00",65,"1,171.65","1,184.25",65,-81.10,"1,200.15",63.19,4,1,25,
,"29,576","-7,446","69,256",34.43,0.40,-0.50,"13,61,360",0.35,0.40,"3,48,855","25,300.00",65,"1,228.30","1,233.90",65,-25.25,"1,237.95",57.36,232,-92,364,
,"4,896","-1,857","9,313",35.66,0.40,-0.40,"49,920",0.40,0.45,"97,955","25,350.00",65,"1,270.60","1,293.00",65,-71.35,"1,300.00",67.07,3,-,5,
,"13,564","-3,798","15,337",36.88,0.40,-0.35,"7,67,715",0.35,0.40,"2,51,225","25,400.00",65,"1,327.95","1,333.45",65,-19.65,"1,345.85",42.08,37,-9,120,
,"6,905",15,"5,072",38.10,0.35,-0.45,"1,76,410",0.35,0.40,"7,605","25,450.00",65,"1,331.45","1,401.85",780,-,-,64.45,-,-,7,
,"80,990","-12,677","1,06,614",38.81,0.35,-0.40,"17,06,835",0.35,0.40,"15,09,105","25,500.00","1,495","1,430.00","1,433.40",260,-22.80,"1,430.05",64.64,"1,218",-94,"9,390",
,"4,256",629,"18,009",40.52,0.40,-0.30,"1,26,360",0.35,0.40,910,"25,550.00",65,"1,473.50","1,496.20",65,-70.00,"1,500.00",74.81,5,-1,12,
,"11,274","-2,131","17,522",41.19,0.40,-0.25,"2,03,320",0.35,0.40,"2,10,145","25,600.00",130,"1,521.70","1,534.55",65,-27.50,"1,534.90",69.77,79,-51,104,
,"1,955",-432,"2,576",43.40,0.35,-0.35,"32,240",0.35,0.40,"10,335","25,650.00",65,"1,570.35","1,596.20",65,-58.00,"1,600.00",78.60,2,-,7,
,"5,600","-1,122","8,133",43.55,0.35,-0.25,"1,64,905",0.30,0.35,"1,02,700","25,700.00",780,"1,607.35","1,660.00",130,-25.75,"1,633.75",-,52,-32,70,
,"1,400",-177,"1,372",44.72,0.35,-0.30,"34,905",0.35,0.40,"23,270","25,750.00",65,"1,666.60","1,702.45",780,-,-,119.12,-,-,11,
,"5,597","-2,930","15,546",45.89,0.35,-0.25,"1,43,585",0.35,0.40,"3,59,320","25,800.00",65,"1,716.40","1,733.95",195,-38.45,"1,729.00",64.78,59,-34,92,
,"2,916",289,"4,834",47.05,0.35,-0.35,"87,880",0.35,0.40,"16,380","25,850.00",65,"1,766.50","1,801.55",780,-,-,94.52,-,-,20,
,"3,846",-702,"7,702",47.54,0.35,-0.25,"75,205",0.35,0.40,"96,395","25,900.00",65,"1,819.60","1,835.70",65,21.85,"1,851.00",88.52,11,-4,34,
,"1,498",-140,"2,307",49.97,0.40,-0.15,"30,290",0.40,0.45,"34,450","25,950.00",65,"1,861.20","1,912.35",780,-,-,111.09,-,-,10,
,"42,644","-3,393","39,042",50.51,0.40,-0.20,"7,74,410",0.35,0.40,"7,72,200","26,000.00",65,"1,929.60","1,934.35",195,-21.80,"1,934.30",82.30,"2,610",-68,"11,815",
,"1,357",600,"1,801",51.65,0.35,-0.20,"15,795",0.35,0.40,"4,680","26,050.00",65,"1,954.50","2,012.60",780,-,-,110.28,-,-,11,
,"1,852",204,"3,926",52.79,0.40,-0.20,"62,920",0.35,0.40,"14,625","26,100.00",65,"2,025.95","2,034.50",130,-23.55,"2,026.00",67.88,17,-5,85,
,"1,560",640,"3,286",54.58,0.40,-0.15,"21,125",0.35,0.40,"18,850","26,150.00",780,"2,047.45","2,122.95","1,755",-,-,15.48,-,-,8,
,"4,071","-1,226","10,703",54.31,0.30,-0.25,"1,05,235",0.25,0.30,"12,090","26,200.00",65,"2,113.40","2,135.60",130,3.30,"2,141.10",91.42,165,-5,832,
,449,70,550,56.18,0.35,-0.10,"2,405",0.35,0.45,65,"26,250.00",780,"2,149.80","2,205.85",780,-,-,13.40,-,-,4,
,"1,893",-522,"4,215",57.30,0.35,-0.15,"43,485",0.35,0.40,"30,095","26,300.00",65,"2,216.95","2,236.90",65,45.85,"2,243.70",97.09,89,-66,223,
,816,433,"7,085",59.12,0.35,-0.05,"4,810",0.35,0.40,"10,920","26,350.00",65,"2,267.25","2,298.75",65,-264.35,"2,290.00",95.37,2,-1,13,
,"1,005",-26,"2,298",59.53,0.35,-0.15,"14,105",0.30,0.35,"19,045","26,400.00",130,"2,309.75","2,365.70",65,-36.55,"2,321.00",-,6,-4,117,
,"1,057",302,"1,276",60.64,0.35,-0.10,"13,455",0.30,0.35,"1,885","26,450.00",780,"2,349.80","2,408.75",780,-,-,-,-,-,4,
,"11,847","-1,193","9,888",60.92,0.30,-0.10,"2,41,085",0.25,0.30,"1,23,565","26,500.00",65,"2,431.60","2,435.60",390,-16.05,"2,437.35",102.21,374,-,"3,200",
,527,180,743,62.84,0.30,-0.10,"3,120",0.30,0.40,"1,430","26,550.00",65,"2,431.05","2,551.50","1,690",-,-,-,-,-,4,
,814,-399,"2,297",63.10,0.35,-,"3,380",0.30,0.35,"1,170","26,600.00",65,"2,512.90","2,555.50",780,-104.00,"2,530.00",102.44,26,-2,24,
,740,13,"1,192",64.18,0.30,-0.05,"3,185",0.30,0.35,65,"26,650.00",780,"2,498.25","2,627.65",780,-,-,-,-,-,2,
,"1,183",110,"2,255",65.26,0.30,-0.05,"42,510",0.25,0.30,"16,120","26,700.00",65,"2,620.80","2,649.70",65,-115.45,"2,620.05",-,6,-1,41,
,276,49,375,66.33,0.30,-0.05,"2,600",0.25,0.35,"7,800","26,750.00",780,"2,637.90","2,722.00",780,-,-,-,-,-,2,
,772,-110,"1,099",67.40,0.35,-,"2,535",0.30,0.35,"2,925","26,800.00",65,"2,713.75","2,784.75",65,19.15,"2,735.55",104.67,29,-19,39,
,586,-119,"1,090",67.44,0.30,-0.10,"4,680",0.30,0.35,975,"26,850.00",780,"2,735.00","2,830.60",780,-,-,-,-,-,3,
,703,-78,"1,420",70.45,0.35,-,"5,265",0.30,0.35,780,"26,900.00",780,"2,792.90","2,878.20",780,-,-,50.69,-,-,2,
,683,-55,829,70.59,0.35,-0.10,130,0.35,0.40,"3,705","26,950.00",65,"2,849.90","2,938.80",780,-,-,-,-,-,1,
,"14,450",955,"14,001",70.58,0.25,-0.15,"4,40,375",0.20,0.25,"1,57,040","27,000.00",65,"2,933.90","2,936.15",65,-19.75,"2,936.75",119.30,671,-293,"4,512",
,688,-6,839,71.62,0.30,-0.10,"4,810",0.30,0.40,"2,210","27,050.00",780,"2,935.20","3,051.55",780,-,-,-,-,-,1,
,"1,287",194,"1,960",72.66,0.30,-0.10,"19,045",0.30,0.35,"2,275","27,100.00",65,"3,010.70","3,050.20",65,5.00,"3,080.00",149.97,1,-,43,
,630,49,491,73.69,0.30,-0.10,"3,575",0.30,0.35,390,"27,150.00",780,"3,037.20","3,135.30",780,-,-,-,-,-,1,
,"3,465",2,"4,042",74.72,0.25,-0.10,"2,12,290",0.20,0.25,"38,285","27,200.00",65,"3,121.45","3,149.65",65,-28.20,"3,130.00",107.77,34,-10,75,
,"3,509","-1,340","8,293",75.75,0.25,-0.25,"74,555",0.25,0.30,"16,510","27,250.00",65,"3,150.10","3,208.85",780,-,-,-,-,-,96,
