CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,5,-,1,-,"2,125.00",23.05,65,"2,171.00","2,196.50",65,"21,900.00","44,785",0.40,0.45,"85,215",-0.50,0.45,62.35,"6,582",-612,"4,030",
,4,-,-,-,-,-,780,"2,094.30","2,142.45",65,"21,950.00","36,335",0.45,0.50,"30,680",-0.55,0.45,62.25,"4,326",127,"2,112",
,"5,000",-441,989,-,"2,075.35",22.45,65,"2,074.70","2,078.85",130,"22,000.00","12,80,630",0.40,0.45,"7,04,730",-0.55,0.45,60.26,"87,600","-25,674","47,371",
,14,-,-,34.37,-,-,780,"2,003.80","2,040.80",65,"22,050.00","82,095",0.45,0.50,"63,050",-0.50,0.50,59.46,"6,614",-615,"3,720",
,17,-,-,-,-,-,780,"1,944.75","1,986.45",65,"22,100.00","2,07,350",0.50,0.55,"1,63,540",-0.55,0.55,58.06,"18,923","-5,730","13,750",
,3,-,-,-,-,-,780,"1,895.60","1,940.30",65,"22,150.00","95,745",0.50,0.55,"55,120",-0.55,0.55,56.67,"11,241","-1,794","3,636",
,29,-1,5,-,"1,874.00",77.40,65,"1,828.20","1,903.50",130,"22,200.00","1,15,635",0.55,0.60,"1,50,280",-0.60,0.60,55.28,"43,634","-14,450","15,077",
,6,-,-,-,-,-,780,"1,792.90","1,837.30",65,"22,250.00","1,25,840",0.55,0.60,"27,300",-0.70,0.55,54.39,"8,713","-1,532","5,753",
,32,-2,3,-,"1,765.00",10.55,65,"1,735.30","1,795.00",780,"22,300.00","1,65,165",0.55,0.60,"2,33,415",-0.70,0.55,52.98,"18,024","-6,393","10,093",
,8,-,-,-,-,-,65,"1,706.80","1,735.85",65,"22,350.00","89,375",0.55,0.60,"79,495",-0.75,0.55,51.58,"11,675",-664,"4,324",
,216,-1,6,-,"1,656.00",2.70,65,"1,673.20","1,689.85",65,"22,400.00","2,81,840",0.55,0.60,"1,89,020",-0.80,0.55,50.18,"40,726","-3,388","12,012",
,8,-,3,-,"1,570.50",-126.55,65,"1,568.85","1,657.00",780,"22,450.00","79,885",0.60,0.65,"20,150",-0.85,0.60,49.20,"9,796",-815,"3,804",
,"3,439",-96,279,-,"1,566.60",1.70,65,"1,575.30","1,581.35",195,"22,500.00","13,23,855",0.60,0.65,"10,13,675",-0.80,0.65,48.18,"2,45,948","-44,288","82,046",
,22,-,1,-,"1,500.45",48.45,130,"1,512.25","1,557.10",780,"22,550.00","2,10,210",0.55,0.60,"1,35,525",-0.95,0.60,46.37,"44,445","2,302","9,954",
,101,-1,2,-,"1,469.50",7.55,65,"1,471.90","1,488.85",65,"22,600.00","5,88,380",0.55,0.60,"3,57,760",-1.05,0.60,44.95,"70,245","2,315","20,576",
,24,-,-,-,-,-,65,"1,421.95","1,431.55",65,"22,650.00","1,83,430",0.65,0.70,"1,00,815",-1.05,0.65,43.54,"33,577","-1,059","8,836",
,236,-23,118,-,"1,370.00",19.95,65,"1,373.15","1,380.25",65,"22,700.00","4,59,680",0.70,0.75,"4,78,855",-1.00,0.75,42.47,"1,23,487","-14,760","23,022",
,34,-,1,-,"1,240.00",-63.05,65,"1,320.80","1,328.15",65,"22,750.00","2,66,695",0.70,0.75,"1,92,790",-1.15,0.70,41.68,"45,859","2,803","13,035",
,590,-39,118,-,"1,269.40",11.35,65,"1,273.95","1,281.25",65,"22,800.00","8,41,490",0.70,0.75,"15,04,620",-1.20,0.70,40.23,"1,45,212","-11,570","36,638",
,84,-,-,50.57,-,-,65,"1,222.20","1,232.15",65,"22,850.00","4,91,400",0.75,0.80,"5,45,870",-1.25,0.75,38.78,"67,690","1,005","21,040",
,487,-12,20,-,"1,161.00",11.00,65,"1,172.80","1,178.90",130,"22,900.00","10,44,875",0.75,0.80,"14,16,155",-1.25,0.80,37.60,"1,86,315","-12,352","45,153",
,281,-6,10,-,"1,066.55",-51.80,65,"1,121.95","1,128.60",65,"22,950.00","6,73,790",0.75,0.80,"4,25,555",-1.45,0.75,35.88,"79,358","5,973","23,234",
,"9,906","-1,070","2,721",-,"1,077.70",-4.25,65,"1,075.10","1,078.35",65,"23,000.00","23,58,330",0.80,0.85,"23,13,220",-1.45,0.85,34.67,"7,59,118","27,215","2,18,085",
,375,-4,27,-,"1,002.85",-11.65,65,"1,022.35","1,028.00",130,"23,050.00","9,28,915",0.85,0.90,"3,80,380",-1.60,0.85,33.66,"84,515","5,251","26,060",
,924,-598,947,-,963.95,8.50,130,973.00,978.40,65,"23,100.00","25,86,935",0.85,0.90,"10,77,895",-1.80,0.85,32.17,"2,73,669","-23,401","53,444",
,476,-5,31,36.43,930.00,15.35,65,923.65,928.90,130,"23,150.00","8,58,585",0.90,0.95,"10,17,380",-1.85,0.90,30.88,"1,50,394","6,681","47,332",
,"2,669",-218,971,-,875.10,11.90,65,875.10,877.70,130,"23,200.00","20,60,565",0.95,1.00,"14,76,085",-2.00,0.95,29.38,"3,98,739","25,824","1,11,752",
,477,-19,133,-,814.10,6.75,130,823.40,827.90,195,"23,250.00","9,27,225",1.00,1.05,"9,97,945",-2.05,1.05,28.04,"1,91,333","2,893","38,636",
,"4,678",-272,"1,084",-,768.40,9.15,65,774.25,777.05,65,"23,300.00","15,46,415",1.05,1.10,"17,02,415",-2.15,1.05,26.52,"5,32,507","43,463","1,28,770",
,"1,899",-34,346,-,716.05,7.30,130,724.00,727.80,195,"23,350.00","8,98,755",1.10,1.15,"6,02,160",-2.40,1.10,25.30,"2,67,724","21,841","65,901",
,"12,643",-677,"1,891",-,665.70,2.15,260,674.10,676.90,65,"23,400.00","14,85,315",1.15,1.20,"17,58,315",-2.80,1.15,23.75,"6,54,709","40,173","1,47,930",
,"3,247",-86,764,-,626.15,14.95,130,623.40,626.65,195,"23,450.00","10,07,630",1.20,1.25,"13,48,815",-3.20,1.20,22.33,"4,79,617","17,402","69,861",
,"30,506","-1,762","14,515",-,576.15,11.70,260,574.25,576.05,65,"23,500.00","19,35,895",1.25,1.30,"17,89,970",-3.50,1.30,21.11,"10,90,787","90,365","2,75,969",
,"2,861",-279,"2,226",-,524.85,9.55,325,523.45,526.25,65,"23,550.00","11,36,525",1.35,1.40,"4,00,725",-3.95,1.35,19.61,"4,83,852","47,723","96,873",
,"17,584","-2,549","14,076",-,475.30,17.00,390,474.00,475.70,390,"23,600.00","13,95,550",1.40,1.45,"15,23,990",-4.80,1.45,18.08,"7,65,218","45,690","1,61,740",
,"7,697",-472,"7,091",-,425.00,11.65,130,424.35,426.00,130,"23,650.00","8,09,835",1.55,1.60,"3,77,975",-5.85,1.55,16.43,"5,38,118","44,031","92,479",
,"25,550","-8,031","58,131",-,375.00,12.65,195,375.00,376.00,325,"23,700.00","13,18,785",1.65,1.70,"10,39,675",-7.50,1.65,15.15,"12,12,214","56,914","1,83,382",
,"7,621","-1,139","30,453",-,324.75,6.20,65,325.00,325.45,390,"23,750.00","14,53,400",1.90,1.95,"1,32,600",-9.85,1.90,13.87,"9,63,490","74,827","1,29,940",
,"33,304","-5,036","2,14,532",-,276.15,6.85,585,276.00,276.40,325,"23,800.00","16,64,260",2.30,2.35,"2,02,540",-13.25,2.35,12.67,"18,76,661","97,975","2,21,032",
,"10,970","1,344","1,97,849",-,226.20,2.10,650,226.35,226.90,130,"23,850.00","54,600",3.30,3.35,"95,940",-18.20,3.30,11.63,"17,97,293","1,03,531","1,65,440",
,"56,821","15,079","9,78,735",-,179.10,-5.35,260,178.70,179.10,390,"23,900.00","1,10,565",5.55,5.60,"4,290",-24.60,5.60,11.07,"35,73,966","2,33,692","3,67,479",
,"52,549","25,878","14,39,149",-,133.85,-12.85,130,133.40,133.65,195,"23,950.00","68,185",9.35,9.40,130,-32.65,9.40,10.48,"36,91,519","2,71,252","3,81,487",
,"2,51,352","99,390","50,80,903",7.22,91.90,-23.40,780,91.65,91.90,"1,105","24,000.00","9,685",17.95,18.00,"30,745",-40.95,18.00,10.31,"66,87,381","4,47,200","6,46,873",
,"2,18,570","1,67,963","51,38,618",7.65,56.25,-30.85,975,56.30,56.45,"1,105","24,050.00","6,240",32.80,32.90,195,-47.75,32.90,10.13,"37,94,271","3,28,411","3,70,859",
,"3,66,721","2,94,259","58,09,565",8.07,31.95,-32.85,"5,070",31.85,31.95,260,"24,100.00",195,58.90,58.95,65,-47.75,58.90,10.73,"25,25,114","1,63,399","1,99,240",
,"2,18,905","1,77,326","32,83,899",8.38,16.35,-30.65,"12,480",16.25,16.35,"12,805","24,150.00",65,93.70,93.85,130,-44.80,93.80,11.48,"6,04,272","39,944","50,102",
,"3,13,261","1,95,474","38,36,271",8.82,8.15,-25.15,"50,895",8.10,8.15,"31,655","24,200.00",65,135.80,136.05,260,-38.15,136.25,12.92,"5,17,265","25,832","47,117",
,"1,37,811","98,073","18,84,693",9.37,4.00,-19.55,"1,03,155",3.95,4.00,780,"24,250.00",195,181.80,182.20,455,-33.25,181.00,14.47,"94,498","7,758","11,382",
,"1,96,139","72,927","25,30,084",10.10,2.20,-14.15,"3,92,470",2.15,2.20,"3,18,565","24,300.00",260,229.10,229.80,195,-28.00,229.75,16.70,"1,01,573","12,830","25,596",
,"89,532","53,206","15,87,261",10.90,1.30,-10.70,"13,66,560",1.25,1.30,"6,40,835","24,350.00",130,278.40,279.15,65,-27.85,278.65,18.78,"15,092","1,795","3,332",
,"1,65,973","20,156","10,64,935",12.22,1.00,-8.15,"32,48,115",1.00,1.05,"24,16,700","24,400.00",390,328.40,329.30,195,-23.00,329.50,20.84,"19,361","2,446","9,855",
,"45,885","6,827","3,70,742",13.29,0.85,-6.00,"15,72,155",0.80,0.85,"12,93,370","24,450.00",130,376.95,378.50,325,-25.35,374.20,22.45,"2,190",458,"1,306",
,"2,23,119","51,280","9,38,179",14.67,0.75,-4.75,"31,32,805",0.75,0.80,"38,81,865","24,500.00",130,426.75,428.60,195,-20.65,427.85,24.94,"15,014","-1,227","24,291",
,"48,359","19,181","3,42,373",16.01,0.70,-3.55,"13,44,200",0.70,0.75,"6,00,730","24,550.00",520,475.85,477.95,130,-24.15,475.50,26.62,634,190,566,
,"1,01,703","39,067","4,75,216",17.13,0.65,-2.75,"37,60,250",0.60,0.65,"20,71,355","24,600.00",195,527.90,529.50,65,-15.75,524.50,28.71,"8,459","-1,734","10,702",
,"47,064","19,407","2,42,725",18.55,0.65,-2.25,"10,44,420",0.60,0.65,"20,53,805","24,650.00",130,577.25,580.50,65,-14.10,577.05,31.64,"1,414",534,843,
,"79,854","18,984","3,52,125",19.94,0.60,-1.75,"21,45,520",0.55,0.60,"32,06,710","24,700.00",195,627.30,630.45,65,-7.30,628.25,32.54,"1,569",-429,"1,666",
,"39,227","11,041","1,99,306",21.33,0.60,-1.35,"7,97,680",0.55,0.60,"4,44,145","24,750.00",65,675.55,680.25,65,-28.00,673.55,34.14,79,10,246,
,"83,688","21,253","2,55,122",22.48,0.55,-1.20,"33,56,080",0.50,0.55,"5,80,710","24,800.00",195,726.70,729.85,65,-9.85,725.70,36.51,706,-147,"2,256",
,"20,360","3,262","98,615",23.83,0.55,-0.95,"11,66,555",0.50,0.55,"2,71,700","24,850.00",65,775.30,781.15,65,-17.65,783.30,25.26,148,1,182,
,"40,721","3,673","1,59,646",24.90,0.55,-0.85,"10,54,625",0.50,0.55,"24,36,785","24,900.00",65,827.00,830.95,325,-15.85,830.20,41.40,221,-49,904,
,"23,919","7,239","96,997",25.93,0.50,-0.75,"4,74,370",0.50,0.55,"9,02,980","24,950.00",195,874.00,881.35,130,-14.00,882.65,43.29,26,-2,81,
,"1,78,908","-8,503","4,75,070",27.22,0.50,-0.75,"21,65,410",0.50,0.55,"32,74,570","25,000.00",130,927.45,931.35,130,-22.10,926.70,45.54,"4,430","-1,106","11,964",
,"21,735","4,942","58,477",28.17,0.45,-0.65,"4,86,655",0.45,0.50,"2,96,725","25,050.00",65,972.35,982.00,260,-243.55,986.45,45.68,27,7,39,
,"32,753","-5,706","87,424",29.79,0.45,-0.60,"10,05,615",0.45,0.50,"16,16,550","25,100.00",65,"1,024.90","1,033.30",130,-26.85,"1,036.75",49.10,56,-27,686,
,"15,227","-2,928","33,770",30.69,0.45,-0.55,"3,88,700",0.40,0.45,"3,49,375","25,150.00",65,"1,071.80","1,089.85",65,-55.95,"1,098.70",58.39,4,1,9,
,"43,268","-9,613","94,025",31.94,0.45,-0.50,"12,63,275",0.40,0.45,"22,43,345","25,200.00",845,"1,125.00","1,143.50",65,-6.50,"1,144.80",58.17,73,-33,504,
,"15,032","-1,171","28,710",33.58,0.40,-0.50,"2,78,590",0.40,0.45,"3,01,990","25,250.00",65,"1,171.65","1,185.70",65,-81.10,"1,200.15",63.19,4,1,25,
,"29,573","-7,449","69,290",34.43,0.40,-0.50,"13,78,845",0.35,0.40,"3,45,085","25,300.00",65,"1,226.35","1,232.65",65,-33.50,"1,229.70",57.36,233,-92,364,
,"4,896","-1,857","9,313",35.66,0.40,-0.40,"52,780",0.40,0.45,"92,170","25,350.00",65,"1,270.60","1,288.25",65,-71.35,"1,300.00",67.07,3,-,5,
,"13,564","-3,798","15,337",36.88,0.40,-0.35,"7,70,900",0.35,0.40,"2,65,265","25,400.00",65,"1,326.10","1,333.55",65,-19.65,"1,345.85",42.08,37,-9,120,
,"6,905",15,"5,072",38.10,0.35,-0.45,"1,78,880",0.35,0.40,"10,075","25,450.00",65,"1,331.45","1,399.55",780,-,-,64.45,-,-,7,
,"80,990","-12,677","1,06,724",38.81,0.35,-0.40,"17,07,290",0.35,0.40,"15,01,760","25,500.00",390,"1,427.85","1,433.05",65,-20.70,"1,432.15",64.64,"1,268",-97,"9,387",
,"4,256",629,"18,009",40.52,0.40,-0.30,"1,28,115",0.35,0.40,"6,565","25,550.00",65,"1,473.65","1,492.60",65,-70.00,"1,500.00",74.81,5,-1,12,
,"11,273","-2,132","17,556",41.19,0.35,-0.30,"2,05,595",0.35,0.40,"2,08,715","25,600.00",65,"1,522.95","1,530.40",65,-27.50,"1,534.90",69.77,79,-51,104,
,"1,955",-432,"2,576",43.40,0.35,-0.35,"31,395",0.35,0.40,"10,335","25,650.00",65,"1,570.35","1,592.50",65,-58.00,"1,600.00",78.60,2,-,7,
,"5,600","-1,122","8,133",43.55,0.35,-0.25,"1,66,140",0.30,0.35,"1,02,700","25,700.00",65,"1,608.35","1,634.10",65,-25.75,"1,633.75",-,52,-32,70,
,"1,400",-177,"1,372",44.72,0.35,-0.30,"41,015",0.35,0.40,"8,840","25,750.00",65,"1,666.60","1,698.60",780,-,-,119.12,-,-,11,
,"5,597","-2,930","15,546",45.89,0.35,-0.25,"1,46,250",0.35,0.40,"3,55,875","25,800.00",65,"1,716.40","1,732.60",65,-38.45,"1,729.00",64.78,59,-34,92,
,"2,915",288,"4,845",47.05,0.45,-0.25,"78,585",0.40,0.45,"37,505","25,850.00",65,"1,766.50","1,795.55",65,-,-,94.52,-,-,20,
,"3,847",-701,"7,752",47.54,0.40,-0.20,"72,800",0.35,0.40,"99,255","25,900.00",65,"1,819.60","1,843.20",65,21.85,"1,851.00",88.52,11,-4,34,
,"1,498",-140,"2,549",49.97,0.40,-0.15,"44,785",0.35,0.40,"6,045","25,950.00",65,"1,861.20","1,909.00",780,-,-,111.09,-,-,10,
,"42,795","-3,242","39,300",50.51,0.35,-0.25,"7,70,185",0.35,0.40,"6,79,770","26,000.00",65,"1,927.20","1,933.45",195,-24.70,"1,931.40",82.30,"2,613",-69,"11,814",
,"1,357",600,"1,801",51.65,0.35,-0.20,"15,275",0.35,0.40,"4,680","26,050.00",65,"1,955.00","2,008.10",780,-,-,110.28,-,-,11,
,"1,851",203,"3,935",52.79,0.40,-0.20,"67,210",0.35,0.40,"6,630","26,100.00",65,"2,023.90","2,046.15",65,-23.55,"2,026.00",67.88,17,-5,85,
,"1,560",640,"3,286",54.58,0.40,-0.15,"20,150",0.35,0.40,"2,990","26,150.00",780,"2,048.45","2,129.50",780,-,-,15.48,-,-,8,
,"4,075","-1,222","10,709",54.31,0.30,-0.25,"1,05,170",0.25,0.30,"11,830","26,200.00",65,"2,113.40","2,135.25",65,3.30,"2,141.10",91.42,165,-5,832,
,449,70,550,56.18,0.35,-0.10,"2,145",0.35,0.45,65,"26,250.00",780,"2,149.80","2,205.55",780,-,-,13.40,-,-,4,
,"1,893",-522,"4,215",57.30,0.35,-0.15,"44,330",0.35,0.40,"32,175","26,300.00",65,"2,216.95","2,235.85",65,45.85,"2,243.70",97.09,89,-66,223,
,816,433,"7,085",59.12,0.35,-0.05,"4,810",0.35,0.40,"10,985","26,350.00",65,"2,267.25","2,295.00",65,-264.35,"2,290.00",95.37,2,-1,13,
,"1,005",-26,"2,298",59.53,0.35,-0.15,"13,000",0.30,0.35,"18,070","26,400.00",65,"2,319.15","2,358.40",65,-36.55,"2,321.00",-,6,-4,117,
,"1,057",302,"1,276",60.64,0.35,-0.10,"11,375",0.30,0.35,"1,430","26,450.00",780,"2,349.80","2,408.75",780,-,-,-,-,-,4,
,"11,854","-1,186","9,898",60.92,0.30,-0.10,"2,41,020",0.25,0.30,"1,27,920","26,500.00",65,"2,429.90","2,435.30",65,-21.30,"2,432.10",102.21,383,-,"3,200",
,527,180,743,62.84,0.30,-0.10,"2,860",0.30,0.35,65,"26,550.00",780,"2,431.35","2,550.50",780,-,-,-,-,-,4,
,814,-399,"2,299",63.10,0.30,-0.05,"2,730",0.30,0.35,"1,560","26,600.00",65,"2,512.90","2,534.95",65,-104.00,"2,530.00",102.44,26,-2,24,
,738,11,"1,193",64.18,0.35,-,"6,825",0.30,0.40,"3,705","26,650.00",780,"2,498.35","2,627.45",780,-,-,-,-,-,2,
,"1,183",110,"2,255",65.26,0.30,-0.05,"42,250",0.25,0.30,"16,250","26,700.00",65,"2,621.40","2,646.35",65,-115.45,"2,620.05",-,6,-1,41,
,276,49,375,66.33,0.30,-0.05,"2,470",0.25,0.35,"7,930","26,750.00",65,"2,637.85","2,722.05",65,-,-,-,-,-,2,
,772,-110,"1,099",67.40,0.35,-,"1,885",0.30,0.35,"2,665","26,800.00",65,"2,713.75","2,775.75",65,19.15,"2,735.55",104.67,29,-19,39,
,586,-119,"1,090",67.44,0.30,-0.10,"2,405",0.30,0.35,"1,885","26,850.00",780,"2,735.10","2,830.40",780,-,-,-,-,-,3,
,703,-78,"1,420",70.45,0.35,-,"5,330",0.25,0.35,520,"26,900.00",780,"2,793.00","2,877.80",780,-,-,50.69,-,-,2,
,680,-58,831,70.59,0.40,-0.05,130,0.35,0.40,"2,795","26,950.00",65,"2,849.90","2,938.10",780,-,-,-,-,-,1,
,"14,450",955,"14,020",70.58,0.25,-0.15,"4,39,920",0.20,0.25,"1,52,880","27,000.00",65,"2,930.15","2,936.15",65,-20.55,"2,935.95",119.30,686,-293,"4,512",
,688,-6,839,71.62,0.30,-0.10,"3,055",0.30,0.35,"1,755","27,050.00",780,"2,935.20","3,050.05",780,-,-,-,-,-,1,
,"1,287",194,"2,014",72.66,0.30,-0.10,"16,640",0.30,0.35,"3,965","27,100.00",65,"3,010.70","3,046.60",65,5.00,"3,080.00",149.97,1,-,43,
,630,49,491,73.69,0.30,-0.10,130,0.30,0.35,"1,040","27,150.00",780,"3,037.30","3,135.30",780,-,-,-,-,-,1,
,"3,465",2,"4,043",74.72,0.20,-0.15,"2,10,990",0.20,0.25,"43,225","27,200.00",65,"3,121.45","3,146.30",65,-28.20,"3,130.00",107.77,34,-10,75,
,"3,484","-1,365","8,295",75.75,0.30,-0.20,"74,295",0.25,0.30,"16,510","27,250.00",65,"3,150.10","3,204.75",780,-,-,-,-,-,96,
