CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,3,-,-,-,-,-,780,"1,894.40","1,978.60",780,"22,150.00","68,120",0.50,0.55,"24,765",-0.55,0.55,56.70,"10,612","-1,644","3,786",
,29,-1,5,-,"1,874.00",77.40,65,"1,820.15","1,902.65",65,"22,200.00","2,70,530",0.55,0.60,"1,87,005",-0.60,0.60,55.82,"42,744","-14,744","14,783",
,6,-,-,-,-,-,780,"1,796.25","1,876.65",780,"22,250.00","88,790",0.55,0.60,"36,985",-0.65,0.60,53.91,"8,358","-1,482","5,803",
,32,-2,3,-,"1,765.00",10.55,65,"1,765.15","1,800.60",780,"22,300.00","2,18,270",0.55,0.60,"1,73,420",-0.70,0.55,52.52,"17,007","-6,053","10,433",
,8,-,-,-,-,-,780,"1,699.50","1,765.80",845,"22,350.00","1,08,680",0.50,0.55,"50,050",-0.75,0.55,50.61,"10,830",-663,"4,325",
,216,-1,6,-,"1,656.00",2.70,65,"1,666.20","1,700.05",780,"22,400.00","2,64,550",0.55,0.60,"1,21,030",-0.75,0.60,49.74,"38,967","-3,310","12,090",
,8,-,3,-,"1,570.50",-126.55,65,"1,617.55","1,651.05",780,"22,450.00","75,790",0.60,0.65,"36,465",-0.80,0.65,48.80,"9,642",-798,"3,821",
,"3,451",-84,215,-,"1,582.60",17.70,65,"1,578.65","1,582.55",65,"22,500.00","10,99,345",0.60,0.65,"10,64,765",-0.80,0.65,47.81,"2,35,221","-46,141","80,193",
,22,-,1,-,"1,500.45",48.45,65,"1,525.25","1,555.95",780,"22,550.00","43,420",0.65,0.70,"1,52,425",-0.90,0.65,46.40,"34,922",102,"7,754",
,101,-1,2,-,"1,469.50",7.55,65,"1,474.75","1,499.15",65,"22,600.00","5,97,350",0.65,0.70,"2,95,100",-1.00,0.65,44.98,"52,697","-2,206","16,055",
,24,-,-,-,-,-,65,"1,425.50","1,433.85",65,"22,650.00","1,26,815",0.60,0.65,"1,51,190",-1.05,0.65,43.18,"27,990",-870,"9,025",
,236,-23,116,-,"1,370.00",19.95,65,"1,376.15","1,383.90",65,"22,700.00","2,67,540",0.65,0.70,"4,73,200",-1.10,0.65,42.15,"1,17,026","-14,454","23,328",
,34,-,1,-,"1,240.00",-63.05,65,"1,326.80","1,334.05",65,"22,750.00","2,07,350",0.70,0.75,"55,510",-1.10,0.75,40.73,"41,962","2,425","12,657",
,591,-38,117,-,"1,281.90",23.85,65,"1,275.25","1,282.40",65,"22,800.00","20,40,675",0.65,0.70,"6,61,310",-1.20,0.70,39.31,"1,33,884","-12,337","35,871",
,84,-,-,50.57,-,-,65,"1,227.75","1,238.15",65,"22,850.00","4,46,160",0.75,0.80,"4,34,200",-1.25,0.75,38.22,"64,530",509,"20,544",
,487,-12,20,-,"1,161.00",11.00,65,"1,175.60","1,182.40",65,"22,900.00","18,72,520",0.75,0.80,"12,98,635",-1.30,0.75,36.78,"1,75,426","-11,437","46,068",
,281,-6,10,-,"1,066.55",-51.80,65,"1,125.55","1,131.75",65,"22,950.00","6,64,040",0.75,0.80,"4,47,720",-1.45,0.75,35.64,"75,434","5,694","22,955",
,"9,937","-1,039","2,581",-,"1,078.40",-3.55,65,"1,078.60","1,081.25",65,"23,000.00","23,56,575",0.75,0.80,"16,50,740",-1.50,0.80,34.19,"7,16,825","16,608","2,07,478",
,375,-4,27,-,"1,002.85",-11.65,65,"1,027.55","1,033.60",65,"23,050.00","10,11,205",0.85,0.90,"4,91,140",-1.55,0.90,33.47,"79,376","5,114","25,923",
,968,-554,883,-,987.00,31.55,65,977.00,981.75,65,"23,100.00","23,23,295",0.85,0.90,"6,17,500",-1.75,0.90,31.77,"2,57,858","-22,914","53,931",
,476,-5,30,-,930.00,15.35,65,927.55,933.90,65,"23,150.00","8,79,840",0.90,0.95,"9,07,985",-1.85,0.90,30.29,"1,42,510","5,626","46,277",
,"2,668",-219,955,-,881.00,17.80,65,877.70,881.60,130,"23,200.00","44,69,985",0.90,0.95,"17,18,990",-2.00,0.95,29.22,"3,67,956","25,440","1,11,368",
,471,-25,121,-,805.00,-2.35,130,827.60,832.00,65,"23,250.00","9,72,985",1.00,1.05,"5,38,005",-2.05,1.05,27.90,"1,80,546","2,254","37,997",
,"4,667",-283,995,-,780.45,21.20,260,778.60,782.25,195,"23,300.00","28,95,945",1.00,1.05,"16,38,520",-2.20,1.00,26.21,"5,02,921","43,073","1,28,380",
,"1,902",-31,323,-,735.00,26.25,585,725.40,732.10,130,"23,350.00","7,73,370",1.15,1.20,"10,65,740",-2.35,1.15,25.03,"2,38,045","17,299","61,359",
,"12,691",-629,"1,736",-,680.80,17.25,130,678.00,680.75,130,"23,400.00","7,00,245",1.15,1.20,"15,06,960",-2.75,1.20,23.65,"6,11,125","37,746","1,45,503",
,"3,234",-99,734,-,634.80,23.60,260,626.85,630.05,130,"23,450.00","11,56,350",1.20,1.25,"10,97,460",-3.15,1.25,22.23,"4,58,872","20,859","73,318",
,"30,665","-1,603","13,850",-,580.60,16.15,65,579.10,581.00,325,"23,500.00","21,92,190",1.25,1.30,"17,75,020",-3.50,1.30,20.79,"10,27,472","81,703","2,67,307",
,"2,865",-275,"2,168",-,530.00,14.70,260,528.60,531.40,130,"23,550.00","11,56,415",1.30,1.35,"7,98,525",-4.00,1.30,19.54,"4,59,047","40,599","89,749",
,"17,747","-2,386","13,422",-,480.20,21.90,910,477.40,480.00,65,"23,600.00","14,01,595",1.40,1.45,"15,88,535",-4.85,1.40,17.92,"7,13,437","45,556","1,61,606",
,"7,669",-500,"6,724",-,430.70,17.35,195,429.10,430.55,65,"23,650.00","13,15,795",1.50,1.55,"10,56,445",-5.85,1.55,16.47,"4,90,703","38,750","87,198",
,"27,384","-6,197","55,802",-,380.50,18.15,390,379.45,380.70,130,"23,700.00","15,17,945",1.70,1.75,"14,77,710",-7.45,1.70,15.11,"11,57,059","52,134","1,78,602",
,"7,642","-1,118","28,788",-,329.50,10.95,130,329.50,330.50,65,"23,750.00","10,30,705",2.05,2.10,"2,27,175",-9.70,2.05,13.91,"9,03,166","66,850","1,21,963",
,"34,654","-3,686","2,00,237",-,281.40,12.10,195,280.55,281.25,260,"23,800.00","5,64,980",2.60,2.65,"10,25,960",-12.95,2.65,12.80,"17,49,773","98,006","2,21,063",
,"11,175","1,549","1,87,753",-,231.60,7.50,325,231.50,232.10,130,"23,850.00","1,32,470",3.70,3.75,"28,275",-17.75,3.75,11.90,"16,69,357","1,07,721","1,69,630",
,"55,645","13,903","9,16,386",-,184.55,0.10,130,183.90,184.40,"1,495","23,900.00","81,510",6.25,6.30,"45,305",-23.95,6.25,11.41,"33,09,685","2,34,145","3,67,932",
,"50,227","23,556","13,61,466",-,137.75,-8.95,130,137.85,138.15,975,"23,950.00","1,560",10.55,10.60,"36,075",-31.50,10.55,10.90,"33,70,466","2,62,024","3,72,259",
,"2,55,727","1,03,765","47,68,376",7.31,96.85,-18.45,"1,365",96.80,97.10,975,"24,000.00",195,19.50,19.55,"8,645",-39.40,19.55,10.77,"60,32,579","4,28,432","6,28,105",
,"2,25,784","1,75,177","46,59,176",7.76,62.25,-24.85,"1,170",62.00,62.15,325,"24,050.00","4,680",33.90,34.05,"2,405",-46.65,34.00,10.68,"32,07,817","3,01,567","3,44,015",
,"3,29,173","2,56,711","50,67,382",8.44,36.35,-28.45,585,36.40,36.50,"3,640","24,100.00","1,885",58.70,58.85,715,-47.80,58.85,11.34,"20,95,733","1,52,404","1,88,245",
,"1,93,628","1,52,049","28,64,752",8.76,19.40,-27.60,"18,460",19.30,19.40,"8,255","24,150.00",585,92.05,92.30,195,-46.55,92.05,12.24,"5,03,206","35,699","45,857",
,"2,90,230","1,72,443","33,85,403",9.25,9.95,-23.35,"39,910",9.85,9.90,"29,705","24,200.00",325,132.55,132.85,195,-41.50,132.90,13.67,"4,51,290","26,778","48,063",
,"1,30,001","90,263","16,67,008",9.68,4.90,-18.65,"30,030",4.90,4.95,"89,570","24,250.00",65,177.95,178.25,65,-36.65,177.60,15.44,"80,349","6,592","10,216",
,"1,98,746","75,534","23,44,002",10.36,2.60,-13.75,"80,665",2.60,2.65,"2,39,070","24,300.00",65,226.00,226.65,260,-31.60,226.15,17.39,"90,092","12,877","25,643",
,"85,476","49,150","14,63,284",11.06,1.50,-10.50,"16,43,590",1.50,1.55,"14,56,715","24,350.00",130,275.05,275.85,130,-31.15,275.35,19.78,"12,905","1,757","3,294",
,"1,62,220","16,403","10,23,999",12.19,1.15,-8.00,"23,09,320",1.10,1.15,"22,20,270","24,400.00",455,324.00,324.90,390,-27.50,325.00,21.93,"17,330","2,808","10,217",
,"46,136","7,078","3,55,203",13.36,0.85,-6.00,"22,92,615",0.85,0.90,"11,63,240","24,450.00",390,372.45,373.75,455,-30.70,368.85,23.06,"1,772",329,"1,177",
,"2,18,849","47,010","9,00,502",14.64,0.80,-4.70,"44,39,565",0.75,0.80,"40,14,985","24,500.00",65,423.15,424.70,65,-23.90,424.60,25.82,"12,516",-125,"25,393",
,"48,856","19,678","3,34,638",15.83,0.70,-3.55,"16,98,125",0.70,0.75,"8,31,675","24,550.00",65,472.05,473.45,325,-30.60,469.05,27.56,540,156,532,
,"98,433","35,797","4,51,100",17.10,0.65,-2.75,"38,75,365",0.60,0.65,"34,39,735","24,600.00",65,523.65,525.40,65,-16.65,523.60,30.19,"7,725","1,400","13,836",
,"45,671","18,014","2,21,528",18.51,0.65,-2.25,"7,44,770",0.60,0.65,"19,62,610","24,650.00",65,572.95,575.30,65,-22.10,569.05,32.31,"1,311",538,847,
,"77,189","16,319","3,21,928",19.71,0.55,-1.80,"21,58,000",0.55,0.60,"28,89,510","24,700.00",130,622.45,625.40,65,-12.15,623.40,33.20,"1,228",-298,"1,797",
,"39,529","11,343","1,93,337",21.08,0.55,-1.40,"10,51,310",0.55,0.60,"12,22,065","24,750.00",195,672.65,677.50,130,-34.80,666.75,33.47,47,-3,233,
,"81,285","18,850","2,38,044",21.95,0.55,-1.20,"21,76,525",0.50,0.55,"18,90,005","24,800.00",65,723.70,726.65,130,-15.05,720.50,35.46,393,-102,"2,301",
,"20,754","3,656","87,284",23.55,0.45,-1.05,"14,71,080",0.45,0.50,"5,28,775","24,850.00",65,771.60,776.60,65,-15.95,785.00,39.09,145,-1,180,
,"37,494",446,"1,30,990",24.59,0.50,-0.90,"23,96,680",0.45,0.50,"12,03,605","24,900.00",65,823.65,827.30,65,-25.60,820.45,41.16,123,-13,940,
,"24,095","7,415","94,391",25.90,0.50,-0.75,"5,19,870",0.45,0.50,"5,34,495","24,950.00",195,869.00,876.65,65,-16.05,880.60,49.59,17,-4,79,
,"1,74,241","-13,170","4,48,048",27.19,0.50,-0.75,"25,62,495",0.45,0.50,"24,21,120","25,000.00",130,922.75,925.00,65,-25.55,923.25,43.37,"3,409","-1,060","12,010",
,"21,378","4,585","56,546",28.14,0.40,-0.70,"5,91,435",0.40,0.45,"5,62,640","25,050.00",780,949.50,988.60,65,-241.60,988.40,49.02,23,6,38,
,"32,656","-5,803","84,639",29.40,0.40,-0.65,"9,71,750",0.40,0.45,"11,46,340","25,100.00",65,"1,020.80","1,027.85",65,-35.65,"1,027.95",47.55,43,-18,695,
,"15,477","-2,678","32,823",31.03,0.40,-0.60,"3,86,945",0.40,0.45,"3,62,115","25,150.00",780,"1,048.90","1,082.25",65,-55.95,"1,098.70",58.93,4,1,9,
,"43,794","-9,087","88,189",31.91,0.40,-0.55,"12,45,010",0.40,0.45,"22,40,485","25,200.00",65,"1,118.60","1,128.80",65,-21.30,"1,130.00",55.41,70,-33,504,
,"15,106","-1,097","28,106",33.16,0.40,-0.50,"2,70,270",0.40,0.45,"1,19,210","25,250.00",780,"1,147.40","1,192.30",130,-81.10,"1,200.15",63.74,4,1,25,
,"29,991","-7,031","65,952",34.40,0.40,-0.50,"7,01,220",0.40,0.45,"5,66,995","25,300.00",65,"1,222.75","1,229.95",65,-26.70,"1,236.50",57.05,231,-91,365,
,"5,012","-1,741","8,803",35.17,0.45,-0.35,"65,065",0.40,0.45,"78,065","25,350.00",780,"1,240.50","1,283.00",65,-71.35,"1,300.00",67.64,3,-,5,
,"13,161","-4,201","14,694",36.38,0.40,-0.35,"7,68,495",0.35,0.40,"2,68,320","25,400.00",65,"1,323.15","1,328.95",65,-41.50,"1,324.00",68.43,35,-9,120,
,"6,649",-241,"4,779",37.58,0.35,-0.45,"1,92,400",0.30,0.35,"33,800","25,450.00",130,"1,295.70","1,403.40",780,-,-,64.45,-,-,7,
,"81,027","-12,640","1,03,243",38.78,0.40,-0.35,"16,95,850",0.35,0.40,"14,32,600","25,500.00",390,"1,425.10","1,429.15",130,-28.85,"1,424.00",65.32,857,-98,"9,386",
,"4,224",597,"17,825",39.98,0.40,-0.30,"1,11,020",0.35,0.40,"74,295","25,550.00",780,"1,450.40","1,483.40",65,-70.00,"1,500.00",75.43,5,-1,12,
,"11,324","-2,081","17,198",41.16,0.35,-0.30,"2,17,880",0.35,0.40,"1,79,790","25,600.00",65,"1,520.20","1,530.80",65,-41.40,"1,521.00",59.98,62,-44,111,
,"1,956",-431,"2,544",41.75,0.40,-0.30,"18,525",0.35,0.45,"17,420","25,650.00",780,"1,526.40","1,584.65",65,-58.00,"1,600.00",79.24,2,-,7,
,"5,680","-1,042","7,966",42.91,0.35,-0.25,"1,57,235",0.30,0.35,"1,09,785","25,700.00",65,"1,622.00","1,626.30",65,-38.25,"1,621.25",69.42,50,-30,72,
,"1,405",-172,"1,368",44.69,0.35,-0.30,"42,575",0.35,0.40,"11,960","25,750.00",65,"1,663.00","1,703.80",780,-,-,119.12,-,-,11,
,"5,597","-2,930","15,537",45.86,0.35,-0.25,"1,49,630",0.35,0.40,"3,54,120","25,800.00",780,"1,695.55","1,730.10",65,-22.45,"1,745.00",81.47,53,-23,103,
,"2,950",323,"4,646",47.61,0.40,-0.30,"81,640",0.35,0.40,"43,225","25,850.00",65,"1,762.25","1,802.50",780,-,-,94.52,-,-,20,
,"3,874",-674,"7,188",48.18,0.35,-0.25,"2,63,380",0.30,0.35,"55,640","25,900.00",780,"1,787.80","1,839.10",65,21.85,"1,851.00",89.20,11,-4,34,
,"1,515",-123,"2,084",49.94,0.40,-0.15,"41,795",0.35,0.40,"5,070","25,950.00",65,"1,847.35","1,902.80",780,-,-,111.09,-,-,10,
,"42,707","-3,330","36,564",50.48,0.40,-0.20,"6,18,215",0.35,0.40,"6,65,080","26,000.00",65,"1,924.10","1,930.60",130,-37.00,"1,919.10",84.60,"2,499",-69,"11,814",
,"1,371",614,"1,750",51.62,0.40,-0.15,"16,315",0.35,0.40,"6,240","26,050.00",780,"1,945.45","2,002.60",780,-,-,110.28,-,-,11,
,"1,912",264,"3,866",52.04,0.35,-0.25,"66,235",0.35,0.40,"13,390","26,100.00",780,"1,997.00","2,034.85",65,-14.55,"2,035.00",88.01,15,-5,85,
,"1,526",606,"3,193",53.89,0.40,-0.15,"22,685",0.35,0.40,"5,655","26,150.00",780,"2,044.25","2,119.85",780,-,-,15.48,-,-,8,
,"4,018","-1,279","10,203",54.28,0.25,-0.30,"83,200",0.25,0.30,"26,065","26,200.00",65,"2,116.15","2,130.30",65,18.05,"2,155.85",103.33,164,-3,834,
,449,70,550,56.15,0.35,-0.10,"5,265",0.30,0.40,910,"26,250.00",845,"2,148.30","2,205.95",780,-,-,13.40,-,-,4,
,"1,864",-551,"4,195",57.27,0.35,-0.15,"51,220",0.35,0.40,"30,550","26,300.00",65,"2,213.85","2,230.60",130,45.85,"2,243.70",121.72,89,-66,223,
,854,471,"7,046",57.61,0.30,-0.10,"10,985",0.35,0.40,"14,625","26,350.00",780,"2,244.30","2,286.05",65,-264.35,"2,290.00",84.80,2,-1,13,
,"1,005",-26,"2,296",59.50,0.35,-0.15,"15,275",0.30,0.35,"16,705","26,400.00",845,"2,289.75","2,340.45",65,-36.55,"2,321.00",109.64,6,-4,117,
,"1,057",302,"1,245",59.80,0.35,-0.10,"12,025",0.30,0.35,"5,720","26,450.00",65,"2,349.70","2,411.15",845,-,-,-,-,-,4,
,"11,825","-1,215","9,709",60.90,0.30,-0.10,"2,41,670",0.25,0.30,"85,540","26,500.00",65,"2,426.25","2,432.00",195,-30.80,"2,422.60",100.72,260,-,"3,200",
,534,187,718,62.82,0.35,-0.05,"1,950",0.25,0.40,975,"26,550.00",780,"2,326.25","2,600.80",780,-,-,-,-,-,4,
,809,-404,"2,284",63.91,0.35,-,"3,185",0.30,0.35,"2,405","26,600.00",780,"2,480.25","2,554.80",780,-88.55,"2,545.45",109.57,17,-,26,
,770,43,"1,190",65.01,0.30,-0.05,"3,315",0.30,0.35,65,"26,650.00",780,"2,443.50","2,627.30",780,-,-,-,-,-,2,
,"1,185",112,"2,246",65.23,0.30,-0.05,"42,640",0.25,0.30,"17,550","26,700.00",65,"2,567.45","2,636.50",65,-115.45,"2,620.05",99.28,6,-1,41,
,276,49,372,67.19,0.30,-0.05,"8,125",0.25,0.35,"7,930","26,750.00",780,"2,616.95","2,722.60",780,-,-,-,-,-,2,
,777,-105,"1,089",68.27,0.35,-,"2,080",0.30,0.35,"1,105","26,800.00",65,"2,704.25","2,799.65",65,19.15,"2,735.55",96.32,29,-19,39,
,587,-118,"1,081",67.41,0.25,-0.15,"2,340",0.25,0.35,"1,170","26,850.00",780,"2,730.75","2,831.65",780,-,-,-,-,-,3,
,688,-93,"1,333",70.42,0.30,-0.05,"5,720",0.30,0.35,"2,860","26,900.00",780,"2,791.70","2,870.05",780,-,-,50.69,-,-,2,
,673,-65,731,70.57,0.30,-0.15,"3,055",0.30,0.40,"4,420","26,950.00",65,"2,849.45","2,945.50",780,-,-,-,-,-,1,
,"13,703",208,"12,903",71.62,0.30,-0.10,"1,62,175",0.25,0.30,"1,75,890","27,000.00",65,"2,926.45","2,932.45",65,-33.20,"2,923.30",117.29,576,-257,"4,548",
,662,-32,761,73.63,0.30,-0.10,"2,730",0.30,0.40,"5,460","27,050.00",780,"2,854.10","3,067.60",780,-,-,-,-,-,1,
,"1,246",153,"1,772",72.63,0.25,-0.15,"16,445",0.20,0.25,"4,745","27,100.00",780,"2,983.60","3,036.85",130,5.00,"3,080.00",150.57,1,-,43,
,660,79,408,73.66,0.25,-0.15,"2,210",0.25,0.35,"4,680","27,150.00",780,"3,037.10","3,138.30",780,-,-,-,-,-,1,
,"3,469",6,"3,978",75.82,0.25,-0.10,"2,10,470",0.20,0.25,"41,015","27,200.00",65,"3,115.30","3,137.20",65,-23.20,"3,135.00",117.43,33,-4,81,
,"3,585","-1,264","8,084",75.72,0.25,-0.25,"84,175",0.20,0.25,"2,275","27,250.00",65,"3,155.00","3,207.80",780,-,-,-,-,-,96,
